K,alpha,support_mode,audit_policy,audit_budget_fraction_requested,audit_budget_fraction_effective,nonempty_seeds,safe_seeds,mean_release_size,mean_FTR_t1_if_nonempty,mean_FTR_t1_empty_zero,mean_raw_topK_t1_FTR,go_strong,go_medium,claim_status,evidence_scope
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.001,0.001,1,0,0.85,0.23529411764705882,0.011764705882352941,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.002,0.002,1,0,0.85,0.23529411764705882,0.011764705882352941,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.005,0.005,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.01,0.01,2,0,1.6,0.25098039215686274,0.025098039215686273,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.02,0.02,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.05,0.05,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.1,0.1,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.2,0.1,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,1.0,0.1,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,diversity_mass_gain_t1_audit,0.001,0.001,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,diversity_mass_gain_t1_audit,0.002,0.002,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,diversity_mass_gain_t1_audit,0.005,0.005,1,0,0.85,0.23529411764705882,0.011764705882352941,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,diversity_mass_gain_t1_audit,0.01,0.01,1,0,0.85,0.23529411764705882,0.011764705882352941,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,diversity_mass_gain_t1_audit,0.02,0.02,1,0,0.85,0.23529411764705882,0.011764705882352941,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,diversity_mass_gain_t1_audit,0.05,0.05,1,0,0.85,0.23529411764705882,0.011764705882352941,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,diversity_mass_gain_t1_audit,0.1,0.1,1,0,0.85,0.23529411764705882,0.011764705882352941,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,diversity_mass_gain_t1_audit,0.2,0.1,1,0,0.85,0.23529411764705882,0.011764705882352941,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,diversity_mass_gain_t1_audit,1.0,0.1,1,0,0.85,0.23529411764705882,0.011764705882352941,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,low_risk_score_targeted_t1_audit,0.001,0.001,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,low_risk_score_targeted_t1_audit,0.002,0.002,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,low_risk_score_targeted_t1_audit,0.005,0.005,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,low_risk_score_targeted_t1_audit,0.01,0.01,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,low_risk_score_targeted_t1_audit,0.02,0.02,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,low_risk_score_targeted_t1_audit,0.05,0.05,4,0,3.0,0.3201871657754011,0.06403743315508022,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,low_risk_score_targeted_t1_audit,0.1,0.1,4,0,3.0,0.3201871657754011,0.06403743315508022,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,low_risk_score_targeted_t1_audit,0.2,0.1,4,0,3.0,0.3201871657754011,0.06403743315508022,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,low_risk_score_targeted_t1_audit,1.0,0.1,4,0,3.0,0.3201871657754011,0.06403743315508022,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,mass_gain_t1_audit,0.001,0.001,1,0,0.85,0.23529411764705882,0.011764705882352941,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,mass_gain_t1_audit,0.002,0.002,1,0,0.85,0.23529411764705882,0.011764705882352941,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,mass_gain_t1_audit,0.005,0.005,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,mass_gain_t1_audit,0.01,0.01,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,mass_gain_t1_audit,0.02,0.02,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,mass_gain_t1_audit,0.05,0.05,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,mass_gain_t1_audit,0.1,0.1,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,mass_gain_t1_audit,0.2,0.1,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,mass_gain_t1_audit,1.0,0.1,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.001,0.001,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.002,0.002,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.005,0.005,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.01,0.01,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.02,0.02,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.05,0.05,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.1,0.1,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.2,0.1,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,1.0,0.1,0,0,0.0,,0.0,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,score_targeted_t1_audit,0.001,0.001,1,0,0.85,0.23529411764705882,0.011764705882352941,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,score_targeted_t1_audit,0.002,0.002,1,0,0.85,0.23529411764705882,0.011764705882352941,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,score_targeted_t1_audit,0.005,0.005,2,0,1.45,0.2426470588235294,0.02426470588235294,0.275,False,False,active_recertification_refusal_or_unsafe,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
