K,alpha,support_mode,audit_policy,audit_budget_fraction_requested,audit_budget_fraction_effective,seed,release_size,max_evalue,required_evalue_threshold,self_consistency_margin,self_consistency_pass,denominator_recomputed_after_audit,evalues_recomputed_after_audit,policy_uses_t1_test_labels,heldout_t1_used_for_selection,evidence_scope
20,0.1,t1_10pct_support,random_t1_audit,0.001,0.001,0,0,23.94515942230986,inf,-4.609776748515832,False,True,True,False,False,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.002,0.002,0,0,23.94515942230986,inf,-4.609776748515832,False,True,True,False,False,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.005,0.005,0,0,23.94515942230986,inf,-4.609776748515832,False,True,True,False,False,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.01,0.01,0,0,23.842401241546412,inf,-4.6315083193344835,False,True,True,False,False,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.02,0.02,0,0,23.739571678423584,inf,-4.653257985984004,False,True,True,False,False,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.05,0.05,0,0,23.688129983255415,inf,-4.664139642843334,False,True,True,False,False,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.1,0.1,0,0,23.379099302080093,inf,-4.7295260766090905,False,True,True,False,False,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,0.2,0.1,0,0,23.379099302080093,inf,-4.7295260766090905,False,True,True,False,False,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,random_t1_audit,1.0,0.1,0,0,23.379099302080093,inf,-4.7295260766090905,False,True,True,False,False,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,score_targeted_t1_audit,0.001,0.001,0,0,23.893789225849083,inf,-3.7393002507344963,False,True,True,False,False,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
20,0.1,t1_10pct_support,score_targeted_t1_audit,0.002,0.002,0,0,23.893789225849083,inf,-3.7393002507344963,False,True,True,False,False,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
