K,alpha,support_mode,audit_policy,audit_budget_fraction_requested,audit_budget_fraction_effective,seeds,nonempty_seeds,safe_seeds,mean_release_size,median_release_size,max_release_size,total_released,total_false_t1,mean_FTR_t1_if_nonempty,mean_FTR_t1_empty_zero,mean_FTR_t0_if_nonempty,mean_raw_topK_t1_FTR,mean_verified_t1_positives,mean_verified_positive_yield,mean_max_evalue,mean_required_evalue_threshold_if_released,mean_self_consistency_margin,mean_evidence_mass,self_consistency_pass_any_seed,evidence_scope,random_same_budget_nonempty_seeds,random_same_budget_safe_seeds,random_same_budget_mean_release_size,random_same_budget_refuses,go_strong,go_medium,claim_status
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.001,0.001,20,1,0,0.85,0.0,17,17,4,0.23529411764705882,0.011764705882352941,0.0,0.275,0.9,0.9,21.983695823080108,11.76470588235294,-5.804566353159162,0.4615017649443683,True,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery,0,0,0.0,True,False,False,active_recertification_refusal_or_unsafe
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.002,0.002,20,1,0,0.85,0.0,17,17,4,0.23529411764705882,0.011764705882352941,0.0,0.275,0.9,0.9,21.983695823080108,11.76470588235294,-5.804566353159162,0.4615017649443683,True,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery,0,0,0.0,True,False,False,active_recertification_refusal_or_unsafe
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.005,0.005,20,2,0,1.45,0.0,17,29,7,0.2426470588235294,0.02426470588235294,0.0,0.275,2.2,0.7333333333333332,23.045177725064455,14.215686274509803,-4.639677864970455,0.6242772471550369,True,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery,0,0,0.0,True,False,False,active_recertification_refusal_or_unsafe
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.01,0.01,20,2,0,1.6,0.0,17,32,8,0.25098039215686274,0.025098039215686273,0.0,0.275,3.95,0.6583333333333334,23.29395372199574,12.549019607843137,-4.433849291910745,0.6856769384443339,True,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery,0,0,0.0,True,False,False,active_recertification_refusal_or_unsafe
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.02,0.02,20,2,0,1.45,0.0,17,29,7,0.2426470588235294,0.02426470588235294,0.0,0.275,7.75,0.6511363636363636,23.20487368808751,14.215686274509803,-3.7803869046520333,0.6877322777223774,True,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery,0,0,0.0,True,False,False,active_recertification_refusal_or_unsafe
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.05,0.05,20,2,0,1.45,0.0,17,29,7,0.2426470588235294,0.02426470588235294,0.0,0.275,15.6,0.5255435934106678,23.05652720377042,14.215686274509803,-3.752348358241032,0.6846813038830953,True,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery,0,0,0.0,True,False,False,active_recertification_refusal_or_unsafe
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.1,0.1,20,2,0,1.45,0.0,17,29,7,0.2426470588235294,0.02426470588235294,0.0,0.275,34.3,0.578803309180833,22.696275610688193,14.215686274509803,-3.8490835845463254,0.6745257779273017,True,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery,0,0,0.0,True,False,False,active_recertification_refusal_or_unsafe
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,0.2,0.1,20,2,0,1.45,0.0,17,29,7,0.2426470588235294,0.02426470588235294,0.0,0.275,34.3,0.578803309180833,22.696275610688193,14.215686274509803,-3.8490835845463254,0.6745257779273017,True,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery,0,0,0.0,True,False,False,active_recertification_refusal_or_unsafe
20,0.1,t1_10pct_support,blockmax_gain_t1_audit,1.0,0.1,20,2,0,1.45,0.0,17,29,7,0.2426470588235294,0.02426470588235294,0.0,0.275,34.3,0.578803309180833,22.696275610688193,14.215686274509803,-3.8490835845463254,0.6745257779273017,True,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery,0,0,0.0,True,False,False,active_recertification_refusal_or_unsafe
20,0.1,t1_10pct_support,diversity_mass_gain_t1_audit,0.001,0.001,20,0,0,0.0,0.0,0,0,0,,0.0,,0.275,0.5,0.5,19.4631723605541,,-6.288138560443685,0.39840968748515615,False,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery,0,0,0.0,True,False,False,active_recertification_refusal_or_unsafe
