video_id,path_id,node_index,image_id,frame_index,image_path,bbox_x,bbox_y,bbox_w,bbox_h,score
3,ovtb_v3_p000000,0,112,0,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0001.jpg,301.5792236328125,319.4700927734375,230.801025390625,158.91082763671875,0.732921838760376
3,ovtb_v3_p000000,1,117,150,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0151.jpg,302.6367492675781,316.02587890625,229.34420776367188,162.43231201171875,0.7384712100028992
3,ovtb_v3_p000000,2,121,270,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0271.jpg,301.0975646972656,314.08123779296875,228.95620727539062,164.15106201171875,0.7589713335037231
3,ovtb_v3_p000000,3,126,420,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0421.jpg,300.9744567871094,335.76861572265625,230.63845825195312,143.03521728515625,0.7284246683120728
3,ovtb_v3_p000000,4,130,540,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0541.jpg,299.8105773925781,356.38616943359375,225.57730102539062,98.7708740234375,0.7315191626548767
3,ovtb_v3_p000001,0,117,150,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0151.jpg,20.416515350341797,286.2445983886719,66.84810256958008,79.871826171875,0.3435153663158417
3,ovtb_v3_p000001,1,126,420,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0421.jpg,19.375225067138672,287.13311767578125,68.49133682250977,77.52227783203125,0.34935280680656433
3,ovtb_v3_p000001,2,135,690,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0691.jpg,21.07696533203125,287.45172119140625,66.91596984863281,73.85491943359375,0.36994513869285583
3,ovtb_v3_p000002,0,135,690,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0691.jpg,449.442626953125,292.56689453125,163.983154296875,110.690673828125,0.7886316776275635
3,ovtb_v3_p000002,1,139,810,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0811.jpg,430.8310546875,270.002197265625,195.7666015625,154.75445556640625,0.5496019721031189
3,ovtb_v3_p000003,0,112,0,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0001.jpg,371.0426330566406,226.23483276367188,105.96978759765625,253.30364990234375,0.7987865805625916
3,ovtb_v3_p000003,1,117,150,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0151.jpg,379.60089111328125,230.35784912109375,106.85009765625,249.3404541015625,0.692714512348175
3,ovtb_v3_p000003,2,121,270,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0271.jpg,378.8501281738281,228.55715942382812,107.02685546875,251.01605224609375,0.6838071346282959
3,ovtb_v3_p000003,3,126,420,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0421.jpg,366.55645751953125,229.3232879638672,123.843994140625,249.99488830566406,0.7067119479179382
3,ovtb_v3_p000003,4,130,540,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0541.jpg,352.07110595703125,226.94705200195312,105.0089111328125,251.30609130859375,0.8340703845024109
3,ovtb_v3_p000004,0,117,150,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0151.jpg,13.490516662597656,199.84637451171875,66.64921569824219,156.23175048828125,0.3934377133846283
3,ovtb_v3_p000004,1,121,270,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0271.jpg,0.1615447998046875,210.0224609375,79.7668685913086,145.498779296875,0.46579405665397644
3,ovtb_v3_p000004,2,126,420,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0421.jpg,5.735752105712891,206.37554931640625,72.91418075561523,149.8870849609375,0.31730368733406067
3,ovtb_v3_p000004,3,135,690,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0691.jpg,4.421165466308594,206.58944702148438,75.11466217041016,149.38336181640625,0.35318872332572937
3,ovtb_v3_p000004,4,139,810,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0811.jpg,14.458320617675781,209.33895874023438,68.30596923828125,147.04046630859375,0.44659754633903503
3,ovtb_v3_p000005,0,135,690,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0691.jpg,507.96533203125,199.52822875976562,102.623291015625,203.57940673828125,0.7700070738792419
3,ovtb_v3_p000005,1,139,810,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0811.jpg,517.154296875,230.39453125,106.18994140625,219.37506103515625,0.802986741065979
3,ovtb_v3_p000006,0,144,960,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_9018a07931e02026b3bd6e82489d4624/frame0961.jpg,157.8942413330078,206.6497039794922,89.15914916992188,187.69532775878906,0.9384746551513672
11,ovtb_v11_p000007,0,413,0,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_82e9bb97b1a1fdde489511e69126644/frame0001.jpg,525.6854248046875,266.3152160644531,113.699951171875,94.50006103515625,0.7755058407783508
11,ovtb_v11_p000008,0,418,125,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_82e9bb97b1a1fdde489511e69126644/frame0126.jpg,178.97689819335938,61.167701721191406,124.21185302734375,222.29296112060547,0.8370721340179443
11,ovtb_v11_p000008,1,424,275,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_82e9bb97b1a1fdde489511e69126644/frame0276.jpg,175.66754150390625,214.67697143554688,80.4749755859375,77.3116455078125,0.4210200905799866
