video_id,path_id,release_checkpoint,score_total,score_obj,score_sem,score_temp,score_assoc
3,ovtb_v3_p000000,final,0.7380616426467895,0.7380616426467895,0.7380616426467895,5,0.8
3,ovtb_v3_p000001,final,0.3542711039384206,0.3542711039384206,0.3542711039384206,3,0.6666666666666666
3,ovtb_v3_p000002,final,0.6691168248653412,0.6691168248653412,0.6691168248653412,2,0.5
3,ovtb_v3_p000003,final,0.7432181119918824,0.7432181119918824,0.7432181119918824,5,0.8
3,ovtb_v3_p000004,final,0.39526434540748595,0.39526434540748595,0.39526434540748595,5,0.8
3,ovtb_v3_p000005,final,0.7864969074726105,0.7864969074726105,0.7864969074726105,2,0.5
3,ovtb_v3_p000006,final,0.9384746551513672,0.9384746551513672,0.9384746551513672,1,0.0
11,ovtb_v11_p000007,final,0.7755058407783508,0.7755058407783508,0.7755058407783508,1,0.0
11,ovtb_v11_p000008,final,0.6290461122989655,0.6290461122989655,0.6290461122989655,2,0.5
11,ovtb_v11_p000009,final,0.549797773361206,0.549797773361206,0.549797773361206,1,0.0
11,ovtb_v11_p000010,final,0.3603900074958801,0.3603900074958801,0.3603900074958801,1,0.0
11,ovtb_v11_p000011,final,0.7176730632781982,0.7176730632781982,0.7176730632781982,3,0.6666666666666666
11,ovtb_v11_p000012,final,0.6037529408931732,0.6037529408931732,0.6037529408931732,2,0.5
11,ovtb_v11_p000013,final,0.44664859771728516,0.44664859771728516,0.44664859771728516,1,0.0
11,ovtb_v11_p000014,final,0.3048168122768402,0.3048168122768402,0.3048168122768402,1,0.0
11,ovtb_v11_p000015,final,0.6956937313079834,0.6956937313079834,0.6956937313079834,1,0.0
11,ovtb_v11_p000016,final,0.6020821928977966,0.6020821928977966,0.6020821928977966,1,0.0
11,ovtb_v11_p000017,final,0.5796454548835754,0.5796454548835754,0.5796454548835754,1,0.0
11,ovtb_v11_p000018,final,0.5205146670341492,0.5205146670341492,0.5205146670341492,1,0.0
11,ovtb_v11_p000019,final,0.6107387542724609,0.6107387542724609,0.6107387542724609,1,0.0
11,ovtb_v11_p000020,final,0.4355115294456482,0.4355115294456482,0.4355115294456482,1,0.0
11,ovtb_v11_p000021,final,0.49296149611473083,0.49296149611473083,0.49296149611473083,3,0.6666666666666666
11,ovtb_v11_p000022,final,0.6862400770187378,0.6862400770187378,0.6862400770187378,1,0.0
11,ovtb_v11_p000023,final,0.3270217478275299,0.3270217478275299,0.3270217478275299,1,0.0
11,ovtb_v11_p000024,final,0.4351767599582672,0.4351767599582672,0.4351767599582672,1,0.0
38,ovtb_v38_p000025,final,0.7861356536547343,0.7861356536547343,0.7861356536547343,3,0.6666666666666666
38,ovtb_v38_p000026,final,0.578997790813446,0.578997790813446,0.578997790813446,2,0.5
38,ovtb_v38_p000027,final,0.8275220990180969,0.8275220990180969,0.8275220990180969,1,0.0
38,ovtb_v38_p000028,final,0.6004483997821808,0.6004483997821808,0.6004483997821808,2,0.5
38,ovtb_v38_p000029,final,0.5877660363912582,0.5877660363912582,0.5877660363912582,4,0.75
38,ovtb_v38_p000030,final,0.7406927943229675,0.7406927943229675,0.7406927943229675,3,0.6666666666666666
50,ovtb_v50_p000031,final,0.5915645956993103,0.5915645956993103,0.5915645956993103,1,0.0
50,ovtb_v50_p000032,final,0.5860017538070679,0.5860017538070679,0.5860017538070679,1,0.0
50,ovtb_v50_p000033,final,0.5691688656806946,0.5691688656806946,0.5691688656806946,1,0.0
50,ovtb_v50_p000034,final,0.5557258725166321,0.5557258725166321,0.5557258725166321,2,0.5
50,ovtb_v50_p000035,final,0.5664551854133606,0.5664551854133606,0.5664551854133606,1,0.0
50,ovtb_v50_p000036,final,0.43447114030520123,0.43447114030520123,0.43447114030520123,3,0.6666666666666666
50,ovtb_v50_p000037,final,0.5437784790992737,0.5437784790992737,0.5437784790992737,1,0.0
50,ovtb_v50_p000038,final,0.3817109763622284,0.3817109763622284,0.3817109763622284,1,0.0
50,ovtb_v50_p000039,final,0.474003404378891,0.474003404378891,0.474003404378891,1,0.0
50,ovtb_v50_p000040,final,0.4722190201282501,0.4722190201282501,0.4722190201282501,1,0.0
50,ovtb_v50_p000041,final,0.42036163806915283,0.42036163806915283,0.42036163806915283,1,0.0
50,ovtb_v50_p000042,final,0.508072379976511,0.508072379976511,0.508072379976511,8,0.875
69,ovtb_v69_p000043,final,0.38046292662620546,0.38046292662620546,0.38046292662620546,5,0.8
69,ovtb_v69_p000044,final,0.41928374022245407,0.41928374022245407,0.41928374022245407,4,0.75
69,ovtb_v69_p000045,final,0.32505035400390625,0.32505035400390625,0.32505035400390625,1,0.0
69,ovtb_v69_p000046,final,0.6171746730804444,0.6171746730804444,0.6171746730804444,5,0.8
69,ovtb_v69_p000047,final,0.3452583998441696,0.3452583998441696,0.3452583998441696,2,0.5
69,ovtb_v69_p000048,final,0.31987500190734863,0.31987500190734863,0.31987500190734863,2,0.5
79,ovtb_v79_p000049,final,0.5471719384193421,0.5471719384193421,0.5471719384193421,5,0.8
79,ovtb_v79_p000050,final,0.34233272075653076,0.34233272075653076,0.34233272075653076,1,0.0
79,ovtb_v79_p000051,final,0.6664081692695618,0.6664081692695618,0.6664081692695618,5,0.8
119,ovtb_v119_p000052,final,0.5266232362815312,0.5266232362815312,0.5266232362815312,7,0.8571428571428571
119,ovtb_v119_p000053,final,0.4487323462963104,0.4487323462963104,0.4487323462963104,2,0.5
119,ovtb_v119_p000054,final,0.3934629460175832,0.3934629460175832,0.3934629460175832,6,0.8333333333333334
119,ovtb_v119_p000055,final,0.38856763924871174,0.38856763924871174,0.38856763924871174,7,0.8571428571428571
119,ovtb_v119_p000056,final,0.4029988944530487,0.4029988944530487,0.4029988944530487,1,0.0
119,ovtb_v119_p000057,final,0.3914537727832794,0.3914537727832794,0.3914537727832794,1,0.0
119,ovtb_v119_p000058,final,0.32758837938308716,0.32758837938308716,0.32758837938308716,1,0.0
119,ovtb_v119_p000059,final,0.4020122289657593,0.4020122289657593,0.4020122289657593,1,0.0
119,ovtb_v119_p000060,final,0.39672818779945374,0.39672818779945374,0.39672818779945374,1,0.0
144,ovtb_v144_p000061,final,0.5773670494556427,0.5773670494556427,0.5773670494556427,5,0.8
144,ovtb_v144_p000062,final,0.5319920182228088,0.5319920182228088,0.5319920182228088,3,0.6666666666666666
144,ovtb_v144_p000063,final,0.6671146502097448,0.6671146502097448,0.6671146502097448,6,0.8333333333333334
144,ovtb_v144_p000064,final,0.49423643946647644,0.49423643946647644,0.49423643946647644,4,0.75
144,ovtb_v144_p000065,final,0.45008875131607057,0.45008875131607057,0.45008875131607057,5,0.8
144,ovtb_v144_p000066,final,0.4140259176492691,0.4140259176492691,0.4140259176492691,4,0.75
157,ovtb_v157_p000067,final,0.5826746225357056,0.5826746225357056,0.5826746225357056,1,0.0
157,ovtb_v157_p000068,final,0.41841351985931396,0.41841351985931396,0.41841351985931396,1,0.0
157,ovtb_v157_p000069,final,0.3982769548892975,0.3982769548892975,0.3982769548892975,1,0.0
157,ovtb_v157_p000070,final,0.4318724274635315,0.4318724274635315,0.4318724274635315,1,0.0
157,ovtb_v157_p000071,final,0.5083763599395752,0.5083763599395752,0.5083763599395752,1,0.0
157,ovtb_v157_p000072,final,0.6443776488304138,0.6443776488304138,0.6443776488304138,3,0.6666666666666666
157,ovtb_v157_p000073,final,0.4029024541378021,0.4029024541378021,0.4029024541378021,1,0.0
157,ovtb_v157_p000074,final,0.4842037856578827,0.4842037856578827,0.4842037856578827,1,0.0
157,ovtb_v157_p000075,final,0.5613469978173574,0.5613469978173574,0.5613469978173574,3,0.6666666666666666
157,ovtb_v157_p000076,final,0.30308976769447327,0.30308976769447327,0.30308976769447327,1,0.0
157,ovtb_v157_p000077,final,0.7963346540927887,0.7963346540927887,0.7963346540927887,2,0.5
157,ovtb_v157_p000078,final,0.39185041189193726,0.39185041189193726,0.39185041189193726,1,0.0
170,ovtb_v170_p000079,final,0.41425009071826935,0.41425009071826935,0.41425009071826935,2,0.5
170,ovtb_v170_p000080,final,0.39744052290916443,0.39744052290916443,0.39744052290916443,4,0.75
170,ovtb_v170_p000081,final,0.4056680500507355,0.4056680500507355,0.4056680500507355,3,0.6666666666666666
170,ovtb_v170_p000082,final,0.41486575206120807,0.41486575206120807,0.41486575206120807,6,0.8333333333333334
170,ovtb_v170_p000083,final,0.3740835189819336,0.3740835189819336,0.3740835189819336,4,0.75
170,ovtb_v170_p000084,final,0.3724017341931661,0.3724017341931661,0.3724017341931661,6,0.8333333333333334
170,ovtb_v170_p000085,final,0.458938330411911,0.458938330411911,0.458938330411911,1,0.0
170,ovtb_v170_p000086,final,0.4685039520263672,0.4685039520263672,0.4685039520263672,1,0.0
170,ovtb_v170_p000087,final,0.4131303131580353,0.4131303131580353,0.4131303131580353,1,0.0
170,ovtb_v170_p000088,final,0.3106040060520172,0.3106040060520172,0.3106040060520172,1,0.0
189,ovtb_v189_p000089,final,0.775648159640176,0.775648159640176,0.775648159640176,7,0.8571428571428571
189,ovtb_v189_p000090,final,0.43138986825942993,0.43138986825942993,0.43138986825942993,1,0.0
208,ovtb_v208_p000091,final,0.32742977142333984,0.32742977142333984,0.32742977142333984,1,0.0
208,ovtb_v208_p000092,final,0.4015195667743683,0.4015195667743683,0.4015195667743683,2,0.5
208,ovtb_v208_p000093,final,0.5765783786773682,0.5765783786773682,0.5765783786773682,1,0.0
208,ovtb_v208_p000094,final,0.39858612418174744,0.39858612418174744,0.39858612418174744,1,0.0
208,ovtb_v208_p000095,final,0.6878652771313986,0.6878652771313986,0.6878652771313986,3,0.6666666666666666
208,ovtb_v208_p000096,final,0.7566587030887604,0.7566587030887604,0.7566587030887604,2,0.5
208,ovtb_v208_p000097,final,0.736158162355423,0.736158162355423,0.736158162355423,2,0.5
220,ovtb_v220_p000098,final,0.3036922514438629,0.3036922514438629,0.3036922514438629,1,0.0
220,ovtb_v220_p000099,final,0.520281195640564,0.520281195640564,0.520281195640564,1,0.0
220,ovtb_v220_p000100,final,0.4414546489715576,0.4414546489715576,0.4414546489715576,1,0.0
220,ovtb_v220_p000101,final,0.36789727210998535,0.36789727210998535,0.36789727210998535,1,0.0
220,ovtb_v220_p000102,final,0.42242129147052765,0.42242129147052765,0.42242129147052765,2,0.5
220,ovtb_v220_p000103,final,0.3707268536090851,0.3707268536090851,0.3707268536090851,1,0.0
220,ovtb_v220_p000104,final,0.5356894731521606,0.5356894731521606,0.5356894731521606,1,0.0
220,ovtb_v220_p000105,final,0.3535551130771637,0.3535551130771637,0.3535551130771637,1,0.0
220,ovtb_v220_p000106,final,0.30016472935676575,0.30016472935676575,0.30016472935676575,1,0.0
220,ovtb_v220_p000107,final,0.4798341393470764,0.4798341393470764,0.4798341393470764,1,0.0
220,ovtb_v220_p000108,final,0.38197584450244904,0.38197584450244904,0.38197584450244904,2,0.5
220,ovtb_v220_p000109,final,0.4067658334970474,0.4067658334970474,0.4067658334970474,2,0.5
220,ovtb_v220_p000110,final,0.35907161235809326,0.35907161235809326,0.35907161235809326,1,0.0
220,ovtb_v220_p000111,final,0.41107678413391113,0.41107678413391113,0.41107678413391113,1,0.0
220,ovtb_v220_p000112,final,0.4024321138858795,0.4024321138858795,0.4024321138858795,1,0.0
220,ovtb_v220_p000113,final,0.3786220848560333,0.3786220848560333,0.3786220848560333,1,0.0
220,ovtb_v220_p000114,final,0.35190433263778687,0.35190433263778687,0.35190433263778687,1,0.0
220,ovtb_v220_p000115,final,0.34567996859550476,0.34567996859550476,0.34567996859550476,1,0.0
239,ovtb_v239_p000116,final,0.3797299601137638,0.3797299601137638,0.3797299601137638,8,0.875
239,ovtb_v239_p000117,final,0.3372246325016022,0.3372246325016022,0.3372246325016022,1,0.0
239,ovtb_v239_p000118,final,0.3227030336856842,0.3227030336856842,0.3227030336856842,2,0.5
239,ovtb_v239_p000119,final,0.3444775938987732,0.3444775938987732,0.3444775938987732,1,0.0
239,ovtb_v239_p000120,final,0.40031057596206665,0.40031057596206665,0.40031057596206665,1,0.0
239,ovtb_v239_p000121,final,0.3673378825187683,0.3673378825187683,0.3673378825187683,1,0.0
239,ovtb_v239_p000122,final,0.3090488314628601,0.3090488314628601,0.3090488314628601,1,0.0
239,ovtb_v239_p000123,final,0.7680561989545822,0.7680561989545822,0.7680561989545822,8,0.875
274,ovtb_v274_p000124,final,0.4109799861907959,0.4109799861907959,0.4109799861907959,4,0.75
274,ovtb_v274_p000125,final,0.4385896846652031,0.4385896846652031,0.4385896846652031,8,0.875
274,ovtb_v274_p000126,final,0.3505511939525604,0.3505511939525604,0.3505511939525604,5,0.8
274,ovtb_v274_p000127,final,0.36266855895519257,0.36266855895519257,0.36266855895519257,6,0.8333333333333334
274,ovtb_v274_p000128,final,0.35218851268291473,0.35218851268291473,0.35218851268291473,2,0.5
282,ovtb_v282_p000129,final,0.4498538374900818,0.4498538374900818,0.4498538374900818,1,0.0
282,ovtb_v282_p000130,final,0.5459669381380081,0.5459669381380081,0.5459669381380081,2,0.5
282,ovtb_v282_p000131,final,0.4216383099555969,0.4216383099555969,0.4216383099555969,1,0.0
282,ovtb_v282_p000132,final,0.5817367672920227,0.5817367672920227,0.5817367672920227,5,0.8
301,ovtb_v301_p000133,final,0.4092160165309906,0.4092160165309906,0.4092160165309906,5,0.8
301,ovtb_v301_p000134,final,0.3837836980819702,0.3837836980819702,0.3837836980819702,1,0.0
301,ovtb_v301_p000135,final,0.34461040794849396,0.34461040794849396,0.34461040794849396,2,0.5
301,ovtb_v301_p000136,final,0.3577801585197449,0.3577801585197449,0.3577801585197449,1,0.0
301,ovtb_v301_p000137,final,0.7214181423187256,0.7214181423187256,0.7214181423187256,1,0.0
301,ovtb_v301_p000138,final,0.6311793923377991,0.6311793923377991,0.6311793923377991,1,0.0
301,ovtb_v301_p000139,final,0.647233247756958,0.647233247756958,0.647233247756958,5,0.8
301,ovtb_v301_p000140,final,0.5105797052383423,0.5105797052383423,0.5105797052383423,3,0.6666666666666666
301,ovtb_v301_p000141,final,0.8558294773101807,0.8558294773101807,0.8558294773101807,1,0.0
301,ovtb_v301_p000142,final,0.8412600755691528,0.8412600755691528,0.8412600755691528,1,0.0
310,ovtb_v310_p000143,final,0.576272474867957,0.576272474867957,0.576272474867957,7,0.8571428571428571
310,ovtb_v310_p000144,final,0.38907788197199505,0.38907788197199505,0.38907788197199505,3,0.6666666666666666
310,ovtb_v310_p000145,final,0.3505011647939682,0.3505011647939682,0.3505011647939682,2,0.5
310,ovtb_v310_p000146,final,0.3335423469543457,0.3335423469543457,0.3335423469543457,2,0.5
310,ovtb_v310_p000147,final,0.41213059425354004,0.41213059425354004,0.41213059425354004,2,0.5
310,ovtb_v310_p000148,final,0.3911377191543579,0.3911377191543579,0.3911377191543579,2,0.5
310,ovtb_v310_p000149,final,0.40368278537477764,0.40368278537477764,0.40368278537477764,7,0.8571428571428571
310,ovtb_v310_p000150,final,0.5087093114852905,0.5087093114852905,0.5087093114852905,7,0.8571428571428571
310,ovtb_v310_p000151,final,0.39676323533058167,0.39676323533058167,0.39676323533058167,2,0.5
333,ovtb_v333_p000152,final,0.9023734033107758,0.9023734033107758,0.9023734033107758,2,0.5
333,ovtb_v333_p000153,final,0.3015612065792084,0.3015612065792084,0.3015612065792084,1,0.0
333,ovtb_v333_p000154,final,0.5844134092330933,0.5844134092330933,0.5844134092330933,1,0.0
333,ovtb_v333_p000155,final,0.497444748878479,0.497444748878479,0.497444748878479,1,0.0
333,ovtb_v333_p000156,final,0.4424944519996643,0.4424944519996643,0.4424944519996643,1,0.0
333,ovtb_v333_p000157,final,0.8554337024688721,0.8554337024688721,0.8554337024688721,2,0.5
333,ovtb_v333_p000158,final,0.7601540088653564,0.7601540088653564,0.7601540088653564,1,0.0
333,ovtb_v333_p000159,final,0.4905439615249634,0.4905439615249634,0.4905439615249634,1,0.0
333,ovtb_v333_p000160,final,0.8790022730827332,0.8790022730827332,0.8790022730827332,2,0.5
333,ovtb_v333_p000161,final,0.4183102548122406,0.4183102548122406,0.4183102548122406,1,0.0
333,ovtb_v333_p000162,final,0.4071638584136963,0.4071638584136963,0.4071638584136963,1,0.0
333,ovtb_v333_p000163,final,0.35763564705848694,0.35763564705848694,0.35763564705848694,1,0.0
333,ovtb_v333_p000164,final,0.4841695725917816,0.4841695725917816,0.4841695725917816,1,0.0
333,ovtb_v333_p000165,final,0.8971654176712036,0.8971654176712036,0.8971654176712036,1,0.0
357,ovtb_v357_p000166,final,0.6666345238685608,0.6666345238685608,0.6666345238685608,5,0.8
357,ovtb_v357_p000167,final,0.48054779693484306,0.48054779693484306,0.48054779693484306,8,0.875
357,ovtb_v357_p000168,final,0.32764223714669544,0.32764223714669544,0.32764223714669544,6,0.8333333333333334
357,ovtb_v357_p000169,final,0.6394335627555847,0.6394335627555847,0.6394335627555847,2,0.5
357,ovtb_v357_p000170,final,0.6144298315048218,0.6144298315048218,0.6144298315048218,1,0.0
357,ovtb_v357_p000171,final,0.3171778619289398,0.3171778619289398,0.3171778619289398,1,0.0
366,ovtb_v366_p000172,final,0.528704572468996,0.528704572468996,0.528704572468996,8,0.875
366,ovtb_v366_p000173,final,0.3994782467683156,0.3994782467683156,0.3994782467683156,3,0.6666666666666666
