video_id,path_id,release_checkpoint,score_total,score_obj,score_sem,score_temp,score_assoc
0,ovtb_v0_p000000,final,0.41952653229236603,0.41952653229236603,0.41952653229236603,8,0.875
0,ovtb_v0_p000001,final,0.5521815538406372,0.5521815538406372,0.5521815538406372,5,0.8
0,ovtb_v0_p000002,final,0.4180711328983307,0.4180711328983307,0.4180711328983307,5,0.8
0,ovtb_v0_p000003,final,0.556295758485794,0.556295758485794,0.556295758485794,5,0.8
0,ovtb_v0_p000004,final,0.4094594940543175,0.4094594940543175,0.4094594940543175,4,0.75
0,ovtb_v0_p000005,final,0.4399939998984337,0.4399939998984337,0.4399939998984337,8,0.875
0,ovtb_v0_p000006,final,0.4064547896385193,0.4064547896385193,0.4064547896385193,5,0.8
0,ovtb_v0_p000007,final,0.44014423340559006,0.44014423340559006,0.44014423340559006,8,0.875
0,ovtb_v0_p000008,final,0.462865736335516,0.462865736335516,0.462865736335516,8,0.875
0,ovtb_v0_p000009,final,0.4206675589084625,0.4206675589084625,0.4206675589084625,5,0.8
0,ovtb_v0_p000010,final,0.34591295818487805,0.34591295818487805,0.34591295818487805,6,0.8333333333333334
0,ovtb_v0_p000011,final,0.37271052598953247,0.37271052598953247,0.37271052598953247,1,0.0
0,ovtb_v0_p000012,final,0.4665915369987488,0.4665915369987488,0.4665915369987488,7,0.8571428571428571
0,ovtb_v0_p000013,final,0.408004367351532,0.408004367351532,0.408004367351532,5,0.8
0,ovtb_v0_p000014,final,0.36461301644643146,0.36461301644643146,0.36461301644643146,3,0.6666666666666666
0,ovtb_v0_p000015,final,0.6163565218448639,0.6163565218448639,0.6163565218448639,2,0.5
0,ovtb_v0_p000016,final,0.45745628646441866,0.45745628646441866,0.45745628646441866,7,0.8571428571428571
0,ovtb_v0_p000017,final,0.373393252491951,0.373393252491951,0.373393252491951,4,0.75
0,ovtb_v0_p000018,final,0.47811064975602285,0.47811064975602285,0.47811064975602285,7,0.8571428571428571
0,ovtb_v0_p000019,final,0.3920367434620857,0.3920367434620857,0.3920367434620857,4,0.75
0,ovtb_v0_p000020,final,0.3778516411781311,0.3778516411781311,0.3778516411781311,5,0.8
0,ovtb_v0_p000021,final,0.44212467471758526,0.44212467471758526,0.44212467471758526,3,0.6666666666666666
0,ovtb_v0_p000022,final,0.4074939787387848,0.4074939787387848,0.4074939787387848,3,0.6666666666666666
0,ovtb_v0_p000023,final,0.36631546914577484,0.36631546914577484,0.36631546914577484,4,0.75
0,ovtb_v0_p000024,final,0.32823242992162704,0.32823242992162704,0.32823242992162704,4,0.75
0,ovtb_v0_p000025,final,0.32273830473423004,0.32273830473423004,0.32273830473423004,2,0.5
0,ovtb_v0_p000026,final,0.6109745979309082,0.6109745979309082,0.6109745979309082,5,0.8
0,ovtb_v0_p000027,final,0.3260125368833542,0.3260125368833542,0.3260125368833542,4,0.75
0,ovtb_v0_p000028,final,0.6375050842761993,0.6375050842761993,0.6375050842761993,4,0.75
0,ovtb_v0_p000029,final,0.4132254123687744,0.4132254123687744,0.4132254123687744,3,0.6666666666666666
0,ovtb_v0_p000030,final,0.3840246299902598,0.3840246299902598,0.3840246299902598,3,0.6666666666666666
1,ovtb_v1_p000031,final,0.5629459172487259,0.5629459172487259,0.5629459172487259,4,0.75
1,ovtb_v1_p000032,final,0.5304907411336899,0.5304907411336899,0.5304907411336899,4,0.75
1,ovtb_v1_p000033,final,0.5637755393981934,0.5637755393981934,0.5637755393981934,1,0.0
1,ovtb_v1_p000034,final,0.5252939686179161,0.5252939686179161,0.5252939686179161,4,0.75
1,ovtb_v1_p000035,final,0.5240808178981146,0.5240808178981146,0.5240808178981146,6,0.8333333333333334
1,ovtb_v1_p000036,final,0.47018418461084366,0.47018418461084366,0.47018418461084366,4,0.75
1,ovtb_v1_p000037,final,0.4977779934803645,0.4977779934803645,0.4977779934803645,6,0.8333333333333334
1,ovtb_v1_p000038,final,0.4660075008869171,0.4660075008869171,0.4660075008869171,5,0.8
1,ovtb_v1_p000039,final,0.5007189710934957,0.5007189710934957,0.5007189710934957,3,0.6666666666666666
1,ovtb_v1_p000040,final,0.5017212808132172,0.5017212808132172,0.5017212808132172,5,0.8
1,ovtb_v1_p000041,final,0.38224926590919495,0.38224926590919495,0.38224926590919495,2,0.5
1,ovtb_v1_p000042,final,0.36111297210057575,0.36111297210057575,0.36111297210057575,3,0.6666666666666666
1,ovtb_v1_p000043,final,0.4711235463619232,0.4711235463619232,0.4711235463619232,4,0.75
1,ovtb_v1_p000044,final,0.4169466296831767,0.4169466296831767,0.4169466296831767,3,0.6666666666666666
1,ovtb_v1_p000045,final,0.3459819555282593,0.3459819555282593,0.3459819555282593,1,0.0
1,ovtb_v1_p000046,final,0.4908752342065175,0.4908752342065175,0.4908752342065175,6,0.8333333333333334
1,ovtb_v1_p000047,final,0.6574378907680511,0.6574378907680511,0.6574378907680511,4,0.75
1,ovtb_v1_p000048,final,0.6290562152862549,0.6290562152862549,0.6290562152862549,1,0.0
1,ovtb_v1_p000049,final,0.5338185528914133,0.5338185528914133,0.5338185528914133,3,0.6666666666666666
1,ovtb_v1_p000050,final,0.5400452613830566,0.5400452613830566,0.5400452613830566,1,0.0
1,ovtb_v1_p000051,final,0.4183953255414963,0.4183953255414963,0.4183953255414963,2,0.5
1,ovtb_v1_p000052,final,0.5434429049491882,0.5434429049491882,0.5434429049491882,3,0.6666666666666666
1,ovtb_v1_p000053,final,0.5138208270072937,0.5138208270072937,0.5138208270072937,2,0.5
1,ovtb_v1_p000054,final,0.4311804324388504,0.4311804324388504,0.4311804324388504,2,0.5
1,ovtb_v1_p000055,final,0.5531598329544067,0.5531598329544067,0.5531598329544067,1,0.0
1,ovtb_v1_p000056,final,0.4046024829149246,0.4046024829149246,0.4046024829149246,2,0.5
1,ovtb_v1_p000057,final,0.453425536553065,0.453425536553065,0.453425536553065,3,0.6666666666666666
1,ovtb_v1_p000058,final,0.4184921284516652,0.4184921284516652,0.4184921284516652,3,0.6666666666666666
1,ovtb_v1_p000059,final,0.43189436197280884,0.43189436197280884,0.43189436197280884,1,0.0
1,ovtb_v1_p000060,final,0.4610604743162791,0.4610604743162791,0.4610604743162791,3,0.6666666666666666
1,ovtb_v1_p000061,final,0.3890800178050995,0.3890800178050995,0.3890800178050995,1,0.0
1,ovtb_v1_p000062,final,0.38791078329086304,0.38791078329086304,0.38791078329086304,1,0.0
1,ovtb_v1_p000063,final,0.38428184390068054,0.38428184390068054,0.38428184390068054,1,0.0
1,ovtb_v1_p000064,final,0.31397101283073425,0.31397101283073425,0.31397101283073425,1,0.0
1,ovtb_v1_p000065,final,0.3124270737171173,0.3124270737171173,0.3124270737171173,1,0.0
1,ovtb_v1_p000066,final,0.5012126664320627,0.5012126664320627,0.5012126664320627,3,0.6666666666666666
1,ovtb_v1_p000067,final,0.5178053677082062,0.5178053677082062,0.5178053677082062,3,0.6666666666666666
1,ovtb_v1_p000068,final,0.4788477420806885,0.4788477420806885,0.4788477420806885,1,0.0
1,ovtb_v1_p000069,final,0.4698636829853058,0.4698636829853058,0.4698636829853058,2,0.5
1,ovtb_v1_p000070,final,0.46121908724308014,0.46121908724308014,0.46121908724308014,2,0.5
1,ovtb_v1_p000071,final,0.6163289248943329,0.6163289248943329,0.6163289248943329,2,0.5
1,ovtb_v1_p000072,final,0.5679425001144409,0.5679425001144409,0.5679425001144409,1,0.0
1,ovtb_v1_p000073,final,0.5234678387641907,0.5234678387641907,0.5234678387641907,1,0.0
1,ovtb_v1_p000074,final,0.49672168493270874,0.49672168493270874,0.49672168493270874,1,0.0
1,ovtb_v1_p000075,final,0.5115621536970139,0.5115621536970139,0.5115621536970139,2,0.5
1,ovtb_v1_p000076,final,0.4859699010848999,0.4859699010848999,0.4859699010848999,2,0.5
1,ovtb_v1_p000077,final,0.4604053795337677,0.4604053795337677,0.4604053795337677,1,0.0
1,ovtb_v1_p000078,final,0.4006398320198059,0.4006398320198059,0.4006398320198059,1,0.0
1,ovtb_v1_p000079,final,0.3604675531387329,0.3604675531387329,0.3604675531387329,1,0.0
1,ovtb_v1_p000080,final,0.30676281452178955,0.30676281452178955,0.30676281452178955,1,0.0
1,ovtb_v1_p000081,final,0.5715724229812622,0.5715724229812622,0.5715724229812622,1,0.0
1,ovtb_v1_p000082,final,0.548704981803894,0.548704981803894,0.548704981803894,1,0.0
1,ovtb_v1_p000083,final,0.5449554324150085,0.5449554324150085,0.5449554324150085,1,0.0
1,ovtb_v1_p000084,final,0.4926137924194336,0.4926137924194336,0.4926137924194336,2,0.5
1,ovtb_v1_p000085,final,0.5418666005134583,0.5418666005134583,0.5418666005134583,1,0.0
1,ovtb_v1_p000086,final,0.4772757589817047,0.4772757589817047,0.4772757589817047,2,0.5
1,ovtb_v1_p000087,final,0.4486062228679657,0.4486062228679657,0.4486062228679657,2,0.5
1,ovtb_v1_p000088,final,0.4281242787837982,0.4281242787837982,0.4281242787837982,2,0.5
1,ovtb_v1_p000089,final,0.4816698431968689,0.4816698431968689,0.4816698431968689,1,0.0
1,ovtb_v1_p000090,final,0.3647647202014923,0.3647647202014923,0.3647647202014923,1,0.0
1,ovtb_v1_p000091,final,0.3482559621334076,0.3482559621334076,0.3482559621334076,1,0.0
1,ovtb_v1_p000092,final,0.5037981271743774,0.5037981271743774,0.5037981271743774,1,0.0
1,ovtb_v1_p000093,final,0.4538309574127197,0.4538309574127197,0.4538309574127197,1,0.0
1,ovtb_v1_p000094,final,0.45159435272216797,0.45159435272216797,0.45159435272216797,1,0.0
1,ovtb_v1_p000095,final,0.43139389157295227,0.43139389157295227,0.43139389157295227,1,0.0
1,ovtb_v1_p000096,final,0.4255901873111725,0.4255901873111725,0.4255901873111725,1,0.0
1,ovtb_v1_p000097,final,0.40910443663597107,0.40910443663597107,0.40910443663597107,1,0.0
1,ovtb_v1_p000098,final,0.39204174280166626,0.39204174280166626,0.39204174280166626,1,0.0
1,ovtb_v1_p000099,final,0.3671211898326874,0.3671211898326874,0.3671211898326874,1,0.0
1,ovtb_v1_p000100,final,0.31104087829589844,0.31104087829589844,0.31104087829589844,1,0.0
2,ovtb_v2_p000101,final,0.6158964137236277,0.6158964137236277,0.6158964137236277,6,0.8333333333333334
2,ovtb_v2_p000102,final,0.6720959097146988,0.6720959097146988,0.6720959097146988,4,0.75
2,ovtb_v2_p000103,final,0.6641085147857666,0.6641085147857666,0.6641085147857666,4,0.75
2,ovtb_v2_p000104,final,0.6214292287826538,0.6214292287826538,0.6214292287826538,5,0.8
2,ovtb_v2_p000105,final,0.6038362383842468,0.6038362383842468,0.6038362383842468,7,0.8571428571428571
2,ovtb_v2_p000106,final,0.628349244594574,0.628349244594574,0.628349244594574,2,0.5
2,ovtb_v2_p000107,final,0.5823622133050647,0.5823622133050647,0.5823622133050647,7,0.8571428571428571
2,ovtb_v2_p000108,final,0.6072498261928558,0.6072498261928558,0.6072498261928558,6,0.8333333333333334
2,ovtb_v2_p000109,final,0.6469630599021912,0.6469630599021912,0.6469630599021912,4,0.75
2,ovtb_v2_p000110,final,0.6431881984074911,0.6431881984074911,0.6431881984074911,3,0.6666666666666666
2,ovtb_v2_p000111,final,0.5467384457588196,0.5467384457588196,0.5467384457588196,4,0.75
2,ovtb_v2_p000112,final,0.5938162133097649,0.5938162133097649,0.5938162133097649,8,0.875
