dataset,video_id,path_id,release_checkpoint,cell_id,score,p_block,p_any,e_value,gamma,gamma_star,empty_block_policy,p_min_block,p_min_effective,emax_effective,score_source,method,audit_policy
OVT-B,800,ovtb_v800_p007871,final,cat:1043,0.9352359622716904,0.002881844380403458,0.002881844380403458,9.313968005098578,0.5,0.17095990351369836,coverage_conditional,0.002881844380403458,0.002881844380403458,9.313968005098578,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,342,ovtb_v342_p004580,final,cat:900,0.9201071858406068,0.002881844380403458,0.002881844380403458,9.313968005098578,0.5,0.17095990351369836,coverage_conditional,0.002881844380403458,0.002881844380403458,9.313968005098578,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,179,ovtb_v179_p003418,final,cat:669,0.9143435582518578,0.002881844380403458,0.002881844380403458,9.313968005098578,0.5,0.17095990351369836,coverage_conditional,0.002881844380403458,0.002881844380403458,9.313968005098578,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,342,ovtb_v342_p004579,final,cat:900,0.9125274845532008,0.002881844380403458,0.002881844380403458,9.313968005098578,0.5,0.17095990351369836,coverage_conditional,0.002881844380403458,0.002881844380403458,9.313968005098578,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,678,ovtb_v678_p006989,final,cat:669,0.9092995268957956,0.002881844380403458,0.002881844380403458,9.313968005098578,0.5,0.17095990351369836,coverage_conditional,0.002881844380403458,0.002881844380403458,9.313968005098578,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,827,ovtb_v827_p008082,final,cat:231,0.9070333689451218,0.002881844380403458,0.002881844380403458,9.313968005098578,0.5,0.17095990351369836,coverage_conditional,0.002881844380403458,0.002881844380403458,9.313968005098578,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,541,ovtb_v541_p005916,final,cat:669,0.9061993435025216,0.002881844380403458,0.002881844380403458,9.313968005098578,0.5,0.17095990351369836,coverage_conditional,0.002881844380403458,0.002881844380403458,9.313968005098578,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,682,ovtb_v682_p007020,final,cat:669,0.9047021120786668,0.002881844380403458,0.002881844380403458,9.313968005098578,0.5,0.17095990351369836,coverage_conditional,0.002881844380403458,0.002881844380403458,9.313968005098578,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,100,ovtb_v100_p002971,final,cat:1025,0.9023276567459106,0.002881844380403458,0.002881844380403458,9.313968005098578,0.5,0.17095990351369836,coverage_conditional,0.002881844380403458,0.002881844380403458,9.313968005098578,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,244,ovtb_v244_p003861,final,cat:669,0.9020402356982232,0.002881844380403458,0.002881844380403458,9.313968005098578,0.5,0.17095990351369836,coverage_conditional,0.002881844380403458,0.002881844380403458,9.313968005098578,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
