candidate_id,structure_hash,formula,chemical_system,K,raw_rank,raw_score,policy_status,t0_label,t1_label,drift_type,seed,rho_t1_positive_support,partition,observed_t1_positive_for_recertification,recert_evalue,recertified_release,recertification_decision,evidence_scope
wbm-1-10154,4f688de008860af7c1ee8ee1d43572787fc720a84a540c1562cd92d73aafcafc,Cl6 Mn2,Cl-Mn,300,10,0.8370069999999998,parc_release,stable,stable,stable_to_stable,0,0.1,calibration,False,0.0,False,versioned_certified_refusal,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
wbm-1-10155,e3342f0c7ecbdbbc591f6a920cad51d93bb902c3753ff67455d893a59e5f8dde,Cl6 Mn2,Cl-Mn,300,13,0.8289069999999998,parc_release,stable,stable,stable_to_stable,0,0.1,calibration,False,0.0,False,versioned_certified_refusal,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
wbm-1-10156,0538d74f754374b812ba0e270a3a1e4103d36cb50688611a176b04b323e78832,Cl6 Mn2,Cl-Mn,300,63,0.7233070000000001,extra_tail,stable,stable,stable_to_stable,0,0.1,calibration,False,0.0,False,versioned_certified_refusal,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
wbm-1-10169,ecb256532f9b5716022fb59dbfb77ff8c28e794e30527d16dc99f32eac04ad4c,Cl6 Ni2,Cl-Ni,300,66,0.73498,extra_tail,stable,stable,stable_to_stable,0,0.1,calibration,False,0.0,False,versioned_certified_refusal,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
wbm-1-10175,59302c36881127a3226225eb57222202f08cdbcb2a350d4a49e6417e3a9b1973,Cl6 Pd2,Cl-Pd,300,16,0.75593,extra_tail,stable,unstable_or_unresolved,stable_to_unstable,0,0.1,calibration,False,0.0,False,versioned_certified_refusal,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
wbm-1-10281,b1fb53f536fdafb8d5d1b844473e8cf46e5e82ec06e9c42e0c56b0239af0d33b,Cl6 Sr2,Cl-Sr,300,11,0.7980219999999996,parc_release,unstable_or_unresolved,stable,unstable_to_stable,0,0.1,followup,False,0.3386838452326671,False,versioned_certified_refusal,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
wbm-1-10360,ea8b65cfb9d0dabbb64777912e8e19c8df43cdb1649bd3872b8eaffb359d961e,Ca2 Cl8,Ca-Cl,300,100,0.7230719999999999,extra_tail,stable,unstable_or_unresolved,stable_to_unstable,0,0.1,calibration,False,0.0,False,versioned_certified_refusal,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
wbm-1-10361,714eb4e266b8ff69e9fff7610fe604c54368eb20459dde29fa3796b19d743924,Ca2 Cl8,Ca-Cl,300,35,0.7932720000000002,extra_tail,stable,unstable_or_unresolved,stable_to_unstable,0,0.1,calibration,False,0.0,False,versioned_certified_refusal,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
wbm-1-10364,d7f4784937c9f6edc7c1e53435d958e77405510831767ebd0c06e32b99922b6f,Ce2 Cl8,Ce-Cl,300,3,0.8598440000000003,parc_release,stable,stable,stable_to_stable,0,0.1,followup,False,0.455398771941371,False,versioned_certified_refusal,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
wbm-1-10365,537bdc518e2d7bb710ad689a9eca044e085b07a0bb31ff2333a0624e4a44a13d,Ce2 Cl8,Ce-Cl,300,1,1.0078439999999995,parc_release,stable,stable,stable_to_stable,0,0.1,followup,False,0.6878555285233556,False,versioned_certified_refusal,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
