K,alpha,rho_t1_positive_support,seed,recertification_mode,decision,release_size,release_false_t1,release_false_t0,release_FTR_t1,release_FTR_t0,raw_pool_size,raw_pool_FTR_t1,raw_pool_FTR_t0,matched_rawR_FTR_t1,observed_t1_positives,t1_stable_eligible_in_calibration,release_threshold_tau,self_consistency_margin,best_mass_ratio,evidence_scope,calibration_blocks,followup_blocks,nonempty_calibration_null_blocks,block_coverage,p_min_effective,gamma,required_e
300,0.1,0.1,0,scarce_t1_positive_support,versioned_certified_refusal,0,0,0,,,300,0.43333333333333335,0.29,,22,218,10.0,-9.791969727742602,0.03072160618223667,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery,224,225,219,0.9776785714285714,0.004545454545454545,0.1854039774541508,10.0
300,0.1,0.1,1,scarce_t1_positive_support,versioned_certified_refusal,0,0,0,,,300,0.36,0.26,,19,187,10.0,-9.781040133060783,0.02234205903695253,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery,224,225,220,0.9821428571428571,0.004524886877828055,0.18524821412271236,10.0
300,0.1,0.1,2,scarce_t1_positive_support,versioned_certified_refusal,0,0,0,,,300,0.37333333333333335,0.24666666666666667,,18,185,10.0,-9.771735376164058,0.03209287759836662,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery,224,225,215,0.9598214285714286,0.004629629629629629,0.1860368755170824,10.0
300,0.1,0.1,3,scarce_t1_positive_support,versioned_certified_refusal,0,0,0,,,300,0.39,0.2833333333333333,,20,199,10.0,-9.783567543702356,0.038691944416052275,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery,224,225,216,0.9642857142857143,0.004608294930875576,0.18587715234788066,10.0
300,0.1,0.1,4,scarce_t1_positive_support,versioned_certified_refusal,0,0,0,,,300,0.4033333333333333,0.2966666666666667,,20,202,10.0,-9.774748636888738,0.02408466896135124,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery,224,225,217,0.96875,0.0045871559633027525,0.18571843568225221,10.0
300,0.1,0.1,5,scarce_t1_positive_support,versioned_certified_refusal,0,0,0,,,300,0.3933333333333333,0.2633333333333333,,21,206,10.0,-9.781312653207635,0.02256173398615525,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery,224,225,218,0.9732142857142857,0.0045662100456621,0.18556071437446803,10.0
300,0.1,0.1,6,scarce_t1_positive_support,versioned_certified_refusal,0,0,0,,,300,0.38666666666666666,0.25333333333333335,,19,194,10.0,-9.76427416278984,0.02420526498074761,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery,224,225,221,0.9866071428571429,0.0045045045045045045,0.18509341374987923,10.0
300,0.1,0.1,7,scarce_t1_positive_support,versioned_certified_refusal,0,0,0,,,300,0.45,0.27666666666666667,,21,206,10.0,-9.781510656145791,0.038285729324114254,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery,224,225,213,0.9508928571428571,0.004672897196261682,0.18635938684789813,10.0
300,0.1,0.1,8,scarce_t1_positive_support,versioned_certified_refusal,0,0,0,,,300,0.35,0.27,,19,186,10.0,-9.787425567551178,0.025008980926158417,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery,224,225,219,0.9776785714285714,0.004545454545454545,0.1854039774541508,10.0
300,0.1,0.1,9,scarce_t1_positive_support,versioned_certified_refusal,0,0,0,,,300,0.41,0.2733333333333333,,20,203,10.0,-9.77967485593531,0.025008980926158417,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery,224,225,219,0.9776785714285714,0.004545454545454545,0.1854039774541508,10.0
