margin_m_eV_atom,K,support_mode,nonempty_seeds,t1_survival_safe_seeds,mean_release_size,mean_t0_margin,mean_FTR_t1_stability_if_nonempty,robust_to_unstable_rate,evidence_scope
0.0,10,margin_10pct_support,20,6,10.0,2.460775295,0.25500000000000006,0.25500000000000006,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,10,margin_full_calibration_block_support,20,6,10.0,2.460775295,0.25500000000000006,0.25500000000000006,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,15,margin_10pct_support,20,5,14.85,2.3588970133333333,0.2,0.2,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,15,margin_full_calibration_block_support,20,5,15.0,2.35466237,0.2,0.2,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,20,margin_10pct_support,20,8,19.55,2.265649734318182,0.21681818181818185,0.21681818181818185,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,20,margin_full_calibration_block_support,20,8,20.0,2.2547982050000006,0.21750000000000003,0.21750000000000003,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,25,margin_10pct_support,19,5,23.65,2.1837319908466823,0.22480549199084668,0.21356521739130438,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,25,margin_full_calibration_block_support,20,5,25.0,2.1694905180000004,0.24000000000000005,0.24000000000000005,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,50,margin_10pct_support,18,0,36.5,2.005110357597951,0.31350986868473474,0.2821588818162613,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,50,margin_full_calibration_block_support,20,0,50.0,1.814924749,0.271,0.271,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,75,margin_10pct_support,14,0,32.4,1.9571467014035433,0.27398104312095944,0.19178673018467166,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,75,margin_full_calibration_block_support,20,0,75.0,1.51354668,0.22133333333333333,0.22133333333333333,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,100,margin_10pct_support,5,0,14.6,1.868104535863718,0.23663360105703424,0.05915840026425856,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,100,margin_full_calibration_block_support,20,0,100.0,1.3008457645,0.22000000000000003,0.22000000000000003,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,150,margin_10pct_support,0,0,0.0,,,0.0,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,150,margin_full_calibration_block_support,20,0,150.0,1.0127358116666667,0.20733333333333331,0.20733333333333331,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,200,margin_10pct_support,0,0,0.0,,,0.0,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,200,margin_full_calibration_block_support,20,0,200.0,0.81915712575,0.22174999999999997,0.22174999999999997,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,300,margin_10pct_support,0,0,0.0,,,0.0,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,300,margin_full_calibration_block_support,20,0,300.0,0.5852239831666666,0.2981666666666667,0.2981666666666667,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,500,margin_10pct_support,0,0,0.0,,,0.0,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.0,500,margin_full_calibration_block_support,1,0,20.75,0.4530894939759036,0.35180722891566263,0.01759036144578313,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,10,margin_10pct_support,20,6,10.0,2.460775295,0.25500000000000006,0.25500000000000006,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,10,margin_full_calibration_block_support,20,6,10.0,2.460775295,0.25500000000000006,0.25500000000000006,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,15,margin_10pct_support,20,5,14.7,2.365302796666666,0.19444444444444442,0.19444444444444442,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,15,margin_full_calibration_block_support,20,5,15.0,2.35466237,0.2,0.2,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,20,margin_10pct_support,20,8,19.45,2.2702476191666667,0.2127777777777778,0.2127777777777778,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,20,margin_full_calibration_block_support,20,8,20.0,2.2547982050000006,0.21750000000000003,0.21750000000000003,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,25,margin_10pct_support,19,5,23.5,2.1865454894736844,0.22526315789473686,0.21400000000000002,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,25,margin_full_calibration_block_support,20,5,25.0,2.1694905180000004,0.24000000000000005,0.24000000000000005,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,50,margin_10pct_support,18,0,35.25,2.0243899084634256,0.32379734027103074,0.29141760624392765,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,50,margin_full_calibration_block_support,20,0,50.0,1.814924749,0.271,0.271,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,75,margin_10pct_support,13,0,29.55,1.9788172294533792,0.2828088365685278,0.18382574376954308,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,75,margin_full_calibration_block_support,20,0,75.0,1.51354668,0.22133333333333333,0.22133333333333333,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,100,margin_10pct_support,5,0,14.3,1.8838037116187318,0.2414348196997996,0.0603587049249499,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,100,margin_full_calibration_block_support,20,0,100.0,1.3008457645,0.22000000000000003,0.22000000000000003,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
0.01,150,margin_10pct_support,0,0,0.0,,,0.0,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation
