margin_m_eV_atom,K,alpha,seed,support_mode,rho_margin_positive_support,decision,ranking_score,validity_event,observed_margin_positives,margin_positive_eligible_in_calibration,raw_pool_size,raw_pool_margin_false_rate,raw_pool_t1_FTR,raw_pool_robust_to_unstable_rate,release_threshold_tau,self_consistency_margin,evidence_mass_phi,max_evalue,required_evalue_threshold,candidate_universe,selection_rule,evidence_scope,calibration_blocks,followup_blocks,nonempty_calibration_null_blocks,block_coverage,p_min_effective,gamma,release_size,t0_margin_false_count,t1_false_count,FTR_t0_margin_event,FTR_t1_stability,FTR_t1_empty_zero,robust_to_unstable_count,robust_to_unstable_rate,mean_t0_margin,median_t0_margin,minimum_t0_margin,mean_hull_drift,median_hull_drift
0.0,10,0.1,0,margin_10pct_support,0.1,margin_stable_release_fails_t1_survival_gate,t0_margin_descending,t0_e_above_hull_le_minus_m,36,361,10,0.0,0.6,0.6,10.0,12.60359806465522,2.260359806465522,22.60359806465522,10.0,frozen_K500_WBM_queue_union,rank_by_t0_margin_then_SCS_evalue_self_consistency,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation,378,378,361,0.955026455026455,0.0027624309392265192,0.16973190573741526,10,0,6,0.0,0.6,0.6,6,0.6,2.2652224000000003,2.3755195000000002,1.81048,7.317266763000001,4.718130824374998
0.0,10,0.1,1,margin_10pct_support,0.1,margin_stable_release_fails_t1_survival_gate,t0_margin_descending,t0_e_above_hull_le_minus_m,33,330,10,0.0,0.3,0.3,10.0,12.499873959769431,2.249987395976943,22.49987395976943,10.0,frozen_K500_WBM_queue_union,rank_by_t0_margin_then_SCS_evalue_self_consistency,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation,378,378,359,0.9497354497354498,0.002777777777777778,0.16989166257627808,10,0,3,0.0,0.3,0.3,3,0.3,2.5329095,2.5661680000000002,2.368925,1.1163552238749994,-2.6000000002079915e-05
0.0,10,0.1,2,margin_10pct_support,0.1,margin_stable_release_fails_t1_survival_gate,t0_margin_descending,t0_e_above_hull_le_minus_m,37,368,10,0.0,0.3,0.3,10.0,12.759039349395184,2.2759039349395183,22.759039349395184,10.0,frozen_K500_WBM_queue_union,rank_by_t0_margin_then_SCS_evalue_self_consistency,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation,378,378,364,0.9629629629629629,0.0027397260273972603,0.1694944742373844,10,0,3,0.0,0.3,0.3,3,0.3,2.5412647,2.6095025,2.241511,1.4274866673750002,0.8762602056249998
0.0,10,0.1,3,margin_10pct_support,0.1,margin_stable_release_fails_t1_survival_gate,t0_margin_descending,t0_e_above_hull_le_minus_m,39,394,10,0.0,0.3,0.3,10.0,12.499873959769431,2.249987395976943,22.49987395976943,10.0,frozen_K500_WBM_queue_union,rank_by_t0_margin_then_SCS_evalue_self_consistency,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation,378,378,359,0.9497354497354498,0.002777777777777778,0.16989166257627808,10,0,3,0.0,0.3,0.3,3,0.3,2.4866041,2.5629695000000003,2.164601,1.5977602294999989,1.7642713312499994
0.0,10,0.1,4,margin_10pct_support,0.1,margin_stable_t1_survival_positive,t0_margin_descending,t0_e_above_hull_le_minus_m,39,392,10,0.0,0.1,0.1,10.0,12.240221722038868,2.224022172203887,22.240221722038868,10.0,frozen_K500_WBM_queue_union,rank_by_t0_margin_then_SCS_evalue_self_consistency,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation,378,378,354,0.9365079365079365,0.0028169014084507044,0.17029631145892507,10,0,1,0.0,0.1,0.1,1,0.1,2.425199,2.3454425,2.303959,0.7537185073749993,-2.5999999998749246e-05
0.0,10,0.1,5,margin_10pct_support,0.1,margin_stable_release_fails_t1_survival_gate,t0_margin_descending,t0_e_above_hull_le_minus_m,37,368,10,0.0,0.2,0.2,10.0,12.188232100385886,2.2188232100385887,22.188232100385886,10.0,frozen_K500_WBM_queue_union,rank_by_t0_margin_then_SCS_evalue_self_consistency,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation,378,378,353,0.9338624338624338,0.002824858757062147,0.17037815854268537,10,0,2,0.0,0.2,0.2,2,0.2,2.4764488,2.448262,2.303959,1.0754657263749994,-2.549999999779118e-05
0.0,10,0.1,6,margin_10pct_support,0.1,margin_stable_release_fails_t1_survival_gate,t0_margin_descending,t0_e_above_hull_le_minus_m,35,354,10,0.0,0.2,0.2,10.0,12.65543107589264,2.265543107589264,22.65543107589264,10.0,frozen_K500_WBM_queue_union,rank_by_t0_margin_then_SCS_evalue_self_consistency,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation,378,378,362,0.9576719576719577,0.0027548209366391185,0.16965246999863726,10,0,2,0.0,0.2,0.2,2,0.2,2.5177147000000004,2.5629695000000003,2.312996,1.099071008875,1.1473173075000003
0.0,10,0.1,7,margin_10pct_support,0.1,margin_stable_release_fails_t1_survival_gate,t0_margin_descending,t0_e_above_hull_le_minus_m,38,382,10,0.0,0.4,0.4,10.0,12.292191526493085,2.2292191526493084,22.292191526493085,10.0,frozen_K500_WBM_queue_union,rank_by_t0_margin_then_SCS_evalue_self_consistency,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation,378,378,355,0.9391534391534392,0.0028089887640449437,0.17021477287358108,10,0,4,0.0,0.4,0.4,4,0.4,2.5388919999999997,2.6078835,2.368925,1.7891404662499988,0.829747410625
0.0,10,0.1,8,margin_10pct_support,0.1,margin_stable_release_fails_t1_survival_gate,t0_margin_descending,t0_e_above_hull_le_minus_m,39,386,10,0.0,0.2,0.2,10.0,12.551745714982875,2.2551745714982876,22.551745714982875,10.0,frozen_K500_WBM_queue_union,rank_by_t0_margin_then_SCS_evalue_self_consistency,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation,378,378,360,0.9523809523809523,0.002770083102493075,0.1698116359475543,10,0,2,0.0,0.2,0.2,2,0.2,2.4708306,2.421805,2.221734,0.7243142708749998,0.4898439106250001
0.0,10,0.1,9,margin_10pct_support,0.1,margin_stable_t1_survival_positive,t0_margin_descending,t0_e_above_hull_le_minus_m,36,362,10,0.0,0.1,0.1,10.0,12.499873959769431,2.249987395976943,22.49987395976943,10.0,frozen_K500_WBM_queue_union,rank_by_t0_margin_then_SCS_evalue_self_consistency,completed_margin_stable_certification_diagnostic;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation,378,378,359,0.9497354497354498,0.002777777777777778,0.16989166257627808,10,0,1,0.0,0.1,0.1,1,0.1,2.4420417,2.371212,2.318409,0.4114865261249994,-2.6000000000969692e-05
