dataset,video_id,path_id,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,matched_gt_id,matched_iou,temporal_overlap,is_unmatched,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,frame_start,frame_end,clip_path,montage_path
BURST,1513,ovtb_v1513_p007933,birdcage,102,0.8311414463179452,0.8311414463179452,0.8311414463179452,7,0.8571428571428571,1.0,0.4376251786059865,0.0,True,cat:102,unknown,birdcage,unknown,global,0,32,,
BURST,1513,ovtb_v1513_p007935,birdcage,102,0.3043507169932127,0.3043507169932127,0.3043507169932127,4,0.75,1.0,0.2676066957427532,0.0,True,cat:102,unknown,birdcage,unknown,global,16,37,,
BURST,1513,ovtb_v1513_p007934,birdcage,102,0.1748162880539894,0.1748162880539894,0.1748162880539894,4,0.75,1.0,0.3440049566054215,0.0,True,cat:102,unknown,birdcage,unknown,global,0,32,,
BURST,1531,ovtb_v1531_p007657,sunglasses,1054,0.7267424166202545,0.7267424166202545,0.7267424166202545,2,0.5,3.0,0.0385025923141254,0.0,True,cat:1054,unknown,sunglasses,unknown,global,14,19,,
BURST,1531,ovtb_v1531_p007655,sunglasses,1054,0.7005605697631836,0.7005605697631836,0.7005605697631836,3,0.6666666666666666,,0.0,0.0,True,cat:1054,unknown,sunglasses,unknown,global,0,9,,
BURST,1505,ovtb_v1505_p007882,sunglasses,1054,0.6594193577766418,0.6594193577766418,0.6594193577766418,3,0.6666666666666666,,0.0,0.0,True,cat:1054,unknown,sunglasses,unknown,global,6,17,,
BURST,1505,ovtb_v1505_p007885,sunglasses,1054,0.6567694942156473,0.6567694942156473,0.6567694942156473,3,0.6666666666666666,,0.0,0.0,True,cat:1054,unknown,sunglasses,unknown,global,28,39,,
BURST,1505,ovtb_v1505_p007886,sunglasses,1054,0.520716667175293,0.520716667175293,0.520716667175293,2,0.5,,0.0,0.0,True,cat:1054,unknown,sunglasses,unknown,global,28,33,,
BURST,1531,ovtb_v1531_p007661,sunglasses,1054,0.1088087931275367,0.1088087931275367,0.1088087931275367,2,0.5,,0.0,0.0,True,cat:1054,unknown,sunglasses,unknown,global,19,33,,
BURST,1785,ovtb_v1785_p008628,surfboard,1057,0.7947898209095001,0.7947898209095001,0.7947898209095001,2,0.5,,0.0,0.0,True,cat:1057,unknown,surfboard,unknown,global,0,17,,
BURST,1819,ovtb_v1819_p008734,surfboard,1057,0.7946687340736389,0.7946687340736389,0.7946687340736389,2,0.5,,0.0,0.0,True,cat:1057,unknown,surfboard,unknown,global,6,33,,
BURST,1680,ovtb_v1680_p008075,surfboard,1057,0.7227295637130737,0.7227295637130737,0.7227295637130737,2,0.5,2.0,0.0273191959617932,0.0,True,cat:1057,unknown,surfboard,unknown,global,0,22,,
BURST,1680,ovtb_v1680_p008077,surfboard,1057,0.511753556629022,0.511753556629022,0.511753556629022,3,0.6666666666666666,,0.0,0.0,True,cat:1057,unknown,surfboard,unknown,global,0,17,,
BURST,1680,ovtb_v1680_p008076,surfboard,1057,0.1251947879791259,0.1251947879791259,0.1251947879791259,2,0.5,,0.0,0.0,True,cat:1057,unknown,surfboard,unknown,global,0,39,,
BURST,1761,ovtb_v1761_p008851,army tank,1078,0.8130225390195847,0.8130225390195847,0.8130225390195847,4,0.75,2.0,0.2718076194265918,0.0,True,cat:1078,unknown,army tank,unknown,global,11,28,,
BURST,1626,ovtb_v1626_p007955,army tank,1078,0.6643433769543966,0.6643433769543966,0.6643433769543966,3,0.6666666666666666,,0.0,0.0,True,cat:1078,unknown,army tank,unknown,global,6,39,,
BURST,2085,ovtb_v2085_p009863,army tank,1078,0.6632780358195305,0.6632780358195305,0.6632780358195305,8,0.875,1.0,0.4121084417530488,0.0,True,cat:1078,unknown,army tank,unknown,global,0,39,,
BURST,1762,ovtb_v1762_p008735,army tank,1078,0.5878427982330322,0.5878427982330322,0.5878427982330322,5,0.8,3.0,0.5592696517982514,0.2,True,cat:1078,unknown,army tank,unknown,global,17,39,,
BURST,1762,ovtb_v1762_p008706,army tank,1078,0.584809273481369,0.584809273481369,0.584809273481369,4,0.75,,0.0,0.0,True,cat:1078,unknown,army tank,unknown,global,0,39,,
BURST,1762,ovtb_v1762_p008720,army tank,1078,0.578820526599884,0.578820526599884,0.578820526599884,2,0.5,,0.0,0.0,True,cat:1078,unknown,army tank,unknown,global,6,11,,
BURST,1762,ovtb_v1762_p008755,army tank,1078,0.5715987682342529,0.5715987682342529,0.5715987682342529,2,0.5,,0.0,0.0,True,cat:1078,unknown,army tank,unknown,global,22,39,,
BURST,1762,ovtb_v1762_p008707,army tank,1078,0.5564680695533752,0.5564680695533752,0.5564680695533752,3,0.6666666666666666,,0.0,0.0,True,cat:1078,unknown,army tank,unknown,global,0,11,,
BURST,1762,ovtb_v1762_p008721,army tank,1078,0.5554427802562714,0.5554427802562714,0.5554427802562714,2,0.5,,0.0,0.0,True,cat:1078,unknown,army tank,unknown,global,6,11,,
BURST,2327,ovtb_v2327_p010399,army tank,1078,0.5479763959135328,0.5479763959135328,0.5479763959135328,7,0.8571428571428571,1.0,0.0661649635946554,0.0,True,cat:1078,unknown,army tank,unknown,global,0,39,,
BURST,1649,ovtb_v1649_p007282,dirt bike,1133,0.6657293140888214,0.6657293140888214,0.6657293140888214,2,0.5,1.0,0.0794197526426102,0.0,True,cat:1133,unknown,dirt bike,unknown,global,17,39,,
BURST,1649,ovtb_v1649_p007284,dirt bike,1133,0.6495818098386129,0.6495818098386129,0.6495818098386129,3,0.6666666666666666,1.0,0.4498145919972836,0.0,True,cat:1133,unknown,dirt bike,unknown,global,22,33,,
BURST,1649,ovtb_v1649_p007281,dirt bike,1133,0.5770962635676066,0.5770962635676066,0.5770962635676066,3,0.6666666666666666,1.0,0.2728773114659672,0.0,True,cat:1133,unknown,dirt bike,unknown,global,0,11,,
BURST,1854,ovtb_v1854_p007846,truck,1144,0.7546211034059525,0.7546211034059525,0.7546211034059525,8,0.875,1.0,0.5628000703685923,0.125,True,cat:1144,unknown,truck,unknown,global,0,35,,
BURST,1771,ovtb_v1771_p008596,truck,1144,0.7275528609752655,0.7275528609752655,0.7275528609752655,2,0.5,,0.0,0.0,True,cat:1144,unknown,truck,unknown,global,0,6,,
BURST,1331,ovtb_v1331_p006492,truck,1144,0.6673410385847092,0.6673410385847092,0.6673410385847092,4,0.75,1.0,0.212120882829251,0.0,True,cat:1144,unknown,truck,unknown,global,0,6,,
BURST,2410,ovtb_v2410_p010934,truck,1144,0.6515581846237183,0.6515581846237183,0.6515581846237183,5,0.8,1.0,0.1172841890172671,0.0,True,cat:1144,unknown,truck,unknown,global,0,39,,
BURST,1787,ovtb_v1787_p008811,truck,1144,0.6507268063724041,0.6507268063724041,0.6507268063724041,8,0.875,2.0,0.1614811985126578,0.0,True,cat:1144,unknown,truck,unknown,global,0,39,,
BURST,1771,ovtb_v1771_p008608,truck,1144,0.6497921645641327,0.6497921645641327,0.6497921645641327,4,0.75,,0.0,0.0,True,cat:1144,unknown,truck,unknown,global,17,39,,
BURST,2610,ovtb_v2610_p011389,truck,1144,0.6402138248085976,0.6402138248085976,0.6402138248085976,8,0.875,1.0,0.2926936789276786,0.0,True,cat:1144,unknown,truck,unknown,global,0,29,,
BURST,2410,ovtb_v2410_p010936,truck,1144,0.5716125890612602,0.5716125890612602,0.5716125890612602,4,0.75,1.0,0.3177752520552447,0.0,True,cat:1144,unknown,truck,unknown,global,0,22,,
