video_id,path_id,node_index,image_id,frame_index,image_path,bbox_x,bbox_y,bbox_w,bbox_h,score
0,ovtb_v0_p000000,0,0,390,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame0391.jpg,466.2816467285156,197.3315887451172,140.76492309570312,64.97224426269531,0.3181999325752258
0,ovtb_v0_p000001,0,0,390,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame0391.jpg,582.301025390625,224.41070556640625,57.078857421875,58.9952392578125,0.3091984987258911
0,ovtb_v0_p000002,0,0,390,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame0391.jpg,173.38587951660156,234.57681274414065,125.60887145996094,244.12548828125,0.3086210191249847
0,ovtb_v0_p000002,1,33,1380,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame1381.jpg,140.7318115234375,263.1300048828125,251.29052734375,215.7216796875,0.8017196655273438
0,ovtb_v0_p000003,0,6,570,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame0571.jpg,313.41571044921875,246.7091827392578,75.28131103515625,110.58543395996094,0.4887081086635589
0,ovtb_v0_p000004,0,6,570,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame0571.jpg,19.236225128173828,0.0552139282226562,108.15392684936523,57.28447723388672,0.399680495262146
0,ovtb_v0_p000005,0,17,900,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame0901.jpg,8.225860595703125,0.103240966796875,375.5567932128906,338.3848876953125,0.8229902386665344
0,ovtb_v0_p000005,1,22,1050,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame1051.jpg,0.568756103515625,28.325164794921875,511.09857177734375,366.0186767578125,0.8025873303413391
0,ovtb_v0_p000006,0,28,1230,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame1231.jpg,160.3920135498047,252.96383666992188,86.68539428710938,51.42724609375,0.4334874451160431
0,ovtb_v0_p000006,1,39,1560,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame1561.jpg,134.2994842529297,234.6306915283203,96.09735107421876,60.73924255371094,0.3626632988452911
0,ovtb_v0_p000007,0,28,1230,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame1231.jpg,459.6585083007813,269.82696533203125,97.33062744140624,53.839111328125,0.4057593047618866
0,ovtb_v0_p000008,0,28,1230,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame1231.jpg,227.6788024902344,137.4393310546875,83.94183349609375,63.67889404296875,0.3168558478355407
0,ovtb_v0_p000009,0,39,1560,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame1561.jpg,253.90750122070312,0.5107841491699219,150.70208740234375,112.60637283325195,0.4963074922561645
0,ovtb_v0_p000010,0,39,1560,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame1561.jpg,397.1906127929688,254.06430053710935,94.8863525390625,110.62158203125,0.3078368604183197
0,ovtb_v0_p000011,0,6,570,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame0571.jpg,295.2851257324219,127.4359130859375,85.3291015625,180.32308959960935,0.5126779675483704
0,ovtb_v0_p000011,1,22,1050,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame1051.jpg,149.98040771484375,0.973419189453125,294.87646484375,309.21734619140625,0.598026692867279
0,ovtb_v0_p000011,2,33,1380,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame1381.jpg,147.92303466796875,116.7382354736328,166.64483642578125,325.85154724121094,0.4326958656311035
0,ovtb_v0_p000012,0,17,900,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame0901.jpg,62.95439910888672,0.1554985046386718,56.1541748046875,116.76298904418944,0.4402291476726532
0,ovtb_v0_p000013,0,28,1230,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame1231.jpg,184.09249877929688,222.8228302001953,35.521392822265625,71.76679992675781,0.3704559206962585
0,ovtb_v0_p000014,0,39,1560,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_f69ebe5b731d3e87c1a3992ee39c3b7e/frame1561.jpg,400.1058654785156,181.88427734375,78.80145263671875,147.61721801757812,0.3414297997951507
7,ovtb_v7_p000015,0,256,0,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_a556a65c3a85d0de0717b8cef2f219c/frame0001.jpg,340.828125,188.89996337890625,299.35870361328125,43.610931396484375,0.6722845435142517
7,ovtb_v7_p000015,1,261,150,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_a556a65c3a85d0de0717b8cef2f219c/frame0151.jpg,369.38818359375,189.85079956054688,206.49951171875,55.34442138671875,0.7621943950653076
7,ovtb_v7_p000015,2,266,300,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_a556a65c3a85d0de0717b8cef2f219c/frame0301.jpg,0.642059326171875,185.34893798828125,638.6307678222656,98.54949951171876,0.8209841251373291
7,ovtb_v7_p000015,3,282,780,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_a556a65c3a85d0de0717b8cef2f219c/frame0781.jpg,0.73089599609375,231.0108337402344,638.2664184570312,110.099853515625,0.6345945596694946
7,ovtb_v7_p000015,4,287,930,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_a556a65c3a85d0de0717b8cef2f219c/frame0931.jpg,332.8355712890625,189.2676239013672,180.56121826171875,141.6029815673828,0.6412737965583801
7,ovtb_v7_p000015,5,292,1080,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_a556a65c3a85d0de0717b8cef2f219c/frame1081.jpg,0.4845428466796875,264.2244873046875,492.3995513916016,66.150146484375,0.7340026497840881
7,ovtb_v7_p000016,0,256,0,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_a556a65c3a85d0de0717b8cef2f219c/frame0001.jpg,50.46125793457031,174.3924102783203,177.08319091796875,55.99432373046875,0.6638103127479553
7,ovtb_v7_p000017,0,271,450,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_a556a65c3a85d0de0717b8cef2f219c/frame0451.jpg,0.151885986328125,97.86278533935548,216.72723388671875,40.856971740722656,0.3763652443885803
