video_id,path_id,release_checkpoint,score_total,score_obj,score_sem,score_temp,score_assoc
0,ovtb_v0_p000000,final,0.3181999325752258,0.3181999325752258,0.3181999325752258,1,0.0
0,ovtb_v0_p000001,final,0.3091984987258911,0.3091984987258911,0.3091984987258911,1,0.0
0,ovtb_v0_p000002,final,0.5551703423261642,0.5551703423261642,0.5551703423261642,2,0.5
0,ovtb_v0_p000003,final,0.4887081086635589,0.4887081086635589,0.4887081086635589,1,0.0
0,ovtb_v0_p000004,final,0.399680495262146,0.399680495262146,0.399680495262146,1,0.0
0,ovtb_v0_p000005,final,0.8127887845039368,0.8127887845039368,0.8127887845039368,2,0.5
0,ovtb_v0_p000006,final,0.3980753719806671,0.3980753719806671,0.3980753719806671,2,0.5
0,ovtb_v0_p000007,final,0.4057593047618866,0.4057593047618866,0.4057593047618866,1,0.0
0,ovtb_v0_p000008,final,0.3168558478355407,0.3168558478355407,0.3168558478355407,1,0.0
0,ovtb_v0_p000009,final,0.4963074922561645,0.4963074922561645,0.4963074922561645,1,0.0
0,ovtb_v0_p000010,final,0.3078368604183197,0.3078368604183197,0.3078368604183197,1,0.0
0,ovtb_v0_p000011,final,0.5144668420155843,0.5144668420155843,0.5144668420155843,3,0.6666666666666666
0,ovtb_v0_p000012,final,0.4402291476726532,0.4402291476726532,0.4402291476726532,1,0.0
0,ovtb_v0_p000013,final,0.3704559206962585,0.3704559206962585,0.3704559206962585,1,0.0
0,ovtb_v0_p000014,final,0.3414297997951507,0.3414297997951507,0.3414297997951507,1,0.0
7,ovtb_v7_p000015,final,0.7108890116214752,0.7108890116214752,0.7108890116214752,6,0.8333333333333334
7,ovtb_v7_p000016,final,0.6638103127479553,0.6638103127479553,0.6638103127479553,1,0.0
7,ovtb_v7_p000017,final,0.3903688192367553,0.3903688192367553,0.3903688192367553,2,0.5
7,ovtb_v7_p000018,final,0.3663474321365356,0.3663474321365356,0.3663474321365356,1,0.0
7,ovtb_v7_p000019,final,0.5330552458763123,0.5330552458763123,0.5330552458763123,1,0.0
7,ovtb_v7_p000020,final,0.4298051297664642,0.4298051297664642,0.4298051297664642,1,0.0
7,ovtb_v7_p000021,final,0.3784995973110199,0.3784995973110199,0.3784995973110199,1,0.0
7,ovtb_v7_p000022,final,0.3139022290706634,0.3139022290706634,0.3139022290706634,1,0.0
7,ovtb_v7_p000023,final,0.6338353157043457,0.6338353157043457,0.6338353157043457,1,0.0
7,ovtb_v7_p000024,final,0.7627996206283569,0.7627996206283569,0.7627996206283569,1,0.0
7,ovtb_v7_p000025,final,0.3742010593414306,0.3742010593414306,0.3742010593414306,1,0.0
7,ovtb_v7_p000026,final,0.3345416188240051,0.3345416188240051,0.3345416188240051,1,0.0
7,ovtb_v7_p000027,final,0.3226183354854584,0.3226183354854584,0.3226183354854584,1,0.0
7,ovtb_v7_p000028,final,0.6794771452744802,0.6794771452744802,0.6794771452744802,3,0.6666666666666666
7,ovtb_v7_p000029,final,0.672383189201355,0.672383189201355,0.672383189201355,1,0.0
7,ovtb_v7_p000030,final,0.6012388269106547,0.6012388269106547,0.6012388269106547,3,0.6666666666666666
7,ovtb_v7_p000031,final,0.4433748126029968,0.4433748126029968,0.4433748126029968,1,0.0
7,ovtb_v7_p000032,final,0.8327602942784628,0.8327602942784628,0.8327602942784628,3,0.6666666666666666
7,ovtb_v7_p000033,final,0.3126842379570007,0.3126842379570007,0.3126842379570007,1,0.0
7,ovtb_v7_p000034,final,0.4023069441318512,0.4023069441318512,0.4023069441318512,1,0.0
7,ovtb_v7_p000035,final,0.3685477972030639,0.3685477972030639,0.3685477972030639,1,0.0
13,ovtb_v13_p000036,final,0.3958529889583587,0.3958529889583587,0.3958529889583587,5,0.8
13,ovtb_v13_p000037,final,0.347199410200119,0.347199410200119,0.347199410200119,1,0.0
13,ovtb_v13_p000038,final,0.3344749212265014,0.3344749212265014,0.3344749212265014,6,0.8333333333333334
13,ovtb_v13_p000039,final,0.3871949911117553,0.3871949911117553,0.3871949911117553,5,0.8
13,ovtb_v13_p000040,final,0.3645388722419739,0.3645388722419739,0.3645388722419739,5,0.8
13,ovtb_v13_p000041,final,0.3512859880924225,0.3512859880924225,0.3512859880924225,5,0.8
13,ovtb_v13_p000042,final,0.4605000019073486,0.4605000019073486,0.4605000019073486,1,0.0
13,ovtb_v13_p000043,final,0.4105030943950017,0.4105030943950017,0.4105030943950017,6,0.8333333333333334
13,ovtb_v13_p000044,final,0.3401722113291422,0.3401722113291422,0.3401722113291422,3,0.6666666666666666
13,ovtb_v13_p000045,final,0.3123799711465835,0.3123799711465835,0.3123799711465835,2,0.5
40,ovtb_v40_p000046,final,0.7152947783470154,0.7152947783470154,0.7152947783470154,1,0.0
