dataset,video_id,path_id,release_checkpoint,cell_id,score,p_block,p_any,e_value,gamma,gamma_star,empty_block_policy,p_min_block,p_min_effective,emax_effective,score_source,method,audit_policy
TAO,4782,ovtb_v4782_p003107,final,cat:81,0.957849197089672,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
TAO,2434,ovtb_v2434_p001193,final,cat:4,0.954248070716858,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
TAO,5294,ovtb_v5294_p003687,final,cat:502,0.947701334953308,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
TAO,4971,ovtb_v4971_p003485,final,cat:502,0.9436233043670654,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
TAO,4807,ovtb_v4807_p003153,final,cat:1057,0.9353936910629272,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
TAO,1659,ovtb_v1659_p000804,final,cat:502,0.9294925928115844,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
TAO,2434,ovtb_v2434_p001188,final,cat:4,0.9276778995990752,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
TAO,1955,ovtb_v1955_p000996,final,cat:382,0.923445681730906,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
TAO,1659,ovtb_v1659_p000806,final,cat:502,0.9226021468639374,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
TAO,4807,ovtb_v4807_p003149,final,cat:1057,0.9207854866981506,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
TAO,4807,ovtb_v4807_p003152,final,cat:1057,0.9188368320465088,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
TAO,535,ovtb_v535_p000343,final,cat:805,0.916936032474041,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
TAO,1955,ovtb_v1955_p000998,final,cat:382,0.9153846502304076,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
TAO,4971,ovtb_v4971_p003486,final,cat:502,0.9151294231414796,0.0017035775127768314,0.0017035775127768314,12.114041439585717,0.5,0.1568621343856925,coverage_conditional,0.0017035775127768314,0.0017035775127768314,12.114041439585717,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
