claim_uid,material_id,gnome_reduced_formula,mp_material_id,mp_formula_pretty,chemical_system,composition_l1_distance,gnome_n_sites,mp_nsites,site_count_ratio,exact_reduced_formula_match,eligible_for_exact_structure_match,neighbor_only,structure_matching_completed,current_stability_verdict_reported,evidence_scope
gnome_public_stable_materials::000006a8c4,000006a8c4,Cs(ZrS2)3,mp-680246,Cs4Zr3S14,Cs-S-Zr,0.3142857142857143,10,42,0.23809523809523808,False,False,True,False,False,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001c050a9,0001c050a9,Ho6N5,mp-1201150,Ho2N3,Ho-N,0.29090909090909084,11,40,0.275,False,False,True,False,False,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001c050a9,0001c050a9,Ho6N5,mp-1001844,HoN,Ho-N,0.09090909090909088,11,2,0.18181818181818182,False,False,True,False,False,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001c050a9,0001c050a9,Ho6N5,mp-883,HoN,Ho-N,0.09090909090909088,11,2,0.18181818181818182,False,False,True,False,False,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003d4e1ba,0003d4e1ba,Sc4Zn3Pt,mp-862258,Sc2ZnPt,Pt-Sc-Zn,0.25,8,4,0.5,False,False,True,False,False,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003d4e1ba,0003d4e1ba,Sc4Zn3Pt,mp-862704,ScZn2Pt,Pt-Sc-Zn,0.5,8,4,0.5,False,False,True,False,False,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003d4e1ba,0003d4e1ba,Sc4Zn3Pt,mp-1077722,ScZnPt,Pt-Sc-Zn,0.4166666666666667,8,6,0.75,False,False,True,False,False,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003d4e1ba,0003d4e1ba,Sc4Zn3Pt,mp-867768,ScZnPt2,Pt-Sc-Zn,0.75,8,4,0.5,False,False,True,False,False,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0005d6281e,0005d6281e,Sc9VTc3,mp-1093740,ScVTc2,Sc-Tc-V,0.8846153846153846,26,4,0.15384615384615385,False,False,True,False,False,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0008eeb5e9,0008eeb5e9,Dy3(Er3Ru2)7,mp-1183783,DyErRu2,Dy-Er-Ru,0.605263157894737,38,4,0.10526315789473684,False,False,True,False,False,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000ac4e4b5,000ac4e4b5,LaZn7Ag5,mp-973957,La2ZnAg,Ag-La-Zn,0.8461538461538461,13,4,0.3076923076923077,False,False,True,False,False,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000ac4e4b5,000ac4e4b5,LaZn7Ag5,mp-1185092,LaZn2Ag,Ag-La-Zn,0.34615384615384615,13,4,0.3076923076923077,False,False,True,False,False,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
