intended_arm,strong_model_label,rows,mean_support_score,diagnostic_scope,evidence_scope
calibration_one_sided_support_pool,same_cell_supported,102,0.8637619215686275,hidden_arm_diagnostic_after_annotation_not_used_as_model_input,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
calibration_one_sided_support_pool,uncertain,48,0.6499667291666666,hidden_arm_diagnostic_after_annotation_not_used_as_model_input,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
hard_negative_or_uncertain_control,uncertain,5,0.524477,hidden_arm_diagnostic_after_annotation_not_used_as_model_input,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
hard_negative_or_uncertain_control,unsupported,40,0.42412262500000003,hidden_arm_diagnostic_after_annotation_not_used_as_model_input,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
parc_release_core,same_cell_supported,249,0.9315661325301205,hidden_arm_diagnostic_after_annotation_not_used_as_model_input,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
parc_release_core,uncertain,1,0.730552,hidden_arm_diagnostic_after_annotation_not_used_as_model_input,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
random_blind_control_from_available_reviewed_rows,same_cell_supported,46,0.9068839347826088,hidden_arm_diagnostic_after_annotation_not_used_as_model_input,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
random_blind_control_from_available_reviewed_rows,uncertain,9,0.6397470000000001,hidden_arm_diagnostic_after_annotation_not_used_as_model_input,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
raw_topK_reference_overlap,same_cell_supported,95,0.8991657368421052,hidden_arm_diagnostic_after_annotation_not_used_as_model_input,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
raw_topK_reference_overlap,uncertain,5,0.680957,hidden_arm_diagnostic_after_annotation_not_used_as_model_input,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
