domain,dataset,proposal_source,source_scope,metric_family,alpha,K,seeds,non_empty_seeds,PARC_released_mean,PARC_released_max,raw_selected_links_mean,raw_selected_links_max,raw_false_lineage_edges_mean,raw_false_lineage_edges_max,raw_false_edge_fraction_mean,raw_false_edge_fraction_max,raw_successor_conflicts_mean,raw_successor_conflicts_max,raw_predecessor_conflicts_mean,raw_predecessor_conflicts_max,raw_corrupted_lineage_components_mean,raw_corrupted_lineage_components_max,raw_aogm_edge_edit_burden_proxy_mean,raw_aogm_edge_edit_burden_proxy_max,raw_tra_edge_quality_proxy_mean,raw_tra_edge_quality_proxy_max,PARC_false_lineage_edges_mean,PARC_false_lineage_edges_max,PARC_false_edge_fraction_mean,PARC_false_edge_fraction_max,PARC_corrupted_lineage_components_mean,PARC_corrupted_lineage_components_max,PARC_aogm_edge_edit_burden_proxy_mean,PARC_aogm_edge_edit_burden_proxy_max,PARC_tra_edge_quality_proxy_mean,PARC_tra_edge_quality_proxy_max,oracle_aogm_edge_edit_burden_proxy_mean,oracle_aogm_edge_edit_burden_proxy_max,prevented_false_lineage_edges_mean,prevented_false_lineage_edges_max,prevented_corrupted_lineage_components_mean,prevented_corrupted_lineage_components_max,prevented_aogm_edge_edit_burden_proxy_mean,prevented_aogm_edge_edit_burden_proxy_max,best_mass_ratio_mean,best_mass_ratio_max,max_observed_e_mean,max_observed_e_max,required_e_mean,required_e_max,block_coverage_mean,block_coverage_max,observed_positives_mean,observed_positives_max,evidence_status,interpretation,claim_scope
biomedical_cell_tracking,Cell Tracking Challenge,ctc_learned_hybrid,sequence-disjoint learned appearance linker,official_GT_lineage_edge_metrics,0.1,100,20,20,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,1.3321283238137231,13.321283238137232,13.321283238137232,10.0,10.0,1.0,1.0,1449.1,1819.0,completed_official_GT_downstream_consequence,raw_queue_clean_or_no_lineage_damage_at_this_budget,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_learned_hybrid,sequence-disjoint learned appearance linker,official_GT_lineage_edge_metrics,0.1,300,20,20,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,1.3321283238137231,13.321283238137232,13.321283238137232,10.0,10.0,1.0,1.0,1449.1,1819.0,completed_official_GT_downstream_consequence,raw_queue_clean_or_no_lineage_damage_at_this_budget,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_learned_hybrid,sequence-disjoint learned appearance linker,official_GT_lineage_edge_metrics,0.1,500,20,20,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,1.3321283238137231,13.321283238137232,13.321283238137232,10.0,10.0,1.0,1.0,1449.1,1819.0,completed_official_GT_downstream_consequence,raw_queue_clean_or_no_lineage_damage_at_this_budget,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_learned_hybrid,sequence-disjoint learned appearance linker,official_GT_lineage_edge_metrics,0.1,1000,20,20,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,1.3321283238137231,13.321283238137232,13.321283238137232,10.0,10.0,1.0,1.0,1449.1,1819.0,completed_official_GT_downstream_consequence,raw_queue_clean_or_no_lineage_damage_at_this_budget,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_learned_hybrid,sequence-disjoint learned appearance linker,official_GT_lineage_edge_metrics,0.1,5000,20,0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3817746563217749,0.4643799336814639,13.321283238137232,13.321283238137232,10.0,10.0,1.0,1.0,1449.1,1819.0,completed_official_GT_downstream_consequence,raw_queue_clean_or_no_lineage_damage_at_this_budget,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,100,20,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6651292527987277,0.6651292527987276,6.651292527987276,6.651292527987276,10.0,10.0,1.0,1.0,2108.25,2682.0,completed_official_GT_downstream_consequence,raw_queue_clean_or_no_lineage_damage_at_this_budget,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,300,20,0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6651292527987277,0.6651292527987276,6.651292527987276,6.651292527987276,10.0,10.0,1.0,1.0,2108.25,2682.0,completed_official_GT_downstream_consequence,raw_queue_clean_or_no_lineage_damage_at_this_budget,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,500,20,0,0.0,0.0,500.0,500.0,0.1,1.0,0.0002,0.002,0.0,0.0,0.0,0.0,0.1,1.0,0.2,2.0,0.999601593625498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,1.0,0.1,1.0,0.2,2.0,0.6604068351038567,0.6651292527987276,6.651292527987276,6.651292527987276,10.0,10.0,1.0,1.0,2108.25,2682.0,completed_official_GT_downstream_consequence,PARC_prevents_false_lineage_edges_from_entering_graph,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,1000,20,0,0.0,0.0,1000.0,1000.0,20.15,94.0,0.0201499999999999,0.094,1.1,9.0,2.45,14.0,19.55,89.0,43.25,206.0,0.9606813210697318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.15,94.0,19.55,89.0,43.25,206.0,0.463661602125993,0.6651292527987276,6.651292527987276,6.651292527987276,10.0,10.0,1.0,1.0,2108.25,2682.0,completed_official_GT_downstream_consequence,PARC_prevents_false_lineage_edges_from_entering_graph,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,5000,20,0,0.0,0.0,5000.0,5000.0,2907.5,3171.0,0.5815000000000001,0.6342,444.65,606.0,451.7,625.0,2085.05,2132.0,5888.9,6332.0,0.459507021534009,0.4833720030935808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2907.5,3171.0,2085.05,2132.0,5888.9,6332.0,0.0938763427400124,0.1537778832470658,6.651292527987276,6.651292527987276,10.0,10.0,1.0,1.0,2108.25,2682.0,completed_official_GT_downstream_consequence,PARC_prevents_false_lineage_edges_from_entering_graph,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,20,0,0.0,0.0,100.0,100.0,80.55,86.0,0.8055,0.86,1.0,3.0,0.0,0.0,79.75,86.0,161.3,172.0,0.3829350942702891,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,80.55,86.0,79.75,86.0,161.3,172.0,0.0682352941648057,0.1465341156195095,10.354957383070316,13.321283238137232,10.0,10.0,1.0,1.0,1449.1,1819.0,completed_official_GT_downstream_consequence,PARC_prevents_false_lineage_edges_from_entering_graph,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,20,0,0.0,0.0,300.0,300.0,237.0,250.0,0.7899999999999999,0.8333333333333334,3.85,7.0,2.1,5.0,231.5,241.0,474.45,500.0,0.38743670321875,0.3963011889035667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,237.0,250.0,231.5,241.0,474.45,500.0,0.0432946939211821,0.0505025433178492,10.354957383070316,13.321283238137232,10.0,10.0,1.0,1.0,1449.1,1819.0,completed_official_GT_downstream_consequence,PARC_prevents_false_lineage_edges_from_entering_graph,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,20,0,0.0,0.0,500.0,500.0,393.8,404.0,0.7876,0.808,8.7,15.0,6.55,10.0,377.7,390.0,786.75,807.0,0.3886146761175731,0.3965107057890563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,393.8,404.0,377.7,390.0,786.75,807.0,0.0375886472504733,0.0432665826867349,10.354957383070316,13.321283238137232,10.0,10.0,1.0,1.0,1449.1,1819.0,completed_official_GT_downstream_consequence,PARC_prevents_false_lineage_edges_from_entering_graph,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,20,0,0.0,0.0,1000.0,1000.0,792.0,812.0,0.792,0.812,28.6,41.0,28.7,38.0,731.45,753.0,1580.75,1615.0,0.3875059135918166,0.3935458480913026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,792.0,812.0,731.45,753.0,1580.75,1615.0,0.0280996235801487,0.0325698875355691,10.354957383070316,13.321283238137232,10.0,10.0,1.0,1.0,1449.1,1819.0,completed_official_GT_downstream_consequence,PARC_prevents_false_lineage_edges_from_entering_graph,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,20,0,0.0,0.0,5000.0,5000.0,3997.05,4031.0,0.7994100000000001,0.8062,643.85,815.0,656.3,875.0,2648.6,2792.0,7945.8,8136.0,0.3862384945880114,0.3890747801727492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3997.05,4031.0,2648.6,2792.0,7945.8,8136.0,0.0198405300286021,0.0205606213172529,10.354957383070316,13.321283238137232,10.0,10.0,1.0,1.0,1449.1,1819.0,completed_official_GT_downstream_consequence,PARC_prevents_false_lineage_edges_from_entering_graph,"official CTC GT lineage-edge consequence; TRA/AOGM values are edge-edit proxies, not official challenge scores"
