claim_uid,source_family,reference_source,reference_version,match_basis,match_status,current_stability_verdict,current_e_above_hull,drift_class,current_label_source,smoke_claim_allowed,claim_forbidden,evidence_scope
matbench_discovery_wbm::wbm-1-412,matbench_discovery_wbm,materials_project_current,MP_2025.09.25_existing_phase49_snapshot,wbm_material_id_existing_t0_t1_join_not_raw_structure_match,matched_existing_t1_snapshot_by_wbm_material_id,unstable_current_reference_smoke,19.13737327,stable_to_unstable,Materials Project current API GGA/GGA+U ComputedEntry hull,WBM subset has an existing-snapshot current-reference smoke verdict.,"Do not claim exact-structure claim decay, source-level SCDR, GNoME current decay, OQMD verdict, A-paper evidence, prospective discovery, or new DFT.",b_line_current_reference_smoke;low_cost_existing_snapshot_join;formula_or_id_level_only;not_exact_structure_claim_decay;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-3483,matbench_discovery_wbm,materials_project_current,MP_2025.09.25_existing_phase49_snapshot,wbm_material_id_existing_t0_t1_join_not_raw_structure_match,matched_existing_t1_snapshot_by_wbm_material_id,stable_current_reference_smoke,-0.6830980000000011,stable_to_stable,Materials Project current API GGA/GGA+U ComputedEntry hull,WBM subset has an existing-snapshot current-reference smoke verdict.,"Do not claim exact-structure claim decay, source-level SCDR, GNoME current decay, OQMD verdict, A-paper evidence, prospective discovery, or new DFT.",b_line_current_reference_smoke;low_cost_existing_snapshot_join;formula_or_id_level_only;not_exact_structure_claim_decay;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6237,matbench_discovery_wbm,materials_project_current,MP_2025.09.25_existing_phase49_snapshot,wbm_material_id_existing_t0_t1_join_not_raw_structure_match,matched_existing_t1_snapshot_by_wbm_material_id,stable_current_reference_smoke,-2.3711600000000037,stable_to_stable,Materials Project current API GGA/GGA+U ComputedEntry hull,WBM subset has an existing-snapshot current-reference smoke verdict.,"Do not claim exact-structure claim decay, source-level SCDR, GNoME current decay, OQMD verdict, A-paper evidence, prospective discovery, or new DFT.",b_line_current_reference_smoke;low_cost_existing_snapshot_join;formula_or_id_level_only;not_exact_structure_claim_decay;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6238,matbench_discovery_wbm,materials_project_current,MP_2025.09.25_existing_phase49_snapshot,wbm_material_id_existing_t0_t1_join_not_raw_structure_match,matched_existing_t1_snapshot_by_wbm_material_id,stable_current_reference_smoke,-2.3099649999999983,stable_to_stable,Materials Project current API GGA/GGA+U ComputedEntry hull,WBM subset has an existing-snapshot current-reference smoke verdict.,"Do not claim exact-structure claim decay, source-level SCDR, GNoME current decay, OQMD verdict, A-paper evidence, prospective discovery, or new DFT.",b_line_current_reference_smoke;low_cost_existing_snapshot_join;formula_or_id_level_only;not_exact_structure_claim_decay;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6239,matbench_discovery_wbm,materials_project_current,MP_2025.09.25_existing_phase49_snapshot,wbm_material_id_existing_t0_t1_join_not_raw_structure_match,matched_existing_t1_snapshot_by_wbm_material_id,stable_current_reference_smoke,-2.3039849999999973,stable_to_stable,Materials Project current API GGA/GGA+U ComputedEntry hull,WBM subset has an existing-snapshot current-reference smoke verdict.,"Do not claim exact-structure claim decay, source-level SCDR, GNoME current decay, OQMD verdict, A-paper evidence, prospective discovery, or new DFT.",b_line_current_reference_smoke;low_cost_existing_snapshot_join;formula_or_id_level_only;not_exact_structure_claim_decay;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6267,matbench_discovery_wbm,materials_project_current,MP_2025.09.25_existing_phase49_snapshot,wbm_material_id_existing_t0_t1_join_not_raw_structure_match,matched_existing_t1_snapshot_by_wbm_material_id,stable_current_reference_smoke,-0.5276330000000016,stable_to_stable,Materials Project current API GGA/GGA+U ComputedEntry hull,WBM subset has an existing-snapshot current-reference smoke verdict.,"Do not claim exact-structure claim decay, source-level SCDR, GNoME current decay, OQMD verdict, A-paper evidence, prospective discovery, or new DFT.",b_line_current_reference_smoke;low_cost_existing_snapshot_join;formula_or_id_level_only;not_exact_structure_claim_decay;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6280,matbench_discovery_wbm,materials_project_current,MP_2025.09.25_existing_phase49_snapshot,wbm_material_id_existing_t0_t1_join_not_raw_structure_match,matched_existing_t1_snapshot_by_wbm_material_id,stable_current_reference_smoke,-0.6997190000000018,stable_to_stable,Materials Project current API GGA/GGA+U ComputedEntry hull,WBM subset has an existing-snapshot current-reference smoke verdict.,"Do not claim exact-structure claim decay, source-level SCDR, GNoME current decay, OQMD verdict, A-paper evidence, prospective discovery, or new DFT.",b_line_current_reference_smoke;low_cost_existing_snapshot_join;formula_or_id_level_only;not_exact_structure_claim_decay;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6380,matbench_discovery_wbm,materials_project_current,MP_2025.09.25_existing_phase49_snapshot,wbm_material_id_existing_t0_t1_join_not_raw_structure_match,matched_existing_t1_snapshot_by_wbm_material_id,unstable_current_reference_smoke,,stable_to_unresolved,Materials Project current API GGA/GGA+U ComputedEntry hull,WBM subset has an existing-snapshot current-reference smoke verdict.,"Do not claim exact-structure claim decay, source-level SCDR, GNoME current decay, OQMD verdict, A-paper evidence, prospective discovery, or new DFT.",b_line_current_reference_smoke;low_cost_existing_snapshot_join;formula_or_id_level_only;not_exact_structure_claim_decay;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6397,matbench_discovery_wbm,materials_project_current,MP_2025.09.25_existing_phase49_snapshot,wbm_material_id_existing_t0_t1_join_not_raw_structure_match,matched_existing_t1_snapshot_by_wbm_material_id,stable_current_reference_smoke,-2.048099999999998,stable_to_stable,Materials Project current API GGA/GGA+U ComputedEntry hull,WBM subset has an existing-snapshot current-reference smoke verdict.,"Do not claim exact-structure claim decay, source-level SCDR, GNoME current decay, OQMD verdict, A-paper evidence, prospective discovery, or new DFT.",b_line_current_reference_smoke;low_cost_existing_snapshot_join;formula_or_id_level_only;not_exact_structure_claim_decay;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6398,matbench_discovery_wbm,materials_project_current,MP_2025.09.25_existing_phase49_snapshot,wbm_material_id_existing_t0_t1_join_not_raw_structure_match,matched_existing_t1_snapshot_by_wbm_material_id,stable_current_reference_smoke,-2.0488580000000027,stable_to_stable,Materials Project current API GGA/GGA+U ComputedEntry hull,WBM subset has an existing-snapshot current-reference smoke verdict.,"Do not claim exact-structure claim decay, source-level SCDR, GNoME current decay, OQMD verdict, A-paper evidence, prospective discovery, or new DFT.",b_line_current_reference_smoke;low_cost_existing_snapshot_join;formula_or_id_level_only;not_exact_structure_claim_decay;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
