domain,source,target_row,K,alpha,audit_policy,audit_budget_fraction,seeds,nonempty_seeds,safe_seeds,alpha_violation_seeds,mean_release_size,total_released,total_false_releases,observed_FTR,max_FTR,mean_evidence_mass,mean_max_evalue,required_evalue,mean_verified_positives,mean_audit_inspected,mean_verified_positive_yield,cost_per_true_release,evidence_scope
biomedical_cell_tracking,ctc_learned_hybrid_appearance_sequence_disjoint,ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.0,20,0,0,0,0.0,0,0,0.0,0.0,0.04588400952452208,3.6049306125076703,10.0,0.0,0.0,0.0,inf,PARC_A_certificate_directed_acquisition_policy;simulated_one_sided_audit_over_existing_CTC_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;primary_CTC_only;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
biomedical_cell_tracking,ctc_learned_hybrid_appearance_sequence_disjoint,ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.001,20,0,0,0,0.0,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,10.0,72.35,72.35,1.0,inf,PARC_A_certificate_directed_acquisition_policy;simulated_one_sided_audit_over_existing_CTC_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;primary_CTC_only;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
biomedical_cell_tracking,ctc_learned_hybrid_appearance_sequence_disjoint,ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.002,20,0,0,0,0.0,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,10.0,144.6,144.6,1.0,inf,PARC_A_certificate_directed_acquisition_policy;simulated_one_sided_audit_over_existing_CTC_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;primary_CTC_only;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
biomedical_cell_tracking,ctc_learned_hybrid_appearance_sequence_disjoint,ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.005,20,5,5,0,21.65,433,0,0.0,0.0,0.7234882848722963,13.321283238137232,10.0,361.6,361.6,1.0,16.702078521939956,PARC_A_certificate_directed_acquisition_policy;simulated_one_sided_audit_over_existing_CTC_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;primary_CTC_only;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
biomedical_cell_tracking,ctc_learned_hybrid_appearance_sequence_disjoint,ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.01,20,20,20,0,99.35,1987,0,0.0,0.0,1.3234694897089339,13.321283238137232,10.0,723.0,723.0,1.0,7.27730246602919,PARC_A_certificate_directed_acquisition_policy;simulated_one_sided_audit_over_existing_CTC_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;primary_CTC_only;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
biomedical_cell_tracking,ctc_learned_hybrid_appearance_sequence_disjoint,ctc_learned_strict_alpha010_K100,100,0.1,diversity_mass_gain,0.0,20,0,0,0,0.0,0,0,0.0,0.0,0.04588400952452208,3.6049306125076703,10.0,0.0,0.0,0.0,inf,PARC_A_certificate_directed_acquisition_policy;simulated_one_sided_audit_over_existing_CTC_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;primary_CTC_only;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
biomedical_cell_tracking,ctc_learned_hybrid_appearance_sequence_disjoint,ctc_learned_strict_alpha010_K100,100,0.1,diversity_mass_gain,0.001,20,0,0,0,0.0,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,10.0,72.35,72.35,1.0,inf,PARC_A_certificate_directed_acquisition_policy;simulated_one_sided_audit_over_existing_CTC_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;primary_CTC_only;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
biomedical_cell_tracking,ctc_learned_hybrid_appearance_sequence_disjoint,ctc_learned_strict_alpha010_K100,100,0.1,diversity_mass_gain,0.002,20,0,0,0,0.0,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,10.0,144.6,144.6,1.0,inf,PARC_A_certificate_directed_acquisition_policy;simulated_one_sided_audit_over_existing_CTC_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;primary_CTC_only;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
biomedical_cell_tracking,ctc_learned_hybrid_appearance_sequence_disjoint,ctc_learned_strict_alpha010_K100,100,0.1,diversity_mass_gain,0.005,20,20,20,0,100.0,2000,0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,361.6,361.6,1.0,3.616,PARC_A_certificate_directed_acquisition_policy;simulated_one_sided_audit_over_existing_CTC_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;primary_CTC_only;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
biomedical_cell_tracking,ctc_learned_hybrid_appearance_sequence_disjoint,ctc_learned_strict_alpha010_K100,100,0.1,diversity_mass_gain,0.01,20,20,20,0,100.0,2000,0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,723.0,723.0,1.0,7.23,PARC_A_certificate_directed_acquisition_policy;simulated_one_sided_audit_over_existing_CTC_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;primary_CTC_only;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
