domain,source,target_row,K,alpha,seed,audit_policy,audit_budget_fraction,calibration_candidates,audit_candidates_inspected,verified_positives_found,verified_positive_yield,released,t0_FTR,safe_t0_release,alpha_violation_t0,raw_topK_t0_FTR,t1_label_coverage,t1_FTR_known,t1_FTR_conservative_unknown_false,raw_topK_t1_FTR_known,evidence_mass,max_evalue,required_evalue,self_consistency_margin,tau_k,block_coverage,empty_reason,evidence_scope
materials_discovery,ALIGNN-FF WBM,materials_alignn_exact_stable_alpha010_K300,300,0.1,0,random,0.0,111721,0,0,0.0,0,0.0,False,False,0.2866666666666667,0.0,0.0,0.0,0.43333333333333335,0.2388908544531435,62.93248398461198,10.0,-7.654341811672916,,1.0,insufficient_high_e_mass_for_uniform_scs,materials_t0_active_audit_emulation;existing_public_WBM_labels_only;t1_current_MP_used_only_as_utility_audit;not_prospective_materials_discovery;not_DFT_evidence;not_materials_primary_headline
materials_discovery,ALIGNN-FF WBM,materials_alignn_exact_stable_alpha010_K500,500,0.1,0,random,0.0,111721,0,0,0.0,0,0.0,False,False,0.354,0.0,0.0,0.0,0.5,0.17419525093806693,62.93248398461198,10.0,-8.2732101931544,,1.0,insufficient_high_e_mass_for_uniform_scs,materials_t0_active_audit_emulation;existing_public_WBM_labels_only;t1_current_MP_used_only_as_utility_audit;not_prospective_materials_discovery;not_DFT_evidence;not_materials_primary_headline
materials_discovery,ALIGNN-FF WBM,materials_alignn_exact_stable_alpha010_K300,300,0.1,0,random,0.005,111721,559,81,0.1449016100178891,0,0.0,False,False,0.2866666666666667,0.0,0.0,0.0,0.43333333333333335,0.2388908544531435,62.93248398461198,10.0,-7.654341811672916,,1.0,insufficient_high_e_mass_for_uniform_scs,materials_t0_active_audit_emulation;existing_public_WBM_labels_only;t1_current_MP_used_only_as_utility_audit;not_prospective_materials_discovery;not_DFT_evidence;not_materials_primary_headline
materials_discovery,ALIGNN-FF WBM,materials_alignn_exact_stable_alpha010_K500,500,0.1,0,random,0.005,111721,559,81,0.1449016100178891,0,0.0,False,False,0.354,0.0,0.0,0.0,0.5,0.17419525093806693,62.93248398461198,10.0,-8.2732101931544,,1.0,insufficient_high_e_mass_for_uniform_scs,materials_t0_active_audit_emulation;existing_public_WBM_labels_only;t1_current_MP_used_only_as_utility_audit;not_prospective_materials_discovery;not_DFT_evidence;not_materials_primary_headline
materials_discovery,ALIGNN-FF WBM,materials_alignn_exact_stable_alpha010_K300,300,0.1,0,random,0.01,111721,1117,162,0.1450313339301701,0,0.0,False,False,0.2866666666666667,0.0,0.0,0.0,0.43333333333333335,0.2388908544531435,62.93248398461198,10.0,-7.654341811672916,,1.0,insufficient_high_e_mass_for_uniform_scs,materials_t0_active_audit_emulation;existing_public_WBM_labels_only;t1_current_MP_used_only_as_utility_audit;not_prospective_materials_discovery;not_DFT_evidence;not_materials_primary_headline
materials_discovery,ALIGNN-FF WBM,materials_alignn_exact_stable_alpha010_K500,500,0.1,0,random,0.01,111721,1117,162,0.1450313339301701,0,0.0,False,False,0.354,0.0,0.0,0.0,0.5,0.17419525093806693,62.93248398461198,10.0,-8.2732101931544,,1.0,insufficient_high_e_mass_for_uniform_scs,materials_t0_active_audit_emulation;existing_public_WBM_labels_only;t1_current_MP_used_only_as_utility_audit;not_prospective_materials_discovery;not_DFT_evidence;not_materials_primary_headline
materials_discovery,ALIGNN-FF WBM,materials_alignn_exact_stable_alpha010_K300,300,0.1,0,random,0.02,111721,2234,339,0.15174574753804834,0,0.0,False,False,0.2866666666666667,0.0,0.0,0.0,0.43333333333333335,0.23878603940956863,62.90305834950196,10.0,-7.655367928787317,,0.9994574064026045,insufficient_high_e_mass_for_uniform_scs,materials_t0_active_audit_emulation;existing_public_WBM_labels_only;t1_current_MP_used_only_as_utility_audit;not_prospective_materials_discovery;not_DFT_evidence;not_materials_primary_headline
materials_discovery,ALIGNN-FF WBM,materials_alignn_exact_stable_alpha010_K500,500,0.1,0,random,0.02,111721,2234,339,0.15174574753804834,0,0.0,False,False,0.354,0.0,0.0,0.0,0.5,0.1749880575319943,62.90305834950196,10.0,-8.26549515202685,,0.9994574064026045,insufficient_high_e_mass_for_uniform_scs,materials_t0_active_audit_emulation;existing_public_WBM_labels_only;t1_current_MP_used_only_as_utility_audit;not_prospective_materials_discovery;not_DFT_evidence;not_materials_primary_headline
materials_discovery,ALIGNN-FF WBM,materials_alignn_exact_stable_alpha010_K300,300,0.1,0,random,0.05,111721,5586,827,0.14804869316147512,0,0.0,False,False,0.2866666666666667,0.0,0.0,0.0,0.43333333333333335,0.2407448199624513,62.90305834950196,10.0,-7.639033579783114,,0.9994574064026045,insufficient_high_e_mass_for_uniform_scs,materials_t0_active_audit_emulation;existing_public_WBM_labels_only;t1_current_MP_used_only_as_utility_audit;not_prospective_materials_discovery;not_DFT_evidence;not_materials_primary_headline
materials_discovery,ALIGNN-FF WBM,materials_alignn_exact_stable_alpha010_K500,500,0.1,0,random,0.05,111721,5586,827,0.14804869316147512,0,0.0,False,False,0.354,0.0,0.0,0.0,0.5,0.17675325533928474,62.90305834950196,10.0,-8.248294631869648,,0.9994574064026045,insufficient_high_e_mass_for_uniform_scs,materials_t0_active_audit_emulation;existing_public_WBM_labels_only;t1_current_MP_used_only_as_utility_audit;not_prospective_materials_discovery;not_DFT_evidence;not_materials_primary_headline
