regime,replicate,system_id,candidate_id,candidate_margin,candidate_score,candidate_rank_pct,system_margin_mean,system_margin_std,system_margin_crowding,system_size_activity,system_n_candidates_log,noise_feature_1,noise_feature_2,post_update_flip,flip_probability_latent,evidence_scope
candidate_driven,0,candidate_driven_rep00_sys000,candidate_driven_rep00_sys000_cand00,0.4789368733940872,-0.11979840449075202,0.125,-1.3788486618426548,0.7185126759159008,0.2755152052226962,0.4570544261310558,2.1972245773362196,-1.0439769718038057,0.3208545892450385,0,0.14666307020222322,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,0,candidate_driven_rep00_sys000,candidate_driven_rep00_sys000_cand01,0.7764043900560914,0.847933049705528,0.25,-1.3788486618426548,0.7185126759159008,0.2755152052226962,0.4570544261310558,2.1972245773362196,-0.3402698447975343,-0.2610944515637825,0,0.047952091735013844,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,0,candidate_driven_rep00_sys000,candidate_driven_rep00_sys000_cand02,0.8103584429497925,0.6865117570908454,0.375,-1.3788486618426548,0.7185126759159008,0.2755152052226962,0.4570544261310558,2.1972245773362196,1.5344688041348962,0.28932321187167204,0,0.05480635761591679,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,0,candidate_driven_rep00_sys000,candidate_driven_rep00_sys000_cand03,-0.12922839202135983,-0.8325787515651258,0.5,-1.3788486618426548,0.7185126759159008,0.2755152052226962,0.4570544261310558,2.1972245773362196,-1.5271447865212608,2.121593456502297,0,0.4890649713061277,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,0,candidate_driven_rep00_sys000,candidate_driven_rep00_sys000_cand04,-0.01841070948403467,-0.9542601254129242,0.625,-1.3788486618426548,0.7185126759159008,0.2755152052226962,0.4570544261310558,2.1972245773362196,-0.375616602429097,-0.4622167642194677,0,0.48604479271519263,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,1,candidate_driven_rep01_sys000,candidate_driven_rep01_sys000_cand00,-0.008436510665470187,0.08373984301183326,0.125,0.08786073861829981,0.9171584461705582,-0.19129758893781418,1.2848608570672746,2.1972245773362196,1.1667139867361316,-0.43370215732687295,0,0.2418623966794813,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,1,candidate_driven_rep01_sys000,candidate_driven_rep01_sys000_cand01,0.10082656280752644,-0.4404058175649297,0.25,0.08786073861829981,0.9171584461705582,-0.19129758893781418,1.2848608570672746,2.1972245773362196,0.7022456353900937,1.7616057355555252,0,0.30787346962421674,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,1,candidate_driven_rep01_sys000,candidate_driven_rep01_sys000_cand02,0.03332150421209967,0.35291686605491,0.375,0.08786073861829981,0.9171584461705582,-0.19129758893781418,1.2848608570672746,2.1972245773362196,1.5097047188001915,-0.6565303592021894,1,0.2102330307043681,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,1,candidate_driven_rep01_sys000,candidate_driven_rep01_sys000_cand03,-0.05751594013396305,-0.3436316958816573,0.5,0.08786073861829981,0.9171584461705582,-0.19129758893781418,1.2848608570672746,2.1972245773362196,0.7110662898710861,-1.1559898183797728,1,0.36948960740499354,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,1,candidate_driven_rep01_sys000,candidate_driven_rep01_sys000_cand04,1.1214164479634774,0.5480447992083951,0.625,0.08786073861829981,0.9171584461705582,-0.19129758893781418,1.2848608570672746,2.1972245773362196,1.1978327429390005,0.544182281270698,0,0.044641307919126086,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
