feature_set,feature,source_timing,uses_post_update_label,leakage_status,evidence_scope
candidate_margin_rank,candidate_margin,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_margin_rank,candidate_score,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_margin_rank,candidate_rank_pct,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
system_landscape_activity,system_margin_mean,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
system_landscape_activity,system_margin_std,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
system_landscape_activity,system_margin_crowding,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
system_landscape_activity,system_size_activity,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
system_landscape_activity,system_n_candidates_log,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_plus_system,candidate_margin,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_plus_system,candidate_score,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_plus_system,candidate_rank_pct,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_plus_system,system_margin_mean,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_plus_system,system_margin_std,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_plus_system,system_margin_crowding,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_plus_system,system_size_activity,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_plus_system,system_n_candidates_log,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
negative_control_noise,noise_feature_1,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
negative_control_noise,noise_feature_2,pre_update_simulated_state,False,PASS_pre_update_only,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
