regime,feature_set,replicate,top_risk_fraction,base_flip_rate,top_risk_flip_rate,enrichment_vs_base,fraction_flips_captured,evidence_scope
candidate_driven,candidate_margin_rank,0,0.1,0.3594821020563595,0.9083969465648855,2.526960150084099,0.2521186440677966,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,candidate_margin_rank,0,0.2,0.3594821020563595,0.844106463878327,2.348118192949668,0.4703389830508475,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,candidate_margin_rank,0,0.3,0.3594821020563595,0.7411167512690355,2.0616235051191603,0.6186440677966102,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,candidate_margin_rank,1,0.1,0.3351605324980423,0.921875,2.750547605140187,0.2757009345794392,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,candidate_margin_rank,1,0.2,0.3351605324980423,0.8470588235294118,2.5273227047828475,0.5046728971962616,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,candidate_margin_rank,1,0.3,0.3351605324980423,0.7154046997389034,2.134513555062102,0.6401869158878505,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,candidate_margin_rank,2,0.1,0.3518821603927987,0.8360655737704918,2.375981700343119,0.2372093023255814,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,candidate_margin_rank,2,0.2,0.3518821603927987,0.7622950819672131,2.1663362561951964,0.4325581395348837,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,candidate_margin_rank,2,0.3,0.3518821603927987,0.7193460490463215,2.044281097522337,0.6139534883720931,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,candidate_margin_rank,3,0.1,0.34414556962025317,0.8253968253968254,2.3983944535668673,0.23908045977011494,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
