group_name,group_value,rows,human_positive,human_negative,model_positive,model_negative,model_uncertain,model_positive_precision_vs_existing_human,model_positive_cp95_upper_false_positive_rate,high_confidence_positive,high_confidence_positive_cp95_upper_false_positive_rate,evidence_scope
all,all,600,555,45,492,40,68,1.0,0.006070387030609589,411,0.007262386801584896,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
packet,calibration_audit,150,150,0,102,0,48,1.0,0.028942819582926292,58,0.0503393383304201,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
packet,hard_negative_or_uncertain_control,45,0,45,0,40,5,0.0,1.0,0,1.0,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
packet,random_same_budget_control,55,55,0,46,0,9,1.0,0.06304930167405447,37,0.0777747110051379,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
packet,raw_overlap_diagnostic,100,100,0,95,0,5,1.0,0.03104201186795486,76,0.0386507667257255,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
packet,release_audit,250,250,0,249,0,1,1.0,0.011958969556349652,240,0.012404638050409016,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
intended_arm,calibration_one_sided_support_pool,150,150,0,102,0,48,1.0,0.028942819582926292,58,0.0503393383304201,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
intended_arm,hard_negative_or_uncertain_control,45,0,45,0,40,5,0.0,1.0,0,1.0,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
intended_arm,parc_release_core,250,250,0,249,0,1,1.0,0.011958969556349652,240,0.012404638050409016,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
intended_arm,random_blind_control_from_available_reviewed_rows,55,55,0,46,0,9,1.0,0.06304930167405447,37,0.0777747110051379,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
intended_arm,raw_topK_reference_overlap,100,100,0,95,0,5,1.0,0.03104201186795486,76,0.0386507667257255,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
