target_row,K,audit_policy,audit_budget_fraction,nonempty_seeds,safe_seeds,mean_release_size,observed_FTR,mean_evidence_mass,mean_max_evalue,evidence_scope,mean_verified_positive_yield,mean_positive_blockmax_removed_fraction
ctc_learned_strict_alpha010_K100,100,block_max_gain,0.0,0,0,0.0,0.0,0.04588400952452208,3.6049306125076703,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.0,0.0
ctc_learned_strict_alpha010_K100,100,block_max_gain,0.001,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,0.3828042328042328
ctc_learned_strict_alpha010_K100,100,block_max_gain,0.0015,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,0.5738095238095238
ctc_learned_strict_alpha010_K100,100,block_max_gain,0.002,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,0.765079365079365
ctc_learned_strict_alpha010_K100,100,block_max_gain,0.003,0,0,0.0,0.0,0.5083678993177673,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,0.996031746031746
ctc_learned_strict_alpha010_K100,100,block_max_gain,0.004,0,0,0.0,0.0,0.5477289898547584,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,1.0
ctc_learned_strict_alpha010_K100,100,block_max_gain,0.005,5,5,21.65,0.0,0.7234882848722963,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,1.0
ctc_learned_strict_alpha010_K100,100,block_max_gain,0.0075,19,19,89.35,0.0,1.238213276984856,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,1.0
ctc_learned_strict_alpha010_K100,100,block_max_gain,0.01,20,20,99.35,0.0,1.3234694897089339,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,1.0
ctc_learned_strict_alpha010_K100,100,diversity_mass_gain,0.0,0,0,0.0,0.0,0.04588400952452208,3.6049306125076703,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.0,0.0
ctc_learned_strict_alpha010_K100,100,diversity_mass_gain,0.001,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,0.3828042328042328
ctc_learned_strict_alpha010_K100,100,diversity_mass_gain,0.0015,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,0.5738095238095238
ctc_learned_strict_alpha010_K100,100,diversity_mass_gain,0.002,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,0.765079365079365
ctc_learned_strict_alpha010_K100,100,diversity_mass_gain,0.003,13,13,61.15,0.0,0.9595048517143698,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,0.996031746031746
ctc_learned_strict_alpha010_K100,100,diversity_mass_gain,0.004,20,20,100.0,0.0,1.3321283238137231,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,1.0
ctc_learned_strict_alpha010_K100,100,diversity_mass_gain,0.005,20,20,100.0,0.0,1.3321283238137231,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,1.0
ctc_learned_strict_alpha010_K100,100,diversity_mass_gain,0.0075,20,20,100.0,0.0,1.3321283238137231,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,1.0
ctc_learned_strict_alpha010_K100,100,diversity_mass_gain,0.01,20,20,100.0,0.0,1.3321283238137231,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,1.0
ctc_learned_strict_alpha010_K100,100,mass_gain,0.0,0,0,0.0,0.0,0.04588400952452208,3.6049306125076703,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.0,0.0
ctc_learned_strict_alpha010_K100,100,mass_gain,0.001,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,0.3828042328042328
ctc_learned_strict_alpha010_K100,100,mass_gain,0.0015,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,0.5738095238095238
ctc_learned_strict_alpha010_K100,100,mass_gain,0.002,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,0.765079365079365
ctc_learned_strict_alpha010_K100,100,mass_gain,0.003,13,13,61.15,0.0,0.9595048517143698,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,0.996031746031746
ctc_learned_strict_alpha010_K100,100,mass_gain,0.004,20,20,100.0,0.0,1.3321283238137231,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,1.0
ctc_learned_strict_alpha010_K100,100,mass_gain,0.005,20,20,100.0,0.0,1.3321283238137231,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,1.0
ctc_learned_strict_alpha010_K100,100,mass_gain,0.0075,20,20,100.0,0.0,1.3321283238137231,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,1.0
ctc_learned_strict_alpha010_K100,100,mass_gain,0.01,20,20,100.0,0.0,1.3321283238137231,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,1.0,1.0
ctc_learned_strict_alpha010_K100,100,random,0.0,0,0,0.0,0.0,0.04588400952452208,3.6049306125076703,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.0,0.0
ctc_learned_strict_alpha010_K100,100,random,0.001,0,0,0.0,0.0,0.04595263979278957,3.6049306125076703,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.2049517288234058,0.0013227513227513227
ctc_learned_strict_alpha010_K100,100,random,0.0015,0,0,0.0,0.0,0.04595263979278957,3.6049306125076703,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.1922312129425478,0.0018518518518518517
ctc_learned_strict_alpha010_K100,100,random,0.002,0,0,0.0,0.0,0.04595263979278957,3.6049306125076703,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.1884257416607557,0.002116402116402116
ctc_learned_strict_alpha010_K100,100,random,0.003,0,0,0.0,0.0,0.04595263979278957,3.6049306125076703,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.19075472061826135,0.0026455026455026454
ctc_learned_strict_alpha010_K100,100,random,0.004,0,0,0.0,0.0,0.04595263979278957,3.6049306125076703,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.19574913948042488,0.0031746031746031746
ctc_learned_strict_alpha010_K100,100,random,0.005,0,0,0.0,0.0,0.045970610745315374,3.6049306125076703,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.19755460875545047,0.004232804232804232
ctc_learned_strict_alpha010_K100,100,random,0.0075,0,0,0.0,0.0,0.045970610745315374,3.6049306125076703,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.19730749042131385,0.004497354497354497
ctc_learned_strict_alpha010_K100,100,random,0.01,0,0,0.0,0.0,0.04600010540050208,3.6049306125076703,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.19834515486370252,0.007936507936507936
ctc_learned_strict_alpha010_K100,100,random,1.0,20,20,100.0,0.0,1.3321283238137231,13.321283238137232,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.2004312475394454,1.0
ctc_learned_strict_alpha010_K100,100,score_targeted,0.0,0,0,0.0,0.0,0.04588400952452208,3.6049306125076703,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery,0.0,0.0
