target_row,K,alpha,audit_policy,audit_budget_fraction,seeds,nonempty_seeds,safe_seeds,alpha_violation_seeds,mean_release_size,observed_FTR,mean_evidence_mass,mean_max_evalue,mean_verified_positives,mean_verified_positive_yield,mean_positive_blockmax_removed,mean_positive_blockmax_removed_fraction,mean_positive_blockmax_share_of_verified,evidence_scope
ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.0,20,0,0,0,0.0,0.0,0.04588400952452208,3.6049306125076703,0.0,0.0,0.0,0.0,0.0,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.001,20,0,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,72.35,1.0,72.35,0.3828042328042328,1.0,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.0015,20,0,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,108.45,1.0,108.45,0.5738095238095238,1.0,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.002,20,0,0,0,0.0,0.0,0.2215961824674395,13.321283238137232,144.6,1.0,144.6,0.765079365079365,1.0,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.003,20,0,0,0,0.0,0.0,0.5083678993177673,13.321283238137232,216.9,1.0,188.25,0.996031746031746,0.8760501346991525,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.004,20,0,0,0,0.0,0.0,0.5477289898547584,13.321283238137232,289.2,1.0,189.0,1.0,0.6601985592159693,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.005,20,5,5,0,21.65,0.0,0.7234882848722963,13.321283238137232,361.6,1.0,189.0,1.0,0.5280428470635278,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.0075,20,19,19,0,89.35,0.0,1.238213276984856,13.321283238137232,542.35,1.0,189.0,1.0,0.3520348963927586,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
ctc_learned_strict_alpha010_K100,100,0.1,block_max_gain,0.01,20,20,20,0,99.35,0.0,1.3234694897089339,13.321283238137232,723.0,1.0,189.0,1.0,0.26407124388639464,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
ctc_learned_strict_alpha010_K100,100,0.1,diversity_mass_gain,0.0,20,0,0,0,0.0,0.0,0.04588400952452208,3.6049306125076703,0.0,0.0,0.0,0.0,0.0,PARC_A_mechanism_diagnostic;CTC_primary_only;simulated_one_sided_audit_over_existing_labels;hidden_labels_used_only_for_audit_return_and_posthoc_FTR;not_new_human_labels;not_DFT_evidence;not_prospective_materials_discovery
