risk_model,K_original,retain_fraction,support_mode,metric,estimate,ci_low_95,ci_high_95,bootstrap_unit,n_bootstrap,evidence_scope
system_margin_distribution,20,0.2,t1_10pct_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.2,t1_10pct_support,mean_FTR_t1_decision_empty_zero,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.2,t1_full_calibration_block_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.2,t1_full_calibration_block_support,mean_FTR_t1_decision_empty_zero,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.3,t1_10pct_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.3,t1_10pct_support,mean_FTR_t1_decision_empty_zero,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.3,t1_full_calibration_block_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.3,t1_full_calibration_block_support,mean_FTR_t1_decision_empty_zero,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.4,t1_10pct_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.4,t1_10pct_support,mean_FTR_t1_decision_empty_zero,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.4,t1_full_calibration_block_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.4,t1_full_calibration_block_support,mean_FTR_t1_decision_empty_zero,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.5,t1_10pct_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.5,t1_10pct_support,mean_FTR_t1_decision_empty_zero,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.5,t1_full_calibration_block_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,0.5,t1_full_calibration_block_support,mean_FTR_t1_decision_empty_zero,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,50,0.2,t1_10pct_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,50,0.2,t1_10pct_support,mean_FTR_t1_decision_empty_zero,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,50,0.2,t1_full_calibration_block_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,50,0.2,t1_full_calibration_block_support,mean_FTR_t1_decision_empty_zero,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,50,0.3,t1_10pct_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,50,0.3,t1_10pct_support,mean_FTR_t1_decision_empty_zero,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,50,0.3,t1_full_calibration_block_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,50,0.3,t1_full_calibration_block_support,mean_FTR_t1_decision_empty_zero,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,50,0.4,t1_10pct_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,50,0.4,t1_10pct_support,mean_FTR_t1_decision_empty_zero,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,50,0.4,t1_full_calibration_block_support,mean_release_size,0.0,0.0,0.0,seed,1000,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
