risk_model,K_original,K_eff,retain_fraction,support_mode,seed,calibration_blocks,followup_blocks,nonempty_calibration_null_blocks,block_coverage,p_min_effective,gamma,observed_t1_positives,denominator_recomputed_after_filter,evalues_recomputed_after_filter,evidence_scope
system_margin_distribution,20,20,0.2,t1_10pct_support,0,5,5,5,1.0,0.16666666666666666,0.5581106265512472,4,True,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,20,0.2,t1_10pct_support,1,5,5,5,1.0,0.16666666666666666,0.5581106265512472,2,True,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,20,0.2,t1_10pct_support,2,5,5,5,1.0,0.16666666666666666,0.5581106265512472,2,True,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,20,0.2,t1_10pct_support,3,5,5,5,1.0,0.16666666666666666,0.5581106265512472,2,True,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,20,0.2,t1_10pct_support,4,5,5,5,1.0,0.16666666666666666,0.5581106265512472,2,True,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,20,0.2,t1_10pct_support,5,5,5,5,1.0,0.16666666666666666,0.5581106265512472,4,True,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,20,0.2,t1_10pct_support,6,5,5,5,1.0,0.16666666666666666,0.5581106265512472,3,True,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,20,0.2,t1_10pct_support,7,5,5,5,1.0,0.16666666666666666,0.5581106265512472,4,True,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,20,0.2,t1_10pct_support,8,5,5,5,1.0,0.16666666666666666,0.5581106265512472,3,True,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
system_margin_distribution,20,20,0.2,t1_10pct_support,9,5,5,5,1.0,0.16666666666666666,0.5581106265512472,3,True,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery
