video_id,path_id,release_checkpoint,score_total,score_obj,score_sem,score_temp,score_assoc
0,ovtb_v0_p000000,final,0.31819993257522583,0.31819993257522583,0.31819993257522583,1,0.0
0,ovtb_v0_p000001,final,0.3091984987258911,0.3091984987258911,0.3091984987258911,1,0.0
0,ovtb_v0_p000002,final,0.5551703423261642,0.5551703423261642,0.5551703423261642,2,0.5
0,ovtb_v0_p000003,final,0.48870810866355896,0.48870810866355896,0.48870810866355896,1,0.0
0,ovtb_v0_p000004,final,0.399680495262146,0.399680495262146,0.399680495262146,1,0.0
0,ovtb_v0_p000005,final,0.8127887845039368,0.8127887845039368,0.8127887845039368,2,0.5
0,ovtb_v0_p000006,final,0.3980753719806671,0.3980753719806671,0.3980753719806671,2,0.5
0,ovtb_v0_p000007,final,0.4057593047618866,0.4057593047618866,0.4057593047618866,1,0.0
0,ovtb_v0_p000008,final,0.31685584783554077,0.31685584783554077,0.31685584783554077,1,0.0
0,ovtb_v0_p000009,final,0.49630749225616455,0.49630749225616455,0.49630749225616455,1,0.0
0,ovtb_v0_p000010,final,0.3078368604183197,0.3078368604183197,0.3078368604183197,1,0.0
0,ovtb_v0_p000011,final,0.5144668420155843,0.5144668420155843,0.5144668420155843,3,0.6666666666666666
0,ovtb_v0_p000012,final,0.4402291476726532,0.4402291476726532,0.4402291476726532,1,0.0
0,ovtb_v0_p000013,final,0.37045592069625854,0.37045592069625854,0.37045592069625854,1,0.0
0,ovtb_v0_p000014,final,0.34142979979515076,0.34142979979515076,0.34142979979515076,1,0.0
7,ovtb_v7_p000015,final,0.7108890116214752,0.7108890116214752,0.7108890116214752,6,0.8333333333333334
7,ovtb_v7_p000016,final,0.6638103127479553,0.6638103127479553,0.6638103127479553,1,0.0
7,ovtb_v7_p000017,final,0.39036881923675537,0.39036881923675537,0.39036881923675537,2,0.5
7,ovtb_v7_p000018,final,0.36634743213653564,0.36634743213653564,0.36634743213653564,1,0.0
7,ovtb_v7_p000019,final,0.5330552458763123,0.5330552458763123,0.5330552458763123,1,0.0
7,ovtb_v7_p000020,final,0.42980512976646423,0.42980512976646423,0.42980512976646423,1,0.0
7,ovtb_v7_p000021,final,0.3784995973110199,0.3784995973110199,0.3784995973110199,1,0.0
7,ovtb_v7_p000022,final,0.31390222907066345,0.31390222907066345,0.31390222907066345,1,0.0
7,ovtb_v7_p000023,final,0.6338353157043457,0.6338353157043457,0.6338353157043457,1,0.0
7,ovtb_v7_p000024,final,0.7627996206283569,0.7627996206283569,0.7627996206283569,1,0.0
7,ovtb_v7_p000025,final,0.37420105934143066,0.37420105934143066,0.37420105934143066,1,0.0
