K,support_mode,seed,release_size,FTR_t0,FTR_t1,delta_stable_to_unstable,delta_unstable_to_stable,accounting_rhs,accounting_residual,conservative_upper_bound,bound_slack,evidence_scope
10,t1_10pct_support,0,10,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,1,10,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,3,10,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,4,10,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,5,8,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,6,10,0.0,0.6,0.6,0.0,0.6,0.0,0.6,0.0,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,7,10,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,8,8,0.0,0.375,0.375,0.0,0.375,0.0,0.375,0.0,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,9,5,0.0,0.4,0.4,0.0,0.4,0.0,0.4,0.0,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,12,10,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
