K,alpha,seed,support_mode,rho_t1_positive_support,decision,raw_pool_size,raw_pool_FTR_t1,raw_pool_FTR_t0,observed_t1_positives,t1_stable_eligible_in_calibration,release_threshold_tau,self_consistency_margin,evidence_mass_phi,max_evalue,required_evalue_threshold,candidate_universe,operational_selector_rule,evidence_scope,calibration_blocks,followup_blocks,nonempty_calibration_null_blocks,block_coverage,p_min_effective,gamma,release_size,release_false_t1,release_false_t0,release_FTR_t1,release_FTR_t0,release_FTR_t1_decision_empty_zero,stable_to_unstable_count,unstable_to_stable_count,stable_to_unstable_rate,unstable_to_stable_rate,mean_t0_margin,median_t0_margin,minimum_t0_margin,mean_hull_drift,median_hull_drift
10,0.1,0,t1_10pct_support,0.1,versioned_boundary_release_fails_primary_gate,10,0.2,0.0,31,307,10.0,3.081800548451799,1.3965565607008266,23.275942678347107,10.0,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,374,0.9664082687338501,0.0026666666666666666,0.16872152539414745,10,2,0,0.2,0.0,0.2,2,0,0.2,0.0,2.4847989000000004,2.4999595,2.303959,0.7000114584999997,-2.6000000000969692e-05
10,0.1,1,t1_10pct_support,0.1,versioned_boundary_release_fails_primary_gate,10,0.2,0.0,28,284,10.0,3.11010571976845,1.311010571976845,23.32753021086794,10.0,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,375,0.9689922480620154,0.0026595744680851063,0.16864574860380777,10,2,0,0.2,0.0,0.2,2,0,0.2,0.0,2.5043158,2.5376950000000003,2.303959,0.7526248017499997,-2.6000000000969692e-05
10,0.1,2,t1_10pct_support,0.1,versioned_certified_refusal,10,0.2,0.0,33,331,10.0,-0.6015631369453445,0.9398436863054656,23.430650013178184,10.0,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,377,0.9741602067183462,0.0026455026455026454,0.16849500042276702,0,0,0,,,0.0,0,0,0.0,0.0,,,,,
10,0.1,3,t1_10pct_support,0.1,versioned_boundary_release_fails_primary_gate,10,0.2,0.0,31,307,10.0,3.1949558424916713,1.4089309442993903,23.482182404989835,10.0,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,378,0.9767441860465116,0.002638522427440633,0.1684200256571097,10,2,0,0.2,0.0,0.2,2,0,0.2,0.0,2.4975647,2.4999595,2.303959,0.9635745406249996,-2.5999999998749246e-05
10,0.1,4,t1_10pct_support,0.1,versioned_boundary_release_fails_primary_gate,10,0.3,0.0,31,309,10.0,13.327530210867941,2.332753021086794,23.32753021086794,10.0,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,375,0.9689922480620154,0.0026595744680851063,0.16864574860380777,10,3,0,0.3,0.0,0.3,3,0,0.3,0.0,2.5335612000000003,2.6039035,2.303959,0.9178325596249994,-2.6000000002079915e-05
10,0.1,5,t1_10pct_support,0.1,versioned_boundary_release_fails_primary_gate,10,0.4,0.0,28,278,12.5,11.033696537978809,1.8826957230383048,23.53369653797881,12.5,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,379,0.979328165374677,0.002631578947368421,0.1683453148833088,8,4,0,0.5,0.0,0.5,4,0,0.5,0.0,2.52077975,2.5661680000000002,2.335524,1.8105452739062495,2.0641227993749998
10,0.1,6,t1_10pct_support,0.1,versioned_boundary_release_fails_primary_gate,10,0.6,0.0,29,287,10.0,13.482182404989835,2.3482182404989835,23.482182404989835,10.0,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,378,0.9767441860465116,0.002638522427440633,0.1684200256571097,10,6,0,0.6,0.0,0.6,6,0,0.6,0.0,2.573312,2.618675,1.951794,2.3629478297222217,3.4931318049999995
10,0.1,7,t1_10pct_support,0.1,versioned_boundary_release_fails_primary_gate,10,0.2,0.0,31,306,10.0,3.025157289541969,1.3025157289541969,23.172712042746497,10.0,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,372,0.9612403100775194,0.002680965147453083,0.16887389292737767,10,2,0,0.2,0.0,0.2,2,0,0.2,0.0,2.4628596000000003,2.4229875,2.300818,1.0685825406249996,-2.5999999997639023e-05
10,0.1,8,t1_10pct_support,0.1,versioned_boundary_release_fails_primary_gate,10,0.3,0.0,29,292,12.5,0.6949558424916713,1.4089309442993903,23.482182404989835,12.5,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,378,0.9767441860465116,0.002638522427440633,0.1684200256571097,8,3,0,0.375,0.0,0.375,3,0,0.375,0.0,2.5958393749999997,2.619853,2.335524,1.4206465517187499,0.4898439106250001
10,0.1,9,t1_10pct_support,0.1,versioned_boundary_release_fails_primary_gate,10,0.4,0.0,31,310,20.0,3.5851924722481847,1.1792596236124093,23.585192472248185,20.0,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,380,0.9819121447028424,0.0026246719160104987,0.16827086645149952,5,2,0,0.4,0.0,0.4,2,0,0.4,0.0,2.5923287999999998,2.615062,2.474685,2.1371910812499992,1.6595208212500001
10,0.1,10,t1_10pct_support,0.1,versioned_certified_refusal,10,0.3,0.0,32,318,10.0,-2.5700800189507227,0.7429919981049278,23.53369653797881,10.0,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,379,0.979328165374677,0.002631578947368421,0.1683453148833088,0,0,0,,,0.0,0,0,0.0,0.0,,,,,
10,0.1,11,t1_10pct_support,0.1,versioned_certified_refusal,10,0.1,0.0,30,303,11.11111111111111,-1.8322105621245424,0.9248427526165341,23.121068815413352,11.11111111111111,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,371,0.958656330749354,0.002688172043010753,0.16895048713841182,0,0,0,,,0.0,0,0,0.0,0.0,,,,,
10,0.1,12,t1_10pct_support,0.1,versioned_boundary_release_fails_primary_gate,10,0.2,0.0,29,292,10.0,3.1949558424916713,1.3194955842491671,23.482182404989835,10.0,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,378,0.9767441860465116,0.002638522427440633,0.1684200256571097,10,2,0,0.2,0.0,0.2,2,0,0.2,0.0,2.5445675000000003,2.6039035,2.303959,0.5382633026249998,-2.6000000002079915e-05
10,0.1,13,t1_10pct_support,0.1,versioned_certified_refusal,10,0.1,0.0,27,272,10.0,-0.6812218404696271,0.9318778159530373,23.224336642952725,10.0,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,373,0.9638242894056848,0.00267379679144385,0.1687975729266148,0,0,0,,,0.0,0,0,0.0,0.0,,,,,
10,0.1,14,t1_10pct_support,0.1,versioned_certified_refusal,10,0.6,0.0,30,301,11.11111111111111,-4.952411826744579,0.5542829355929879,23.482182404989835,11.11111111111111,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,378,0.9767441860465116,0.002638522427440633,0.1684200256571097,0,0,0,,,0.0,0,0,0.0,0.0,,,,,
10,0.1,15,t1_10pct_support,0.1,versioned_certified_refusal,10,0.2,0.0,31,312,10.0,-4.664139642843334,0.5335860357156667,23.688129983255415,10.0,frozen_K500_WBM_queue_union,report_all_K;optional_selector_largest_K_with_nonempty_ge18_seeds_using_calibration_only,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee,387,387,382,0.9870801033591732,0.0026109660574412533,0.16812275008788274,0,0,0,,,0.0,0,0,0.0,0.0,,,,,
