K,support_mode,metric,estimate,ci_low_95,ci_high_95,bootstrap_unit,n_bootstrap,evidence_scope
10,t1_10pct_support,mean_release_size,5.95,4.09875,7.951249999999999,seed,1000,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,mean_FTR_t1_if_nonempty,0.3019230769230769,0.2392651098901099,0.3800192307692308,seed,1000,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,mean_FTR_t1_decision_empty_zero,0.19624999999999998,0.12496874999999998,0.27128125,seed,1000,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,stable_to_unstable_drift_rate,0.19624999999999998,0.12500000000000003,0.27753124999999995,seed,1000,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,mean_t0_margin,2.5157068846153843,2.489484661045673,2.5447916510957795,seed,1000,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_10pct_support,evidence_mass_phi,1.256197021527933,1.0493093447985995,1.4899781925888125,seed,1000,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_full_calibration_block_support,mean_release_size,1.4,0.0,2.8,seed,1000,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_full_calibration_block_support,mean_FTR_t1_if_nonempty,0.4666666666666666,0.3,0.6,seed,1000,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_full_calibration_block_support,mean_FTR_t1_decision_empty_zero,0.06999999999999999,0.0,0.145,seed,1000,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
10,t1_full_calibration_block_support,stable_to_unstable_drift_rate,0.06999999999999999,0.01462500000000002,0.15,seed,1000,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
