candidate_id,structure_hash,formula,chemical_system,source_model,raw_rank,raw_score,policy_status,t0_e_above_hull,t0_label,t1_e_above_hull,t1_label,drift_type,t0_margin,hull_drift,seed,support_mode,rho_t1_positive_support,_recert_evalue,selected_by_phase66_recertification,evidence_scope
wbm-3-36858,73b39007d3e5cd2bb85dae4c1acefc011de35703b051ade9cbf0a02717f043f8,F8 Li2 Pa2,F-Li-Pa,ALIGNN-FF,1,3.0798020000000004,parc_release,-2.474685,stable,-3.529982999999998,stable,stable_to_stable,2.474685,-1.0552979999999978,0,t1_10pct_support,0.1,23.275942678347107,True,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
wbm-4-11265,46c01820e4f3865291fe79d434fdf75829983a53c6b64b7f11a4cdbeeb287811,F6 Pa1 Zn1,F-Pa-Zn,ALIGNN-FF,1,2.96289,parc_release,-2.600705,stable,-3.576815,stable,stable_to_stable,2.600705,-0.9761099999999998,0,t1_10pct_support,0.1,23.275942678347107,True,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
wbm-3-23005,77294d17e7898a5d5efa6255fb41ec278e43342c60f3c3eb53f1aa4bc55d0510,F6 Mg1 Pa1,F-Mg-Pa,ALIGNN-FF,1,2.9448929999999995,parc_release,-2.615062,stable,1.376343399999998,unstable_or_unresolved,stable_to_unstable,2.615062,3.991405399999998,0,t1_10pct_support,0.1,23.275942678347107,True,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
wbm-4-10934,99b4a5119eff55c8cfb81ae6995476149913718201c61c08369682a070b94038,F6 Ni1 Pa1,F-Ni-Pa,ALIGNN-FF,1,2.893409,parc_release,-2.525234,stable,-1.89012020625,stable,stable_to_stable,2.525234,0.6351137937500002,0,t1_10pct_support,0.1,23.275942678347107,True,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
wbm-5-7145,e129bd28a520f59041e98e6b2f9fade9ca4fcbe2149260aedeb699a54b561c95,F6 Pa1 Tl1,F-Pa-Tl,ALIGNN-FF,2,2.880894,parc_release,-2.647869,stable,-3.697975,stable,stable_to_stable,2.647869,-1.050106,0,t1_10pct_support,0.1,23.275942678347107,True,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
wbm-4-11162,6163cf36586971f5c9c4cc04f3938168c8e8dd27de69c207640919a86e7b6d89,F6 Pa1 Sr1,F-Pa-Sr,ALIGNN-FF,3,2.868911,parc_release,-2.6183,stable,2.836913391249998,unstable_or_unresolved,stable_to_unstable,2.6183,5.455213391249998,0,t1_10pct_support,0.1,23.275942678347107,True,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
wbm-1-6237,c1bf340cdcd61ed68e06df0a5d61762fa01c7e9c834cfb04980c9202b7ceaf5d,Br6 Er2,Br-Er,ALIGNN-FF,2,2.792874,parc_release,-2.371134,stable,-2.371160000000004,stable,stable_to_stable,2.371134,-2.6000000004078316e-05,0,t1_10pct_support,0.1,13.081800548451799,True,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
wbm-2-6860,041c55ee6262510a15fbd648092038c2431fec19090d004d17787b0a8c530737,Br6 Er2,Br-Er,ALIGNN-FF,3,2.792474,parc_release,-2.37129,stable,-2.371316,stable,stable_to_stable,2.37129,-2.6000000000081513e-05,0,t1_10pct_support,0.1,13.081800548451799,True,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
wbm-1-6239,cd868a11260555dd63bb353c92b30899afe628a9a1acded33779b8a7f6a4f82e,Br6 Er2,Br-Er,ALIGNN-FF,4,2.736674,parc_release,-2.303959,stable,-2.3039849999999973,stable,stable_to_stable,2.303959,-2.5999999997416978e-05,0,t1_10pct_support,0.1,13.081800548451799,True,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
wbm-2-6861,a6dbe59f089d79f5556ae482148bfcc48b67a5e824c6ad1efab2ff9c5735398c,Br6 Er2,Br-Er,ALIGNN-FF,5,2.715074,parc_release,-2.319751,stable,-2.319777000000002,stable,stable_to_stable,2.319751,-2.600000000185787e-05,0,t1_10pct_support,0.1,13.081800548451799,True,completed_certificate_durability_frontier;queue_limited_current_MP_t1_recertification;reports_all_predeclared_K_values;not_strict_t1_alpha_certificate_for_old_release;not_full_WBM_recertification;not_DFT_evidence;not_prospective_discovery;historical_drift_tail_not_future_guarantee
