claim_uid,material_id,source_family,raw_structure_source,local_cache_path,planned_extraction_status,redistribution_policy,evidence_scope
gnome_public_stable_materials::000006a8c4,000006a8c4,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00006650ea,00006650ea,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00008f2ec4,00008f2ec4,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0000a1b980,0000a1b980,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00011f62be,00011f62be,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00012feb99,00012feb99,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001759321,0001759321,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001803dde,0001803dde,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000195ca16,000195ca16,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00019facb3,00019facb3,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001bfac1b,0001bfac1b,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001c050a9,0001c050a9,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001e6370c,0001e6370c,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002029627,0002029627,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00025f7488,00025f7488,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002acc6dc,0002acc6dc,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002bbfa32,0002bbfa32,gnome_public_stable_materials,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/by_id.zip,cache/b_phase89/gnome/by_id.zip,pending_local_cache,do_not_commit_raw_structure;derived_hashes_only,b_line_exact_structure_audit_readiness;readiness_and_protocol_only;raw_structure_cache_not_versioned;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
