query_uid,claim_uid,reference_source,reference_version,query_date,query_method,matched_entry_ids,match_status,current_stability_verdict,current_e_above_hull_mev_atom,ambiguity_status,evidence_scope
9f4496ae9d8de2f7,matbench_discovery_wbm::wbm-1-412,materials_project_current,MP_2025.09.25,pending_phase88,formula_or_id_prefilter_then_structure_match_when_raw_structure_available,,not_queried_phase87,,,pending,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
6695af95311f3278,matbench_discovery_wbm::wbm-1-412,oqmd_current,OQMD_current_version_pending,pending_phase88,formula_or_id_prefilter_then_structure_match_when_raw_structure_available,,not_queried_phase87,,,pending,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
b5770f59cae0442f,matbench_discovery_wbm::wbm-1-3483,materials_project_current,MP_2025.09.25,pending_phase88,formula_or_id_prefilter_then_structure_match_when_raw_structure_available,,not_queried_phase87,,,pending,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
094bf1672712d593,matbench_discovery_wbm::wbm-1-3483,oqmd_current,OQMD_current_version_pending,pending_phase88,formula_or_id_prefilter_then_structure_match_when_raw_structure_available,,not_queried_phase87,,,pending,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
e70b62d41d9c5cca,matbench_discovery_wbm::wbm-1-6237,materials_project_current,MP_2025.09.25,pending_phase88,formula_or_id_prefilter_then_structure_match_when_raw_structure_available,,not_queried_phase87,,,pending,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
b1447aea569c0129,matbench_discovery_wbm::wbm-1-6237,oqmd_current,OQMD_current_version_pending,pending_phase88,formula_or_id_prefilter_then_structure_match_when_raw_structure_available,,not_queried_phase87,,,pending,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
104de4a7f27d4210,matbench_discovery_wbm::wbm-1-6238,materials_project_current,MP_2025.09.25,pending_phase88,formula_or_id_prefilter_then_structure_match_when_raw_structure_available,,not_queried_phase87,,,pending,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
a13e140b7238165d,matbench_discovery_wbm::wbm-1-6238,oqmd_current,OQMD_current_version_pending,pending_phase88,formula_or_id_prefilter_then_structure_match_when_raw_structure_available,,not_queried_phase87,,,pending,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
ebeb2fb07e565825,matbench_discovery_wbm::wbm-1-6239,materials_project_current,MP_2025.09.25,pending_phase88,formula_or_id_prefilter_then_structure_match_when_raw_structure_available,,not_queried_phase87,,,pending,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
a8c204d2cdac0827,matbench_discovery_wbm::wbm-1-6239,oqmd_current,OQMD_current_version_pending,pending_phase88,formula_or_id_prefilter_then_structure_match_when_raw_structure_available,,not_queried_phase87,,,pending,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
