domain,dataset,proposal_source,source_scope,metric_family,alpha,K,seeds,non_empty_seeds,PARC_released_mean,PARC_released_max,raw_selected_links_mean,raw_selected_links_max,raw_false_persistence_links_mean,raw_false_persistence_links_max,raw_false_link_fraction_mean,raw_false_link_fraction_max,raw_source_split_conflicts_mean,raw_source_split_conflicts_max,raw_target_merge_conflicts_mean,raw_target_merge_conflicts_max,raw_false_persistence_chains_mean,raw_false_persistence_chains_max,raw_map_edit_burden_proxy_mean,raw_map_edit_burden_proxy_max,raw_persistence_map_quality_proxy_mean,raw_persistence_map_quality_proxy_max,PARC_false_persistence_links_mean,PARC_false_persistence_links_max,PARC_false_link_fraction_mean,PARC_false_link_fraction_max,PARC_false_persistence_chains_mean,PARC_false_persistence_chains_max,PARC_map_edit_burden_proxy_mean,PARC_map_edit_burden_proxy_max,PARC_persistence_map_quality_proxy_mean,PARC_persistence_map_quality_proxy_max,prevented_false_persistence_links_mean,prevented_false_persistence_links_max,prevented_false_persistence_chains_mean,prevented_false_persistence_chains_max,prevented_map_edit_burden_proxy_mean,prevented_map_edit_burden_proxy_max,best_mass_ratio_mean,best_mass_ratio_max,max_observed_e_mean,max_observed_e_max,required_e_mean,required_e_max,block_coverage_mean,block_coverage_max,observed_positives_mean,observed_positives_max,evidence_status,interpretation,claim_scope
earth_observation,SpaceNet 7 official building identities,spacenet_geometry_linker,structured geometry building-link source,official_GT_building_persistence_map_metrics,0.2,100,20,20,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.212267375381553,1.2122673753815527,6.061336876907763,6.061336876907764,5.0,5.0,1.0,1.0,101324.15,111678.0,completed_official_GT_downstream_consequence,raw_queue_clean_or_no_map_damage_at_this_budget,official SpaceNet building identities; map metrics are link-derived persistence artifacts
earth_observation,SpaceNet 7 official building identities,spacenet_geometry_linker,structured geometry building-link source,official_GT_building_persistence_map_metrics,0.2,300,20,10,150.0,300.0,300.0,300.0,1.0,2.0,0.003333333333333333,0.006666666666666667,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.993421052631579,1.0,1.0,2.0,0.003333333333333333,0.006666666666666667,1.0,2.0,2.0,4.0,0.993421052631579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629084296093928,1.212267375381553,6.061336876907763,6.061336876907764,5.0,5.0,1.0,1.0,101324.15,111678.0,completed_official_GT_downstream_consequence,raw_queue_clean_or_no_map_damage_at_this_budget,official SpaceNet building identities; map metrics are link-derived persistence artifacts
earth_observation,SpaceNet 7 official building identities,spacenet_geometry_linker,structured geometry building-link source,official_GT_building_persistence_map_metrics,0.2,500,20,10,250.0,500.0,500.0,500.0,1.0,2.0,0.0020000000000000005,0.004,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.9960317460317463,1.0,1.0,2.0,0.0020000000000000005,0.004,1.0,2.0,2.0,4.0,0.9960317460317463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629084296093928,1.2122673753815527,6.061336876907763,6.061336876907764,5.0,5.0,1.0,1.0,101324.15,111678.0,completed_official_GT_downstream_consequence,raw_queue_clean_or_no_map_damage_at_this_budget,official SpaceNet building identities; map metrics are link-derived persistence artifacts
earth_observation,SpaceNet 7 official building identities,spacenet_geometry_linker,structured geometry building-link source,official_GT_building_persistence_map_metrics,0.2,1000,20,7,350.0,1000.0,1000.0,1000.0,1.75,3.0,0.0017500000000000003,0.003,0.0,0.0,0.0,0.0,1.75,3.0,3.5,6.0,0.996516512095529,1.0,1.05,3.0,0.00105,0.003,1.05,3.0,2.1,6.0,0.9979125248508949,1.0,0.7,2.0,0.7,2.0,1.4,4.0,0.900957996475227,1.2122673753815527,6.061336876907763,6.061336876907764,5.0,5.0,1.0,1.0,101324.15,111678.0,completed_official_GT_downstream_consequence,PARC_prevents_false_persistence_links_from_entering_map,official SpaceNet building identities; map metrics are link-derived persistence artifacts
earth_observation,SpaceNet 7 official building identities,spacenet_geometry_linker,structured geometry building-link source,official_GT_building_persistence_map_metrics,0.2,5000,20,0,0.0,0.0,5000.0,5000.0,8.65,12.0,0.00173,0.0024,0.0,0.0,0.0,0.0,8.65,12.0,17.3,24.0,0.9965526950654239,0.9984025559105432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.65,12.0,8.65,12.0,17.3,24.0,0.31999303277343333,0.5249117735402123,6.061336876907763,6.061336876907764,5.0,5.0,1.0,1.0,101324.15,111678.0,completed_official_GT_downstream_consequence,PARC_prevents_false_persistence_links_from_entering_map,official SpaceNet building identities; map metrics are link-derived persistence artifacts
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,100,20,0,0.0,0.0,100.0,100.0,64.5,74.0,0.6450000000000001,0.74,0.0,0.0,0.0,0.0,64.5,74.0,129.0,148.0,0.4371715287492745,0.45871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.5,74.0,64.5,74.0,129.0,148.0,0.08536022125211902,0.18184010630723293,5.26570671054127,6.061336876907764,5.0,5.0,1.0,1.0,101324.15,111678.0,completed_official_GT_downstream_consequence,PARC_prevents_false_persistence_links_from_entering_map,official SpaceNet building identities; map metrics are link-derived persistence artifacts
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,300,20,0,0.0,0.0,300.0,300.0,202.6,223.0,0.6753333333333333,0.7433333333333333,0.0,0.0,0.55,1.0,202.05,223.0,405.2,446.0,0.4255943005517813,0.4464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,202.6,223.0,202.05,223.0,405.2,446.0,0.0577298240669661,0.06341174554080059,5.26570671054127,6.061336876907764,5.0,5.0,1.0,1.0,101324.15,111678.0,completed_official_GT_downstream_consequence,PARC_prevents_false_persistence_links_from_entering_map,official SpaceNet building identities; map metrics are link-derived persistence artifacts
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,500,20,0,0.0,0.0,500.0,500.0,342.7,359.0,0.6854,0.718,0.0,0.0,1.1,2.0,341.6,358.0,685.4,718.0,0.4218913891953352,0.43782837127845886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,342.7,359.0,341.6,358.0,685.4,718.0,0.053498579062718724,0.055833446920011826,5.26570671054127,6.061336876907764,5.0,5.0,1.0,1.0,101324.15,111678.0,completed_official_GT_downstream_consequence,PARC_prevents_false_persistence_links_from_entering_map,official SpaceNet building identities; map metrics are link-derived persistence artifacts
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,1000,20,0,0.0,0.0,1000.0,1000.0,680.4,699.0,0.6803999999999999,0.699,0.0,0.0,2.3,6.0,676.95,695.0,1359.65,1397.0,0.42383724227615555,0.43572984749455335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,680.4,699.0,676.95,695.0,1359.65,1397.0,0.051207313805031275,0.05364942189932672,5.26570671054127,6.061336876907764,5.0,5.0,1.0,1.0,101324.15,111678.0,completed_official_GT_downstream_consequence,PARC_prevents_false_persistence_links_from_entering_map,official SpaceNet building identities; map metrics are link-derived persistence artifacts
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,5000,20,0,0.0,0.0,5000.0,5000.0,3398.9,3447.0,0.67978,0.6894,6.2,9.0,42.95,73.0,3348.1,3389.0,6796.15,6891.0,0.42387420681223587,0.4269125683060109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3398.9,3447.0,3348.1,3389.0,6796.15,6891.0,0.049746040276774914,0.05165297299311561,5.26570671054127,6.061336876907764,5.0,5.0,1.0,1.0,101324.15,111678.0,completed_official_GT_downstream_consequence,PARC_prevents_false_persistence_links_from_entering_map,official SpaceNet building identities; map metrics are link-derived persistence artifacts
