candidate_id,generator,generator_mode,formula,reduced_formula,chemical_system,anonymous_formula,n_sites,space_group,structure_ref,structure_sha256,generation_rank,generation_status,public_label_status,public_label_sources_checked,structure_match_status,eligible_for_A3_v4,consensus_score,score_status,raw_rank,frozen_model_score,block_id,_evalue,parc_release_flag
mattergen_pilot_5k_3gpu_03957,MatterGen,mattergen_base_unconditional_smoke,Ta7 Mo1,Ta7Mo,Mo-Ta,AB7,8,P4/mmm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1553.cif,9a93eec44a5dd0e13a4405f4ddf2572c5d94da279c165a23da8d036c7e3ff87b,3957,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,10.406499689281155,scored,1,10.406499689281155,Mo-Ta,14.838543096304196,True
mattergen_pilot_5k_3gpu_00181,MatterGen,mattergen_base_unconditional_smoke,Ta10 W6,Ta5W3,Ta-W,A3B5,16,C2/m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1160.cif,4bc0b3e52c6ef1ca4fa415080bb3ee7afdfd47c32d549c2f34b4e6116d87414a,181,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,7.643260214617967,scored,2,7.643260214617967,Ta-W,14.838543096304196,True
mattergen_pilot_5k_3gpu_02201,MatterGen,mattergen_base_unconditional_smoke,Y2 Cr3 Si1,Y2Cr3Si,Cr-Si-Y,AB2C3,6,R-3m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1467.cif,5ad310a463dbd805a42f75b300ebcbf56d466749599439507f43d7177a744f42,2201,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,6.93100216984348,scored,3,6.93100216984348,Cr-Si-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_02131,MatterGen,mattergen_base_unconditional_smoke,Ta2 Mo1 Os1,Ta2MoOs,Mo-Os-Ta,ABC2,4,P4/mmm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1403.cif,226965f345b879d952e121f66ab90a9605472d83f731962f60050b0eb3594841,2131,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,6.177614744610243,scored,4,6.177614744610243,Mo-Os-Ta,14.838543096304196,True
mattergen_pilot_5k_3gpu_00625,MatterGen,mattergen_base_unconditional_smoke,Pr1 Y7,PrY7,Pr-Y,AB7,8,Fm-3m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1560.cif,4faf54b4901ed8ab7c3ddfb06aacf63a13b4689df08df1fae684584b79b8e7c9,625,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,5.597684948817026,scored,5,5.597684948817026,Pr-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_04274,MatterGen,mattergen_base_unconditional_smoke,Ta4 Si2 B4,Ta2SiB2,B-Si-Ta,AB2C2,10,P4/mbm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_345.cif,fb8d15fc259d82451c03a63c2f26e8a00f32123012b083bb10d4471a84d9fe19,4274,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,5.404573917294205,scored,6,5.404573917294205,B-Si-Ta,14.838543096304196,True
mattergen_pilot_5k_3gpu_03869,MatterGen,mattergen_base_unconditional_smoke,Pr1 Ta2 Ge2,Pr(TaGe)2,Ge-Pr-Ta,AB2C2,5,I4/mmm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1474.cif,34a6cd719f349e419ee3f49c5b81b67b53929f3c1061183be18ed05602aefa14,3869,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,5.2985153987928495,scored,7,5.2985153987928495,Ge-Pr-Ta,14.838543096304196,True
mattergen_pilot_5k_3gpu_03064,MatterGen,mattergen_base_unconditional_smoke,Y4 C1 S1,Y4CS,C-S-Y,ABC4,6,C2/m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_750.cif,de01280be7c63a85607f9874b22bcb75d7a04dc9587ac2a4cfdd92de9245d407,3064,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,5.278845177287984,scored,8,5.278845177287984,C-S-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_00766,MatterGen,mattergen_base_unconditional_smoke,Ta4 Pt2 O12,Ta2PtO6,O-Pt-Ta,AB2C6,18,P1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_176.cif,0d857d7df694d8c4655e5baa8e28e4fcd07643a5e2bc63d4cb842918bd7fd1f5,766,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,5.166278198944482,scored,9,5.166278198944482,O-Pt-Ta,14.838543096304196,True
mattergen_pilot_5k_3gpu_00993,MatterGen,mattergen_base_unconditional_smoke,La1 Y4,LaY4,La-Y,AB4,5,I4/m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_380.cif,9545e789bb523e625b6181923d4d5900318c8803acf60dd2fc577b581b32513f,993,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,5.120877276674735,scored,10,5.120877276674735,La-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_04884,MatterGen,mattergen_base_unconditional_smoke,Y6 As1 P3 Se2,Y6AsP3Se2,As-P-Se-Y,AB2C3D6,12,C2/m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_895.cif,0c5de6ec363b03acb2c8494b44df4a76a624d37f975e6547b7259f35b252e029,4884,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,5.019376963207973,scored,11,5.019376963207973,As-P-Se-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_03479,MatterGen,mattergen_base_unconditional_smoke,Y4 Bi1 P1 Se2,Y4BiPSe2,Bi-P-Se-Y,ABC2D4,8,P2/m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1122.cif,5831a2d2f6052fe79b144c991830cca2ee7763a6458adb5168ba1de1c71dba5c,3479,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.914385053983342,scored,12,4.914385053983342,Bi-P-Se-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_04856,MatterGen,mattergen_base_unconditional_smoke,Y8 In2 Co1,Y8In2Co,Co-In-Y,AB2C8,11,C2/m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_87.cif,12bff6cd5de7fa38321f0b27dd0124c169b5782f586eba734dc485432d07a2d3,4856,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.90909042805232,scored,13,4.90909042805232,Co-In-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_03662,MatterGen,mattergen_base_unconditional_smoke,Ta1 Nb1 O5,TaNbO5,Nb-O-Ta,ABC5,7,Amm2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1288.cif,efd2e827dbdb3790cc93dee0ae029e5b144f3a0ccc161e1b9b5cc64ecdbae4eb,3662,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.8445079913561395,scored,14,4.8445079913561395,Nb-O-Ta,14.838543096304196,True
mattergen_pilot_5k_3gpu_04782,MatterGen,mattergen_base_unconditional_smoke,Y6 Mn1 Si2 O3,Y6MnSi2O3,Mn-O-Si-Y,AB2C3D6,12,Cm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_802.cif,41206a24a2835eb398110eb8a2c4ea5c4b02b74696e219cef94386806a9cfdec,4782,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.84073048901211,scored,15,4.84073048901211,Mn-O-Si-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_01741,MatterGen,mattergen_base_unconditional_smoke,Y6 Se8,Y3Se4,Se-Y,A3B4,14,R-3,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1052.cif,95eae171d99e20e47a3f858487814de471abe65b7fcb6463796bec884e9879d9,1741,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.807792602640434,scored,16,4.807792602640434,Se-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_02663,MatterGen,mattergen_base_unconditional_smoke,Y6 V1 Sb2,Y6VSb2,Sb-V-Y,AB2C6,9,P-62m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_39.cif,4759a29eebc977e2a8c2fc6ac602f45090718c6bcfe20bbe384cd8a676eeb031,2663,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.802096834488904,scored,17,4.802096834488904,Sb-V-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_01331,MatterGen,mattergen_base_unconditional_smoke,Tm1 Ta2 Mo1 O8,TmTa2MoO8,Mo-O-Ta-Tm,ABC2D8,12,I-4m2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_685.cif,77c018120c62646b9473b8916c28821458a350840924c59a7a2a725a1ec10936,1331,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.767574472828791,scored,18,4.767574472828791,Mo-O-Ta-Tm,14.838543096304196,True
mattergen_pilot_5k_3gpu_02637,MatterGen,mattergen_base_unconditional_smoke,Cs2 Ta2 N2 F6,CsTaNF3,Cs-F-N-Ta,ABCD3,12,Imma,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_366.cif,ba1e3edb2bb4e6dbd64ad097c7ed67292763502206bd466c3219d769fda181b7,2637,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.748416285081342,scored,19,4.748416285081342,Cs-F-N-Ta,14.838543096304196,True
mattergen_pilot_5k_3gpu_00012,MatterGen,mattergen_base_unconditional_smoke,Pr1 Y3,PrY3,Pr-Y,AB3,4,Pm-3m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1008.cif,d3cfb94de0fc4e4395419df6cc21a6fbb2b6a240c4fb4c6109ad1ab05d6f899f,12,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.7405654771628605,scored,20,4.7405654771628605,Pr-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_00617,MatterGen,mattergen_base_unconditional_smoke,Y5 Tm1 Se6,Y5TmSe6,Se-Tm-Y,AB5C6,12,C2/m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1553.cif,26fdece26389322848dc52afdc13587710daa517424d4d12379d3dd836b390ef,617,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.670068157375876,scored,21,4.670068157375876,Se-Tm-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_02532,MatterGen,mattergen_base_unconditional_smoke,Ho2 Zr1 Ti1 O7,Ho2ZrTiO7,Ho-O-Ti-Zr,ABC2D7,11,P1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_271.cif,e9bf570f9724ffb801483fed35f8182b1ca486ff7f90822a2db08f1b5581f02b,2532,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.625168105288015,scored,22,4.625168105288015,Ho-O-Ti-Zr,14.838543096304196,True
mattergen_pilot_5k_3gpu_02616,MatterGen,mattergen_base_unconditional_smoke,Sm1 Ta1 Al1 O6,SmTaAlO6,Al-O-Sm-Ta,ABCD6,9,P312,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_347.cif,790d9ec7825acc559a1ff167cecf382f8570c25cdb7fbf4643bc5d143ac854eb,2616,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.594570422277843,scored,23,4.594570422277843,Al-O-Sm-Ta,14.838543096304196,True
mattergen_pilot_5k_3gpu_02280,MatterGen,mattergen_base_unconditional_smoke,Ce1 Y12 In5,CeY12In5,Ce-In-Y,AB5C12,18,P-62m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1538.cif,bc41f0c043e8ec3cab3b0bd8a63912872f7e3b9c6dfd253deefbd95987b09f1f,2280,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.581443085513253,scored,24,4.581443085513253,Ce-In-Y,14.838543096304196,True
