candidate_id,structure_hash,formula,chemical_system,K,policy_status,raw_rank,parc_released,parc_seed_count,raw_topK_member,raw_topR_member,raw_only_tail_member,t0_label,t1_label,drift_class,t1_false_conservative,parc_e_value,required_e,self_consistency_margin,chgnet_predicted_ehull_or_score,mace_predicted_ehull_or_score,chgnet_label,mace_label,chgnet_mace_consensus_label,chgnet_mace_disagreement,support_rank_mean,parc_v_consensus_eligible,parc_v_top_050pct_support_eligible,near_hull_t1_25mev,near_hull_t1_50mev,failure_explanation_class,evidence_scope
wbm-1-10046,1eee9b6278779a803476ca781c17f8f283466cab7c821ae7f879431ac8f555e0,Cl6 Ho2,Cl-Ho,500,raw_only_requested_budget,454,False,0,True,False,True,stable,unstable_or_unresolved,stable_to_unstable,True,2.9621815726991896,10.0,29.432650133714645,-5.258484363555908,-4.81029224395752,score_supported,score_supported,consensus_score_supported,False,0.4450041981528128,False,False,False,False,ALIGNN_FF_disagrees_with_current_MP_label,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
wbm-1-10049,41cd5adb4955e6e1fbf96256fda52df8cdc509487f704fcb46243f09d757e359,Cl6 Cs2 I2,Cl-Cs-I,500,raw_only_requested_budget,459,False,0,True,False,True,stable,unstable_or_unresolved,stable_to_unstable,True,3.1968864633000584,10.0,39.685851537379705,-2.8679888248443604,-2.3999355316162108,score_unsupported,score_unsupported,not_consensus_supported,False,0.9819479429051218,False,False,False,False,ALIGNN_FF_disagrees_with_current_MP_label,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
wbm-1-10064,f1f8400459f24d781b23b9715909679dfb5b65f52630ca72b7bbff3547d05cb0,Cl6 In2,Cl-In,500,raw_only_requested_budget,434,False,0,True,False,True,stable,unstable_or_unresolved,stable_to_unstable,True,3.36340466755441,10.0,39.685851537379705,-3.5836312770843506,-3.146728992462158,score_unsupported,score_unsupported,not_consensus_supported,False,0.8727959697732997,False,False,False,False,ALIGNN_FF_disagrees_with_current_MP_label,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
wbm-1-10065,284c3473b048266570cd69442ff4e8f877e3891b9104c8b97b268f9c23db5c0f,Cl6 In2,Cl-In,500,raw_only_requested_budget,431,False,0,True,False,True,stable,unstable_or_unresolved,stable_to_unstable,True,3.435340037634345,10.0,39.685851537379705,-3.58200740814209,-3.1443467140197754,score_unsupported,score_unsupported,not_consensus_supported,False,0.8744752308984047,False,False,False,False,ALIGNN_FF_disagrees_with_current_MP_label,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
wbm-1-10137,56e833c93cecb0d7d246fde18d6f94222ea901a63573d79676f4a8a930264458,Cl6 Lu2,Cl-Lu,500,raw_only_requested_budget,452,False,0,True,False,True,stable,stable,stable_to_stable,False,2.9621815726991896,10.0,29.432650133714645,-5.23306941986084,-4.793094635009766,score_supported,score_supported,consensus_score_supported,False,0.4508816120906801,False,False,False,False,t1_stable_or_true_release,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
wbm-1-10154,16682921590c18a55d3ae92852f39bc9ea432c63eecfb0d530947b6b3735012e,Cl6 Mn2,Cl-Mn,300,PARC_release,10,True,3,True,True,True,stable,stable,stable_to_stable,False,18.566685755496703,10.0,16.36323504953147,-5.066871166229248,-4.61237382888794,score_supported,score_supported,consensus_score_supported,False,0.4800285306704708,True,False,False,False,t1_stable_or_true_release,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
wbm-1-10154,16682921590c18a55d3ae92852f39bc9ea432c63eecfb0d530947b6b3735012e,Cl6 Mn2,Cl-Mn,500,raw_only_requested_budget,16,False,0,True,False,True,stable,stable,stable_to_stable,False,18.566685755496703,10.0,33.106904168958664,-5.066871166229248,-4.61237382888794,score_supported,score_supported,consensus_score_supported,False,0.4920235096557515,False,False,False,False,t1_stable_or_true_release,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
wbm-1-10155,044cea08be9902b9fdfdaf8289a9196b31585c3cbb168ba508b390b4a753bf31,Cl6 Mn2,Cl-Mn,300,PARC_release,13,True,3,True,True,True,stable,stable,stable_to_stable,False,17.306411900418205,10.0,16.36323504953147,-5.092705726623535,-4.635004997253418,score_supported,score_supported,consensus_score_supported,False,0.47503566333808844,True,False,False,False,t1_stable_or_true_release,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
wbm-1-10155,044cea08be9902b9fdfdaf8289a9196b31585c3cbb168ba508b390b4a753bf31,Cl6 Mn2,Cl-Mn,500,raw_only_requested_budget,19,False,0,True,False,True,stable,stable,stable_to_stable,False,17.306411900418205,10.0,33.106904168958664,-5.092705726623535,-4.635004997253418,score_supported,score_supported,consensus_score_supported,False,0.48614609571788414,False,False,False,False,t1_stable_or_true_release,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
wbm-1-10156,0073b6c7b6d8c8ed28255268a9ef3bbe8f8042cfce10bd334dfa5f2cdb5e5e49,Cl6 Mn2,Cl-Mn,300,raw_only_requested_budget,63,False,0,True,False,True,stable,stable,stable_to_stable,False,9.114841960315776,10.0,16.36323504953147,-5.073868751525879,-4.6295976638793945,score_supported,score_supported,consensus_score_supported,False,0.47717546362339514,False,False,False,False,t1_stable_or_true_release,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
