dataset,video_id,path_id,release_checkpoint,cell_id,score,p_block,p_any,e_value,gamma,gamma_star,empty_block_policy,p_min_block,p_min_effective,emax_effective,score_source,method,audit_policy
OVT-B,98,ovtb_v98_p002960,final,cat:70,0.951215020247868,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,800,ovtb_v800_p007871,final,cat:1043,0.9352359622716904,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,353,ovtb_v353_p004658,final,cat:669,0.9158942997455596,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,609,ovtb_v609_p006447,final,cat:669,0.9103550016880037,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,515,ovtb_v515_p005712,final,cat:669,0.9075593128800392,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,541,ovtb_v541_p005916,final,cat:669,0.9061993435025216,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,682,ovtb_v682_p007020,final,cat:669,0.9047021120786668,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,481,ovtb_v481_p005524,final,cat:669,0.8990866094827652,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,305,ovtb_v305_p004345,final,cat:542,0.8986250360806783,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,541,ovtb_v541_p005915,final,cat:669,0.8986018747091293,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,229,ovtb_v229_p003750,final,cat:669,0.8963419124484062,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,305,ovtb_v305_p004344,final,cat:542,0.8958447217941284,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,40,ovtb_v40_p002441,final,cat:73,0.8958413004875183,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,702,ovtb_v702_p007161,final,cat:862,0.8949059545993805,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,702,ovtb_v702_p007159,final,cat:669,0.8948943540453911,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,505,ovtb_v505_p005659,final,cat:669,0.8943640440702438,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,443,ovtb_v443_p005249,final,cat:824,0.8939852714538574,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,656,ovtb_v656_p006786,final,cat:669,0.891976460814476,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,162,ovtb_v162_p003339,final,cat:669,0.8908472284674644,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,611,ovtb_v611_p006468,final,cat:669,0.8878446221351624,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,798,ovtb_v798_p007840,final,cat:54,0.8867057040333748,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,712,ovtb_v712_p007214,final,cat:669,0.8860619142651558,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,229,ovtb_v229_p003751,final,cat:669,0.8851908072829247,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,862,ovtb_v862_p008308,final,cat:669,0.884813517332077,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,541,ovtb_v541_p005917,final,cat:669,0.8846374452114105,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,88,ovtb_v88_p002907,final,cat:816,0.8837967962026596,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,696,ovtb_v696_p007128,final,cat:669,0.8830879107117653,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,456,ovtb_v456_p005335,final,cat:669,0.882443368434906,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,823,ovtb_v823_p008059,final,cat:669,0.8823338747024536,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,432,ovtb_v432_p005155,final,cat:669,0.8806528449058533,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,772,ovtb_v772_p007679,final,cat:669,0.8798821195960045,0.003003003003003003,0.003003003003003003,9.12414379544733,0.5,0.1721720845735255,coverage_conditional,0.003003003003003003,0.003003003003003003,9.12414379544733,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
