audit_item_id,ai_model_id,ai_label,ai_confidence,ai_support_score,ai_reason,center_dx,center_dy,center_distance_px,normalized_distance,bbox_area_ratio,frame_gap,evidence_scope
CTC-PHASE81-0001,phase82_geometry_only_rule_v1,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,0.0,0.0,0.0,0.0,1.0,1,ctc_ai_preannotation_for_human_review;ai_assistive_labels_only;geometry_only_no_arm_score_rank_or_prior_label_inputs;human_review_pending;not_completed_positive_evidence;not_CTC_ground_truth;not_materials_or_DFT_evidence
CTC-PHASE81-0002,phase82_geometry_only_rule_v1,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,0.0,0.0,0.0,0.0,1.0,1,ctc_ai_preannotation_for_human_review;ai_assistive_labels_only;geometry_only_no_arm_score_rank_or_prior_label_inputs;human_review_pending;not_completed_positive_evidence;not_CTC_ground_truth;not_materials_or_DFT_evidence
CTC-PHASE81-0003,phase82_geometry_only_rule_v1,same_cell_supported,medium,0.78,adjacent-frame displacement is within about one cell diameter,-3.0,0.0,3.0,0.7071067811865476,1.0,1,ctc_ai_preannotation_for_human_review;ai_assistive_labels_only;geometry_only_no_arm_score_rank_or_prior_label_inputs;human_review_pending;not_completed_positive_evidence;not_CTC_ground_truth;not_materials_or_DFT_evidence
CTC-PHASE81-0004,phase82_geometry_only_rule_v1,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,0.0,0.0,0.0,0.0,1.0,1,ctc_ai_preannotation_for_human_review;ai_assistive_labels_only;geometry_only_no_arm_score_rank_or_prior_label_inputs;human_review_pending;not_completed_positive_evidence;not_CTC_ground_truth;not_materials_or_DFT_evidence
CTC-PHASE81-0005,phase82_geometry_only_rule_v1,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,0.0,0.0,0.0,0.0,1.0,1,ctc_ai_preannotation_for_human_review;ai_assistive_labels_only;geometry_only_no_arm_score_rank_or_prior_label_inputs;human_review_pending;not_completed_positive_evidence;not_CTC_ground_truth;not_materials_or_DFT_evidence
CTC-PHASE81-0006,phase82_geometry_only_rule_v1,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,0.0,0.0,0.0,0.0,1.0,1,ctc_ai_preannotation_for_human_review;ai_assistive_labels_only;geometry_only_no_arm_score_rank_or_prior_label_inputs;human_review_pending;not_completed_positive_evidence;not_CTC_ground_truth;not_materials_or_DFT_evidence
CTC-PHASE81-0007,phase82_geometry_only_rule_v1,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,0.0,0.0,0.0,0.0,1.0,1,ctc_ai_preannotation_for_human_review;ai_assistive_labels_only;geometry_only_no_arm_score_rank_or_prior_label_inputs;human_review_pending;not_completed_positive_evidence;not_CTC_ground_truth;not_materials_or_DFT_evidence
CTC-PHASE81-0008,phase82_geometry_only_rule_v1,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,0.0,0.0,0.0,0.0,1.0,1,ctc_ai_preannotation_for_human_review;ai_assistive_labels_only;geometry_only_no_arm_score_rank_or_prior_label_inputs;human_review_pending;not_completed_positive_evidence;not_CTC_ground_truth;not_materials_or_DFT_evidence
CTC-PHASE81-0009,phase82_geometry_only_rule_v1,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,0.0,0.0,0.0,0.0,1.0,1,ctc_ai_preannotation_for_human_review;ai_assistive_labels_only;geometry_only_no_arm_score_rank_or_prior_label_inputs;human_review_pending;not_completed_positive_evidence;not_CTC_ground_truth;not_materials_or_DFT_evidence
CTC-PHASE81-0010,phase82_geometry_only_rule_v1,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,0.0,0.0,0.0,0.0,1.0,1,ctc_ai_preannotation_for_human_review;ai_assistive_labels_only;geometry_only_no_arm_score_rank_or_prior_label_inputs;human_review_pending;not_completed_positive_evidence;not_CTC_ground_truth;not_materials_or_DFT_evidence
