method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,982,673,309,673,673,673,309,0,0.5,0.1535336511947572,0.0010172939979654,0.001483679525222552,0.001483679525222552,15.676415406590975,12.980754985747168,20.0,True,12.980754985747168,12.980754985747168,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2437,,,75,20.0,-7.0192450142528315,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,982,673,309,673,673,673,309,0,0.5,0.1535336511947572,0.0010172939979654,0.001483679525222552,0.001483679525222552,15.676415406590975,12.980754985747168,20.0,True,12.980754985747168,12.980754985747168,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2437,,,100,20.0,-7.0192450142528315,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,982,673,309,673,673,673,309,0,0.5,0.1535336511947572,0.0010172939979654,0.001483679525222552,0.001483679525222552,15.676415406590975,12.980754985747168,20.0,True,12.980754985747168,12.707012777798061,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2437,,,116,21.551724137931032,-8.570969152183864,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,982,673,309,673,673,673,309,0,0.5,0.1535336511947572,0.0010172939979654,0.001483679525222552,0.001483679525222552,15.676415406590975,12.980754985747168,20.0,True,12.980754985747168,12.118973960722203,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2437,,,150,20.0,-10.82122012465709,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,982,673,309,673,673,673,309,0,0.5,0.1535336511947572,0.0010172939979654,0.001483679525222552,0.001483679525222552,15.676415406590975,12.980754985747168,20.0,True,12.980754985747168,11.418350785725139,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2437,,,175,20.0,-13.509622507126416,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,982,673,309,673,673,673,309,0,0.5,0.1535336511947572,0.0010172939979654,0.001483679525222552,0.001483679525222552,15.676415406590975,12.980754985747168,20.0,True,12.980754985747168,10.802354124118695,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2437,,,200,20.0,-13.509622507126416,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,982,673,309,673,673,673,309,0,0.5,0.1535336511947572,0.0010172939979654,0.001483679525222552,0.001483679525222552,15.676415406590975,12.980754985747168,20.0,True,12.980754985747168,9.86869722999674,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2437,,,250,20.0,-14.194829890520003,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,982,673,309,673,673,673,309,0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.001483679525222552,0.001483679525222552,52.396156165607664,38.068782942910914,20.0,True,38.068782942910914,38.068782942910914,75,75,0,75,74,1,1,0,0,0,1,1,0,0,0.013333333333333334,0.0,0.0,0.0,1.0,0,2437,20.0,18.068782942910914,75,20.0,18.068782942910914,38.068782942910914,38.068782942910914,38.068782942910914,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,982,673,309,673,673,673,309,0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.001483679525222552,0.001483679525222552,52.396156165607664,38.068782942910914,20.0,True,38.068782942910914,38.068782942910914,100,100,0,100,98,2,2,0,0,0,2,2,0,0,0.02,0.0,0.0,0.0,1.0,0,2437,20.0,18.068782942910914,100,20.0,18.068782942910914,38.068782942910914,38.068782942910914,38.068782942910914,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,982,673,309,673,673,673,309,0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.001483679525222552,0.001483679525222552,52.396156165607664,38.068782942910914,20.0,True,38.068782942910914,36.85219823557579,125,125,0,125,122,3,2,0,0,1,2,2,0,0,0.024,0.0,0.0,0.008,1.0,0,2437,20.0,1.1717731188120375,116,21.551724137931032,16.517058804979882,21.171773118812037,36.85219823557579,38.068782942910914,,
