method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,982,689,293,689,689,689,293,0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,52.40671520749837,38.8326128927103,20.0,True,38.8326128927103,18.80437226910227,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2456,,,150,20.0,-10.065252134388489,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,982,689,293,689,689,689,293,0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,52.40671520749837,38.8326128927103,20.0,True,38.8326128927103,17.51291237251095,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2456,,,172,20.348837209302328,-10.414089343690817,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,982,689,293,689,689,689,293,0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,52.40671520749837,38.8326128927103,20.0,True,38.8326128927103,16.387938816806354,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2456,,,200,20.0,-11.486876073125831,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,982,689,293,689,689,689,293,0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188406,0.0014492753623188406,52.40671520749837,38.8326128927103,20.0,True,38.8326128927103,14.812975838819916,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2456,,,250,20.0,-11.486876073125831,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982,683,299,683,683,683,299,0,0.15318726202269928,0.15318726202269928,0.0010172939979654,0.0014619883040935672,0.0014619883040935672,52.40287227141822,38.546439933685846,20.0,True,38.546439933685846,25.145391575487036,75,75,0,73,72,1,0,0,0,1,1,1,0,0,0.0136986301369863,0.0,0.0,0.0136986301369863,0.9733333333333334,67,2391,20.54794520547945,0.8843281054991223,73,20.54794520547945,0.8843281054991223,21.432273310978573,25.417764168321362,38.546439933685846,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982,683,299,683,683,683,299,0,0.15318726202269928,0.15318726202269928,0.0010172939979654,0.0014619883040935672,0.0014619883040935672,52.40287227141822,38.546439933685846,20.0,True,38.546439933685846,22.659991665873804,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,67,2391,,,100,20.0,-4.796208062965894,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982,683,299,683,683,683,299,0,0.15318726202269928,0.15318726202269928,0.0010172939979654,0.0014619883040935672,0.0014619883040935672,52.40287227141822,38.546439933685846,20.0,True,38.546439933685846,20.429411880764953,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,67,2391,,,105,23.80952380952381,-8.605731872489704,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982,683,299,683,683,683,299,0,0.15318726202269928,0.15318726202269928,0.0010172939979654,0.0014619883040935672,0.0014619883040935672,52.40287227141822,38.546439933685846,20.0,True,38.546439933685846,18.668640530388398,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,67,2391,,,150,20.0,-10.135216221494387,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982,683,299,683,683,683,299,0,0.15318726202269928,0.15318726202269928,0.0010172939979654,0.0014619883040935672,0.0014619883040935672,52.40287227141822,38.546439933685846,20.0,True,38.546439933685846,17.386753047532544,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,67,2391,,,172,20.348837209302328,-10.484053430796715,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982,683,299,683,683,683,299,0,0.15318726202269928,0.15318726202269928,0.0010172939979654,0.0014619883040935672,0.0014619883040935672,52.40287227141822,38.546439933685846,20.0,True,38.546439933685846,16.270094776291486,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,67,2391,,,200,20.0,-11.546513122395918,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982,683,299,683,683,683,299,0,0.15318726202269928,0.15318726202269928,0.0010172939979654,0.0014619883040935672,0.0014619883040935672,52.40287227141822,38.546439933685846,20.0,True,38.546439933685846,14.706773196554007,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,67,2391,,,250,20.0,-11.546513122395918,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
