dataset,video_id,path_id,release_checkpoint,cell_id,score,p_block,p_any,e_value,gamma,gamma_star,empty_block_policy,p_min_block,p_min_effective,emax_effective,score_source,method,audit_policy
OVT-B,98,ovtb_v98_p002960,final,cat:70,0.9511613079479764,0.0014492753623188406,0.0014492753623188406,13.133925536563696,0.5,0.1529825883736795,coverage_conditional,0.0014492753623188406,0.0014492753623188406,13.133925536563696,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,684,ovtb_v684_p007028,final,cat:590,0.929937519133091,0.0014492753623188406,0.0014492753623188406,13.133925536563696,0.5,0.1529825883736795,coverage_conditional,0.0014492753623188406,0.0014492753623188406,13.133925536563696,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,886,ovtb_v886_p008547,final,cat:669,0.9131759256124496,0.0014492753623188406,0.0014492753623188406,13.133925536563696,0.5,0.1529825883736795,coverage_conditional,0.0014492753623188406,0.0014492753623188406,13.133925536563696,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,741,ovtb_v741_p007374,final,cat:669,0.9116467237472534,0.0014492753623188406,0.0014492753623188406,13.133925536563696,0.5,0.1529825883736795,coverage_conditional,0.0014492753623188406,0.0014492753623188406,13.133925536563696,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,941,ovtb_v941_p008967,final,cat:669,0.9109683707356452,0.0014492753623188406,0.0014492753623188406,13.133925536563696,0.5,0.1529825883736795,coverage_conditional,0.0014492753623188406,0.0014492753623188406,13.133925536563696,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,678,ovtb_v678_p006986,final,cat:669,0.9091987950461252,0.0014492753623188406,0.0014492753623188406,13.133925536563696,0.5,0.1529825883736795,coverage_conditional,0.0014492753623188406,0.0014492753623188406,13.133925536563696,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,684,ovtb_v684_p007027,final,cat:284,0.9090235754847528,0.0014492753623188406,0.0014492753623188406,13.133925536563696,0.5,0.1529825883736795,coverage_conditional,0.0014492753623188406,0.0014492753623188406,13.133925536563696,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1100,ovtb_v1100_p010114,final,cat:299,0.9073417683442434,0.0014492753623188406,0.0014492753623188406,13.133925536563696,0.5,0.1529825883736795,coverage_conditional,0.0014492753623188406,0.0014492753623188406,13.133925536563696,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,827,ovtb_v827_p008080,final,cat:231,0.9069922417402267,0.0014492753623188406,0.0014492753623188406,13.133925536563696,0.5,0.1529825883736795,coverage_conditional,0.0014492753623188406,0.0014492753623188406,13.133925536563696,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1972,ovtb_v1972_p016776,final,cat:290,0.9065597653388976,0.0014492753623188406,0.0014492753623188406,13.133925536563696,0.5,0.1529825883736795,coverage_conditional,0.0014492753623188406,0.0014492753623188406,13.133925536563696,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
