dataset,video_id,path_id,release_checkpoint,cell_id,score,p_block,p_any,e_value,gamma,gamma_star,empty_block_policy,p_min_block,p_min_effective,emax_effective,score_source,method,audit_policy
OVT-B,800,ovtb_v800_p007869,final,cat:1043,0.9352500587701796,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1704,ovtb_v1704_p014280,final,cat:418,0.9328840151429176,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,342,ovtb_v342_p004578,final,cat:900,0.9200984239578248,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,353,ovtb_v353_p004656,final,cat:669,0.9158765375614166,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,179,ovtb_v179_p003418,final,cat:669,0.914346732199192,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,886,ovtb_v886_p008547,final,cat:669,0.9131759256124496,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,342,ovtb_v342_p004577,final,cat:900,0.9124293753079006,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,741,ovtb_v741_p007374,final,cat:669,0.9116467237472534,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,941,ovtb_v941_p008967,final,cat:669,0.9109683707356452,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,609,ovtb_v609_p006445,final,cat:669,0.9103922843933104,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1278,ovtb_v1278_p011417,final,cat:418,0.910183385014534,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,464,ovtb_v464_p005387,final,cat:669,0.9078978821635246,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,515,ovtb_v515_p005710,final,cat:669,0.9074325188994408,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1100,ovtb_v1100_p010114,final,cat:299,0.9073417683442434,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,827,ovtb_v827_p008080,final,cat:231,0.9069922417402267,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,541,ovtb_v541_p005914,final,cat:669,0.9063800945878028,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1400,ovtb_v1400_p012231,final,cat:669,0.9049043729901314,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1074,ovtb_v1074_p009913,final,cat:862,0.9031031131744384,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,100,ovtb_v100_p002971,final,cat:1025,0.9022035002708436,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1267,ovtb_v1267_p011333,final,cat:824,0.9021753072738647,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1331,ovtb_v1331_p011783,final,cat:669,0.9016098529100418,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1226,ovtb_v1226_p011043,final,cat:669,0.9011348485946656,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,654,ovtb_v654_p006772,final,cat:669,0.9006014317274094,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1953,ovtb_v1953_p016502,final,cat:669,0.9004445821046829,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1789,ovtb_v1789_p014847,final,cat:862,0.9004267230629921,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1146,ovtb_v1146_p010450,final,cat:669,0.9003778174519539,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1146,ovtb_v1146_p010451,final,cat:669,0.9001565724611282,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,481,ovtb_v481_p005522,final,cat:669,0.8990329205989838,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,1971,ovtb_v1971_p016755,final,cat:290,0.8989420160651207,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,541,ovtb_v541_p005913,final,cat:669,0.8985417112708092,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,229,ovtb_v229_p003750,final,cat:669,0.8964700773358345,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
OVT-B,40,ovtb_v40_p002441,final,cat:73,0.8958861231803894,0.001483679525222552,0.001483679525222552,12.980754985747168,0.5,0.1535336511947572,coverage_conditional,0.001483679525222552,0.001483679525222552,12.980754985747168,final_score_proxy,unmatched_as_false_block,treat_unmatched_as_false_baseline
