video_id,path_id,release_checkpoint,score_total,score_obj,score_sem,score_temp,score_assoc
0,ovtb_v0_p000000,final,0.419575497508049,0.419575497508049,0.419575497508049,8,0.875
0,ovtb_v0_p000001,final,0.5521415293216705,0.5521415293216705,0.5521415293216705,5,0.8
0,ovtb_v0_p000002,final,0.4180643081665039,0.4180643081665039,0.4180643081665039,5,0.8
0,ovtb_v0_p000003,final,0.5563242971897125,0.5563242971897125,0.5563242971897125,5,0.8
0,ovtb_v0_p000004,final,0.4093267545104027,0.4093267545104027,0.4093267545104027,4,0.75
0,ovtb_v0_p000005,final,0.4399697855114937,0.4399697855114937,0.4399697855114937,8,0.875
0,ovtb_v0_p000006,final,0.4064225137233734,0.4064225137233734,0.4064225137233734,5,0.8
0,ovtb_v0_p000007,final,0.4401254579424858,0.4401254579424858,0.4401254579424858,8,0.875
0,ovtb_v0_p000008,final,0.4627739265561104,0.4627739265561104,0.4627739265561104,8,0.875
0,ovtb_v0_p000009,final,0.4206554234027863,0.4206554234027863,0.4206554234027863,5,0.8
0,ovtb_v0_p000010,final,0.3457518170277278,0.3457518170277278,0.3457518170277278,6,0.8333333333333334
0,ovtb_v0_p000011,final,0.37385988235473633,0.37385988235473633,0.37385988235473633,1,0.0
0,ovtb_v0_p000012,final,0.46661366735185894,0.46661366735185894,0.46661366735185894,7,0.8571428571428571
0,ovtb_v0_p000013,final,0.40805019736289977,0.40805019736289977,0.40805019736289977,5,0.8
0,ovtb_v0_p000014,final,0.36458897590637207,0.36458897590637207,0.36458897590637207,3,0.6666666666666666
0,ovtb_v0_p000015,final,0.6163186430931091,0.6163186430931091,0.6163186430931091,2,0.5
0,ovtb_v0_p000016,final,0.45743177618299213,0.45743177618299213,0.45743177618299213,7,0.8571428571428571
0,ovtb_v0_p000017,final,0.37333104759454727,0.37333104759454727,0.37333104759454727,4,0.75
0,ovtb_v0_p000018,final,0.47798803448677063,0.47798803448677063,0.47798803448677063,7,0.8571428571428571
0,ovtb_v0_p000019,final,0.3921065255999565,0.3921065255999565,0.3921065255999565,4,0.75
0,ovtb_v0_p000020,final,0.37778436541557314,0.37778436541557314,0.37778436541557314,5,0.8
0,ovtb_v0_p000021,final,0.44211603204409283,0.44211603204409283,0.44211603204409283,3,0.6666666666666666
0,ovtb_v0_p000022,final,0.4074837068716685,0.4074837068716685,0.4074837068716685,3,0.6666666666666666
0,ovtb_v0_p000023,final,0.3663243278861046,0.3663243278861046,0.3663243278861046,4,0.75
0,ovtb_v0_p000024,final,0.32820555567741394,0.32820555567741394,0.32820555567741394,4,0.75
0,ovtb_v0_p000025,final,0.3227166682481766,0.3227166682481766,0.3227166682481766,2,0.5
0,ovtb_v0_p000026,final,0.6109149217605591,0.6109149217605591,0.6109149217605591,5,0.8
0,ovtb_v0_p000027,final,0.3259749189019203,0.3259749189019203,0.3259749189019203,4,0.75
0,ovtb_v0_p000028,final,0.6374592781066895,0.6374592781066895,0.6374592781066895,4,0.75
