bootstrap_id,feature_set,roc_auc,average_precision,brier_score,top30_retained_flip_rate,top30_fraction_flips_flagged,evidence_scope
0,headline_pruned_margin_distribution_plus_size_activity,0.7919160771509764,0.46137033011033396,0.19015777481926455,0.16783216783216784,0.5675675675675675,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
1,headline_pruned_margin_distribution_plus_size_activity,0.8342595451270969,0.5560881459488696,0.16960565079784082,0.14332247557003258,0.6422764227642277,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
2,headline_pruned_margin_distribution_plus_size_activity,0.8108604845446951,0.5326574739973797,0.1799101584045589,0.11538461538461539,0.6571428571428571,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
3,headline_pruned_margin_distribution_plus_size_activity,0.7565892552487726,0.29828335253036925,0.2081957822159314,0.0761904761904762,0.6883116883116883,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
4,headline_pruned_margin_distribution_plus_size_activity,0.8437796771130104,0.3427499318925018,0.150626187987843,0.037333333333333336,0.8205128205128205,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
5,headline_pruned_margin_distribution_plus_size_activity,0.7753902971294275,0.4937172432596721,0.20150375044247898,0.2222222222222222,0.4956521739130435,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
6,headline_pruned_margin_distribution_plus_size_activity,0.8296195033037138,0.373572338645183,0.15284053299976375,0.04884318766066838,0.8,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
7,headline_pruned_margin_distribution_plus_size_activity,0.7904735427671208,0.46314455592768305,0.19523557311968914,0.15140845070422534,0.6055045871559633,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
8,headline_pruned_margin_distribution_plus_size_activity,0.8476117103235747,0.5019502836929681,0.15416906721853116,0.12345679012345678,0.6363636363636364,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
9,headline_pruned_margin_distribution_plus_size_activity,0.8421343001261034,0.4999193717670187,0.1595975608117105,0.0851063829787234,0.7307692307692307,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
10,headline_pruned_margin_distribution_plus_size_activity,0.8795025728987994,0.581881579295709,0.12847042504912184,0.07874015748031496,0.7520661157024794,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
11,headline_pruned_margin_distribution_plus_size_activity,0.8441314553990611,0.4783761592753235,0.1589079742128324,0.08588957055214724,0.7477477477477478,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
12,headline_pruned_margin_distribution_plus_size_activity,0.8109548946845765,0.43392294522147,0.17170695305275405,0.11042944785276074,0.660377358490566,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
13,headline_pruned_margin_distribution_plus_size_activity,0.8124757845796203,0.411596453155489,0.17997423145043087,0.1,0.6436781609195402,completed_durability_risk_headline_hardening;phase67c_review_hardening;features_t0_only;group_cv_by_chemical_system;chemical_system_bootstrap_CI;calibration_and_base_rate_controls;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
