blinded_job_id,formula,n_sites,execution_status,final_energy_eV,final_energy_per_atom_eV,reached_required_accuracy,outcar_has_timing_footer,e_above_hull_available,stable_exact_available,claim_status,evidence_scope
DFTV2-0002,Gd2 I2 In1,5,completed,-23.21049393,-4.642098786,True,True,False,False,execution_progress_only_not_stability_outcome,DFT_v2_execution_checkpoint;local_VASP_nonspin_fixedcell_safe;final_energy_only_no_reference_hull;no_e_above_hull;no_stable_exact;not_DFT_validation_evidence;not_prospective_materials_discovery
DFTV2-0003,Br6 Er1 K2,9,completed,-30.27277259,-3.363641398888889,True,True,False,False,execution_progress_only_not_stability_outcome,DFT_v2_execution_checkpoint;local_VASP_nonspin_fixedcell_safe;final_energy_only_no_reference_hull;no_e_above_hull;no_stable_exact;not_DFT_validation_evidence;not_prospective_materials_discovery
DFTV2-0005,Ac2 Pd6,8,completed,-45.03978881,-5.62997360125,True,True,False,False,execution_progress_only_not_stability_outcome,DFT_v2_execution_checkpoint;local_VASP_nonspin_fixedcell_safe;final_energy_only_no_reference_hull;no_e_above_hull;no_stable_exact;not_DFT_validation_evidence;not_prospective_materials_discovery
DFTV2-0006,Br6 Yb2,8,completed,-24.67669638,-3.0845870475,True,True,False,False,execution_progress_only_not_stability_outcome,DFT_v2_execution_checkpoint;local_VASP_nonspin_fixedcell_safe;final_energy_only_no_reference_hull;no_e_above_hull;no_stable_exact;not_DFT_validation_evidence;not_prospective_materials_discovery
DFTV2-0007,Cs1 Pa1 Se2,4,completed,-22.22643927,-5.5566098175,True,True,False,False,execution_progress_only_not_stability_outcome,DFT_v2_execution_checkpoint;local_VASP_nonspin_fixedcell_safe;final_energy_only_no_reference_hull;no_e_above_hull;no_stable_exact;not_DFT_validation_evidence;not_prospective_materials_discovery
DFTV2-0008,Gd2 I6,8,completed,-34.72860294,-4.3410753675,True,True,False,False,execution_progress_only_not_stability_outcome,DFT_v2_execution_checkpoint;local_VASP_nonspin_fixedcell_safe;final_energy_only_no_reference_hull;no_e_above_hull;no_stable_exact;not_DFT_validation_evidence;not_prospective_materials_discovery
DFTV2-0009,Cd2 F6,8,completed,-24.38064594,-3.0475807425,True,True,False,False,execution_progress_only_not_stability_outcome,DFT_v2_execution_checkpoint;local_VASP_nonspin_fixedcell_safe;final_energy_only_no_reference_hull;no_e_above_hull;no_stable_exact;not_DFT_validation_evidence;not_prospective_materials_discovery
DFTV2-0010,Pm4 Te6,10,completed,-51.42107088,-5.142107088,True,True,False,False,execution_progress_only_not_stability_outcome,DFT_v2_execution_checkpoint;local_VASP_nonspin_fixedcell_safe;final_energy_only_no_reference_hull;no_e_above_hull;no_stable_exact;not_DFT_validation_evidence;not_prospective_materials_discovery
DFTV2-0011,Br6 Er2,8,completed,-33.539862,-4.19248275,True,True,False,False,execution_progress_only_not_stability_outcome,DFT_v2_execution_checkpoint;local_VASP_nonspin_fixedcell_safe;final_energy_only_no_reference_hull;no_e_above_hull;no_stable_exact;not_DFT_validation_evidence;not_prospective_materials_discovery
DFTV2-0013,F6 Ga1 Pa1,8,completed,-49.45013819,-6.18126727375,True,True,False,False,execution_progress_only_not_stability_outcome,DFT_v2_execution_checkpoint;local_VASP_nonspin_fixedcell_safe;final_energy_only_no_reference_hull;no_e_above_hull;no_stable_exact;not_DFT_validation_evidence;not_prospective_materials_discovery
DFTV2-0015,Br6 Er1 Li1 Rb2,10,completed,-36.10907361,-3.610907361,True,True,False,False,execution_progress_only_not_stability_outcome,DFT_v2_execution_checkpoint;local_VASP_nonspin_fixedcell_safe;final_energy_only_no_reference_hull;no_e_above_hull;no_stable_exact;not_DFT_validation_evidence;not_prospective_materials_discovery
