result_id,proposal_source,model_family,alpha,rho,K,non_empty_seeds,total_seeds,mean_release,PARC_FTR_mean,raw_topK_FTR_mean,raw_topR_FTR_mean,raw_only_tail_FTR_mean,raw_unstable_count_mean,PARC_unstable_count_mean,prevented_unstable_followups_mean,DFT_efficiency_mean,raw_DFT_efficiency_mean,best_mass_ratio_mean,release_status,manuscript_role,protocol_family,protocol_family_member,source_table,source_sha256,claim_scope
materials_alignn_ff_modern_learned_materials_model_alpha0.1_K100,alignn_ff_modern_learned_materials_model,ALIGNN-FF,0.1,0.1,100,20,20,100.0,0.0854999999999999,0.0854999999999999,0.0854999999999999,0.0,8.55,8.55,0.0,0.9145,0.9145,11.846232639060664,certified_release_low_FTR,secondary_support,materials_frozen_alpha_rho_K_public_label_followup,True,outputs/milestones/fixed_budget_downstream_utility/table_materials_budget_utility_primary.csv,f18e5867d7d28d551e989bb57a50a93d4fd21d747fd7d5e272bcb51b3d479a9c,"fixed-budget public-DFT utility; certified stopping/refusal, not prospective discovery"
materials_alignn_ff_modern_learned_materials_model_alpha0.1_K300,alignn_ff_modern_learned_materials_model,ALIGNN-FF,0.1,0.1,300,20,20,115.1,0.0870024948491858,0.2531666666666666,0.0870024948491858,0.3460790722220795,75.95,11.7,64.25,0.912997505150814,0.7468333333333332,3.956974570111012,certified_release_low_FTR,primary_headline,materials_frozen_alpha_rho_K_public_label_followup,True,outputs/milestones/fixed_budget_downstream_utility/table_materials_budget_utility_primary.csv,f18e5867d7d28d551e989bb57a50a93d4fd21d747fd7d5e272bcb51b3d479a9c,"fixed-budget public-DFT utility; certified stopping/refusal, not prospective discovery"
materials_alignn_ff_modern_learned_materials_model_alpha0.1_K500,alignn_ff_modern_learned_materials_model,ALIGNN-FF,0.1,0.1,500,20,20,90.75,0.0482207668261013,0.3269,0.0482207668261013,0.386651838862942,163.45,5.15,158.3,0.9517792331738988,0.6731,2.3741847420666065,certified_release_low_FTR,primary_headline,materials_frozen_alpha_rho_K_public_label_followup,True,outputs/milestones/fixed_budget_downstream_utility/table_materials_budget_utility_primary.csv,f18e5867d7d28d551e989bb57a50a93d4fd21d747fd7d5e272bcb51b3d479a9c,"fixed-budget public-DFT utility; certified stopping/refusal, not prospective discovery"
materials_alignn_ff_modern_learned_materials_model_alpha0.1_K1000,alignn_ff_modern_learned_materials_model,ALIGNN-FF,0.1,0.1,1000,15,20,60.8,0.0059724934477619,0.3909999999999999,0.0059724934477619,0.4162710562819656,391.0,0.5,390.5,0.7440275065522381,0.6090000000000001,1.1870923710333032,boundary_or_partial_release,secondary_support,materials_frozen_alpha_rho_K_public_label_followup,True,outputs/milestones/fixed_budget_downstream_utility/table_materials_budget_utility_primary.csv,f18e5867d7d28d551e989bb57a50a93d4fd21d747fd7d5e272bcb51b3d479a9c,"fixed-budget public-DFT utility; certified stopping/refusal, not prospective discovery"
materials_alignn_ff_modern_learned_materials_model_alpha0.1_K5000,alignn_ff_modern_learned_materials_model,ALIGNN-FF,0.1,0.1,5000,0,20,0.0,0.0,0.51548,0.0,0.51548,2577.4,0.0,2577.4,0.0,0.48452,0.2374184742066606,certified_refusal_or_low_power,secondary_support,materials_frozen_alpha_rho_K_public_label_followup,True,outputs/milestones/fixed_budget_downstream_utility/table_materials_budget_utility_primary.csv,f18e5867d7d28d551e989bb57a50a93d4fd21d747fd7d5e272bcb51b3d479a9c,"fixed-budget public-DFT utility; certified stopping/refusal, not prospective discovery"
materials_alignn_ff_modern_learned_materials_model_alpha0.2_K100,alignn_ff_modern_learned_materials_model,ALIGNN-FF,0.2,0.1,100,20,20,100.0,0.0854999999999999,0.0854999999999999,0.0854999999999999,0.0,8.55,8.55,0.0,0.9145,0.9145,23.692465278121325,certified_release_low_FTR,secondary_support,materials_frozen_alpha_rho_K_public_label_followup,True,outputs/milestones/fixed_budget_downstream_utility/table_materials_budget_utility_primary.csv,f18e5867d7d28d551e989bb57a50a93d4fd21d747fd7d5e272bcb51b3d479a9c,"fixed-budget public-DFT utility; certified stopping/refusal, not prospective discovery"
materials_alignn_ff_modern_learned_materials_model_alpha0.2_K300,alignn_ff_modern_learned_materials_model,ALIGNN-FF,0.2,0.1,300,20,20,275.75,0.2320160314579552,0.2531666666666666,0.2320160314579552,0.0340322416079991,75.95,67.7,8.25,0.7679839685420448,0.7468333333333332,7.913949140222023,boundary_or_partial_release,secondary_support,materials_frozen_alpha_rho_K_public_label_followup,True,outputs/milestones/fixed_budget_downstream_utility/table_materials_budget_utility_primary.csv,f18e5867d7d28d551e989bb57a50a93d4fd21d747fd7d5e272bcb51b3d479a9c,"fixed-budget public-DFT utility; certified stopping/refusal, not prospective discovery"
materials_alignn_ff_modern_learned_materials_model_alpha0.2_K500,alignn_ff_modern_learned_materials_model,ALIGNN-FF,0.2,0.1,500,20,20,158.7,0.1309811557332293,0.3269,0.1309811557332293,0.4023493778347563,163.45,27.45,136.0,0.8690188442667706,0.6731,4.748369484133213,certified_release_low_FTR,secondary_support,materials_frozen_alpha_rho_K_public_label_followup,True,outputs/milestones/fixed_budget_downstream_utility/table_materials_budget_utility_primary.csv,f18e5867d7d28d551e989bb57a50a93d4fd21d747fd7d5e272bcb51b3d479a9c,"fixed-budget public-DFT utility; certified stopping/refusal, not prospective discovery"
materials_alignn_ff_modern_learned_materials_model_alpha0.2_K1000,alignn_ff_modern_learned_materials_model,ALIGNN-FF,0.2,0.1,1000,20,20,90.75,0.0482207668261013,0.3909999999999999,0.0482207668261013,0.4247519982434036,391.0,5.15,385.85,0.9517792331738988,0.6090000000000001,2.3741847420666065,certified_release_low_FTR,secondary_support,materials_frozen_alpha_rho_K_public_label_followup,True,outputs/milestones/fixed_budget_downstream_utility/table_materials_budget_utility_primary.csv,f18e5867d7d28d551e989bb57a50a93d4fd21d747fd7d5e272bcb51b3d479a9c,"fixed-budget public-DFT utility; certified stopping/refusal, not prospective discovery"
materials_alignn_ff_modern_learned_materials_model_alpha0.2_K5000,alignn_ff_modern_learned_materials_model,ALIGNN-FF,0.2,0.1,5000,0,20,0.0,0.0,0.51548,0.0,0.51548,2577.4,0.0,2577.4,0.0,0.48452,0.4748369484133213,certified_refusal_or_low_power,secondary_support,materials_frozen_alpha_rho_K_public_label_followup,True,outputs/milestones/fixed_budget_downstream_utility/table_materials_budget_utility_primary.csv,f18e5867d7d28d551e989bb57a50a93d4fd21d747fd7d5e272bcb51b3d479a9c,"fixed-budget public-DFT utility; certified stopping/refusal, not prospective discovery"
